count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
18.0,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.011555555555555555,0.208,0.004944444444444444,0.089,0.029499999999999995,0.5309999999999999,-0.00177777777777778,-0.03200000000000004,-0.05133333333333333,-0.9239999999999999,0.09811111111111111,1.766,0.004944444444444444,0.089,0.06305555555555556,1.135,0.06922222222222223,1.246,0.05133333333333333,0.9239999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0
31.0,0.0,0.0,0.0,0.0,0.015544041450777202,1.0,8.0,1.0,2.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07462857142857143,2.612,-0.09857142857142856,-3.4499999999999997,0.07339999999999999,2.569,0.08480000000000001,2.9680000000000004,-0.006485714285714286,-0.227,0.07462857142857143,2.612,0.11285714285714285,3.9499999999999997,0.07339999999999999,2.569,0.08480000000000001,2.9680000000000004,0.006485714285714286,0.227,2.0,2.0,2.0,2.0,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.00684931506849315,3.0,4.0,3.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.04443333333333334,1.3330000000000002,-0.07560000000000001,-2.2680000000000002,0.05666666666666666,1.6999999999999997,0.06756666666666668,2.027,-0.006233333333333333,-0.187,0.09169999999999999,2.751,0.10773333333333332,3.2319999999999998,0.126,3.78,0.1053,3.1590000000000003,0.006233333333333333,0.187,7.0,7.0,7.0,7.0,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.23333333333333334,1.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
26.0,0.0,0.0,0.0,0.0,0.006666666666666667,3.0,6.0,3.0,1.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.00019999999999999277,-0.005999999999999783,-0.0302,-0.906,-0.038933333333333334,-1.168,0.011066666666666669,0.3320000000000001,0.0201,0.603,0.15533333333333335,4.66,0.09233333333333335,2.7700000000000005,0.15760000000000002,4.728000000000001,0.1418,4.2540000000000004,0.0201,0.603,1.0,1.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,1.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
25.0,0.0,0.0,0.0,0.0,0.02127659574468085,3.0,2.0,3.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0895925925925926,2.419,-0.09577777777777777,-2.586,0.048666666666666664,1.3139999999999998,0.09948148148148148,2.686,0.021592592592592594,0.5830000000000001,0.1918888888888889,5.181,0.18711111111111112,5.0520000000000005,0.19162962962962965,5.174,0.1954074074074074,5.276,0.026925925925925926,0.727,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,1.0,1.0
12.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.158,2.37,-0.023599999999999993,-0.35399999999999987,0.10086666666666666,1.513,0.14706666666666665,2.206,-0.020266666666666665,-0.304,0.158,2.37,0.20266666666666666,3.04,0.10086666666666666,1.513,0.14706666666666665,2.206,0.020266666666666665,0.304,2.0,2.0,2.0,2.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
22.0,0.0,0.0,0.0,0.0,0.008849557522123894,1.0,2.0,1.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,-0.026719999999999997,-0.6679999999999999,-0.028800000000000003,-0.7200000000000001,-0.03864,-0.966,-0.008399999999999996,-0.2099999999999999,-0.00904,-0.22599999999999998,0.09064,2.266,0.04904,1.226,0.11975999999999999,2.9939999999999998,0.08471999999999999,2.118,0.00904,0.22599999999999998,2.0,2.0,2.0,2.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,1.0
21.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.08882608695652175,2.043,-0.003695652173913047,-0.08500000000000008,0.0552608695652174,1.2710000000000001,0.10308695652173913,2.371,-0.0025217391304347826,-0.058,0.1575217391304348,3.623,0.16769565217391302,3.8569999999999998,0.15134782608695654,3.4810000000000003,0.1575217391304348,3.623,0.0025217391304347826,0.058,1.0,1.0,1.0,1.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,1.0
7.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15311111111111111,1.3780000000000001,-0.01133333333333333,-0.10199999999999998,0.09333333333333332,0.84,0.15044444444444446,1.354,0.0,0.0,0.15311111111111111,1.3780000000000001,0.20488888888888887,1.8439999999999999,0.09333333333333332,0.84,0.15044444444444446,1.354,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0
15.0,0.0,0.0,0.0,0.0,0.013157894736842105,2.0,2.0,2.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.045125,0.722,-0.045375,-0.726,0.04425,0.708,0.051000000000000004,0.8160000000000001,-0.0125625,-0.201,0.045125,0.722,0.07625,1.22,0.06075,0.972,0.054000000000000006,0.8640000000000001,0.0125625,0.201,2.0,2.0,2.0,2.0,0.125,0.125,0.125,0.125,1.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
6.0,0.0,0.0,0.0,0.0,0.023809523809523808,3.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.8240000000000001,-0.114,-0.912,0.045625,0.365,0.0875,0.7,0.0,0.0,0.28025,2.242,0.114,0.912,0.29312499999999997,2.3449999999999998,0.22899999999999998,1.8319999999999999,0.0,0.0,2.0,2.0,2.0,2.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,0.0,0.0,0.011235955056179775,1.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.06052631578947368,1.15,-0.060000000000000005,-1.1400000000000001,0.08663157894736842,1.646,0.09678947368421052,1.839,0.0017894736842105265,0.034,0.06052631578947368,1.15,0.14484210526315788,2.752,0.09021052631578948,1.714,0.09678947368421052,1.839,0.0017894736842105265,0.034,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,1.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,1.0
11.0,0.0,0.0,0.0,0.0,0.014705882352941176,1.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.056916666666666664,0.6829999999999999,-0.06725,-0.807,0.04508333333333333,0.5409999999999999,0.06008333333333332,0.7209999999999999,0.006416666666666667,0.077,0.056916666666666664,0.6829999999999999,0.08475,1.0170000000000001,0.049249999999999995,0.591,0.06574999999999999,0.7889999999999999,0.006416666666666667,0.077,2.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
19.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.054047619047619046,1.135,-0.048999999999999995,-1.029,0.07319047619047618,1.537,0.06723809523809524,1.412,0.00452380952380952,0.09499999999999993,0.10909523809523809,2.291,0.13633333333333333,2.863,0.13985714285714285,2.937,0.13000000000000003,2.7300000000000004,0.061952380952380946,1.301,3.0,3.0,3.0,3.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
11.0,0.0,0.0,0.0,0.0,0.05555555555555555,1.0,2.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14500000000000002,1.7400000000000002,-0.005333333333333329,-0.06399999999999995,0.1565,1.8780000000000001,0.14941666666666667,1.7930000000000001,-0.010333333333333333,-0.124,0.14500000000000002,1.7400000000000002,0.15683333333333335,1.8820000000000001,0.1565,1.8780000000000001,0.14941666666666667,1.7930000000000001,0.010333333333333333,0.124,2.0,2.0,2.0,2.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
19.0,0.0,0.0,0.0,0.0,0.007194244604316547,4.0,3.0,4.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.05473913043478262,1.2590000000000001,-0.1419130434782609,-3.2640000000000002,0.08769565217391304,2.017,0.08939130434782609,2.056,0.03217391304347826,0.74,0.13691304347826086,3.149,0.16330434782608697,3.7560000000000002,0.14465217391304347,3.3269999999999995,0.1590434782608696,3.6580000000000004,0.037739130434782615,0.8680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
13.0,0.0,0.0,0.0,0.0,0.01020408163265306,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.021599999999999998,0.32399999999999995,-0.0506,-0.759,-0.059333333333333335,-0.89,-0.008733333333333334,-0.131,0.038933333333333334,0.584,0.10413333333333333,1.5619999999999998,0.0506,0.759,0.059333333333333335,0.89,0.08433333333333333,1.265,0.038933333333333334,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0
6.0,0.0,0.0,0.0,0.0,0.01639344262295082,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05325,0.639,0.030583333333333334,0.367,0.054333333333333324,0.6519999999999999,0.08383333333333333,1.006,-0.026416666666666668,-0.317,0.05325,0.639,0.17041666666666666,2.045,0.11499999999999999,1.38,0.102,1.224,0.026416666666666668,0.317,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.01611111111111111,-0.145,0.0,0.0,-0.009555555555555555,-0.086,-0.015222222222222224,-0.137,-0.02,-0.18,0.01611111111111111,0.145,0.0,0.0,0.009555555555555555,0.086,0.015222222222222224,0.137,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.028,0.308,0.019363636363636364,0.213,0.07781818181818181,0.856,0.03945454545454545,0.43399999999999994,-0.0066363636363636356,-0.073,0.028,0.308,0.019363636363636364,0.213,0.07781818181818181,0.856,0.03945454545454545,0.43399999999999994,0.0066363636363636356,0.073,1.0,1.0,1.0,1.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0
11.0,0.0,0.0,0.0,0.0,0.02857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0755,1.057,-0.0815,-1.141,0.07585714285714286,1.062,0.0732142857142857,1.025,0.03321428571428572,0.4650000000000001,0.18521428571428572,2.593,0.12292857142857143,1.721,0.16342857142857145,2.2880000000000003,0.1682142857142857,2.355,0.0545,0.763,2.0,2.0,2.0,2.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0
8.0,0.0,0.0,0.0,0.0,0.017241379310344827,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07855555555555556,0.7070000000000001,0.011777777777777776,0.10599999999999998,0.19511111111111112,1.756,0.16722222222222222,1.505,0.0,0.0,0.07855555555555556,0.7070000000000001,0.228,2.052,0.19511111111111112,1.756,0.16722222222222222,1.505,0.0,0.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
14.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.027823529411764705,-0.473,0.020941176470588234,0.356,-0.04288235294117647,-0.729,-0.036470588235294116,-0.62,0.03611764705882353,0.614,0.07652941176470589,1.3010000000000002,0.020941176470588234,0.356,0.04947058823529412,0.8410000000000001,0.05917647058823528,1.0059999999999998,0.059647058823529414,1.014,1.0,1.0,1.0,1.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0
3.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1485,-0.594,0.10475,0.419,-0.08450000000000002,-0.3380000000000001,-0.136,-0.544,-0.28025,-1.121,0.33199999999999996,1.3279999999999998,0.10475,0.419,0.3195,1.278,0.2925,1.17,0.28025,1.121,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0
40.0,0.0,0.0,0.0,0.0,0.0045871559633027525,3.0,6.0,3.0,2.0,2.0,8.0,0.0,12.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.020547619047619047,0.863,-0.03738095238095238,-1.57,0.04495238095238095,1.888,0.022690476190476188,0.953,-0.0038095238095238104,-0.16000000000000003,0.08564285714285713,3.5969999999999995,0.03738095238095238,1.57,0.07004761904761905,2.942,0.07592857142857143,3.189,0.03480952380952381,1.4620000000000002,3.0,3.0,3.0,3.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,1.0
19.0,0.0,0.0,0.0,0.0,0.030612244897959183,3.0,1.0,3.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.10604545454545455,2.333,-0.11322727272727273,-2.491,0.11281818181818183,2.482,0.11436363636363636,2.516,-0.0016818181818181821,-0.037000000000000005,0.10904545454545454,2.399,0.1336818181818182,2.9410000000000003,0.11281818181818183,2.482,0.11436363636363636,2.516,0.009590909090909091,0.211,3.0,3.0,3.0,3.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
26.0,0.0,0.0,0.0,0.0,0.014285714285714285,1.0,3.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,3.0,1.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,-0.012699999999999996,-0.3809999999999999,-0.06013333333333333,-1.8039999999999998,0.01833333333333333,0.5499999999999999,0.016400000000000012,0.4920000000000003,0.0206,0.618,0.09883333333333333,2.965,0.06960000000000001,2.088,0.14913333333333334,4.474,0.11273333333333334,3.382,0.026066666666666665,0.7819999999999999,2.0,2.0,2.0,2.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0
46.0,0.0,0.0,0.0,0.0,0.0038314176245210726,4.0,8.0,4.0,1.0,1.0,7.0,0.0,9.0,0.0,0.0,5.0,0.0,6.0,1.0,0.0,7.0,0.0,1.0,1.0,0.12398076923076923,6.447,-0.04232692307692308,-2.201,0.10434615384615384,5.425999999999999,0.11573076923076925,6.018000000000001,-0.02988461538461538,-1.5539999999999998,0.12398076923076923,6.447,0.1486730769230769,7.731,0.1387307692307692,7.2139999999999995,0.1379615384615385,7.174000000000001,0.02988461538461538,1.5539999999999998,7.0,7.0,7.0,7.0,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.1346153846153846,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,1.0
18.0,0.0,0.0,0.0,0.0,0.011235955056179775,1.0,4.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.11134999999999999,2.227,-0.18834999999999996,-3.7669999999999995,0.15685,3.137,0.1518,3.036,0.00135,0.027,0.11134999999999999,2.227,0.18834999999999996,3.7669999999999995,0.15685,3.137,0.1518,3.036,0.00135,0.027,4.0,4.0,4.0,4.0,0.2,0.2,0.2,0.2,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
39.0,0.0,0.0,0.0,0.0,0.014492753623188406,4.0,3.0,4.0,4.0,1.0,5.0,0.0,4.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,4.0,0.0,2.0,0.0,0.08252272727272726,3.6309999999999993,-0.07952272727272726,-3.4989999999999997,0.0606590909090909,2.6689999999999996,0.09065909090909091,3.989,-0.0016590909090909089,-0.073,0.14811363636363636,6.517,0.13038636363636363,5.737,0.14443181818181816,6.3549999999999995,0.14043181818181819,6.179,0.0016590909090909089,0.073,5.0,5.0,5.0,5.0,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.0,1.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,1.0,1.0
39.0,0.0,0.0,0.0,0.0,0.009433962264150943,4.0,4.0,4.0,1.0,3.0,6.0,0.0,8.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.06665853658536584,2.7329999999999997,-0.07504878048780488,-3.077,0.056707317073170734,2.325,0.07958536585365855,3.2630000000000003,-0.0314390243902439,-1.289,0.1065121951219512,4.366999999999999,0.1467560975609756,6.0169999999999995,0.18236585365853658,7.476999999999999,0.1498780487804878,6.145,0.0314390243902439,1.289,2.0,2.0,2.0,2.0,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.04878048780487805,0.0,1.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0
22.0,0.0,0.0,0.0,0.0,0.013793103448275862,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.03778571428571429,1.058,-0.013928571428571429,-0.39,0.023678571428571427,0.6629999999999999,0.032214285714285716,0.902,-0.002607142857142857,-0.073,0.03778571428571429,1.058,0.03778571428571429,1.058,0.023678571428571427,0.6629999999999999,0.032214285714285716,0.902,0.002607142857142857,0.073,1.0,1.0,1.0,1.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0
26.0,0.0,0.0,0.0,0.0,0.006172839506172839,3.0,1.0,3.0,3.0,3.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.08057142857142856,2.256,0.03778571428571429,1.058,0.04971428571428572,1.3920000000000001,0.07353571428571429,2.059,0.01975,0.553,0.13542857142857143,3.7920000000000003,0.11014285714285713,3.0839999999999996,0.09192857142857143,2.574,0.11903571428571429,3.333,0.01975,0.553,3.0,3.0,3.0,3.0,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0
31.0,0.0,0.0,0.0,0.0,0.005555555555555556,3.0,2.0,3.0,4.0,1.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,-0.018694444444444444,-0.673,-0.009666666666666667,-0.34800000000000003,-0.014361111111111111,-0.517,-0.019388888888888886,-0.698,0.03713888888888889,1.337,0.06091666666666667,2.193,0.02011111111111111,0.724,0.049694444444444444,1.789,0.055944444444444436,2.014,0.04530555555555556,1.631,6.0,6.0,6.0,6.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0
44.0,0.0,0.0,0.0,0.0,0.01327433628318584,3.0,7.0,3.0,4.0,3.0,5.0,0.0,7.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,4.0,0.0,2.0,1.0,0.07354,3.677,0.01344,0.672,0.06475999999999998,3.2379999999999995,0.08403999999999998,4.201999999999999,0.002719999999999999,0.13599999999999995,0.12346,6.173,0.13424000000000003,6.712000000000001,0.14836,7.418,0.1352,6.76,0.02048,1.024,6.0,6.0,6.0,6.0,0.12,0.12,0.12,0.12,0.0,1.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,5.0,0.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.014468750000000006,0.4630000000000002,-0.0270625,-0.866,0.024062499999999997,0.7699999999999999,0.03565625,1.141,-0.03253125,-1.041,0.10959375,3.507,0.10087499999999999,3.2279999999999998,0.1384375,4.43,0.12540625,4.013,0.03253125,1.041,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0
16.0,0.0,0.0,0.0,0.0,0.00909090909090909,4.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10331578947368422,-1.9630000000000003,0.06589473684210527,1.252,-0.049368421052631575,-0.938,-0.07105263157894737,-1.35,0.11789473684210527,2.24,0.20826315789473684,3.957,0.06589473684210527,1.252,0.15210526315789472,2.8899999999999997,0.17789473684210524,3.38,0.12642105263157896,2.402,5.0,5.0,5.0,5.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
39.0,0.0,0.0,0.0,0.0,0.029661016949152543,4.0,4.0,4.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,4.0,5.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0002682926829268322,0.01100000000000012,0.003731707317073175,0.15300000000000016,0.02075609756097561,0.851,0.021707317073170734,0.89,-0.004,-0.164,0.045487804878048786,1.8650000000000002,0.051195121951219516,2.099,0.025048780487804876,1.027,0.03951219512195122,1.62,0.007170731707317074,0.29400000000000004,5.0,5.0,5.0,5.0,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.0,1.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0
43.0,0.0,0.0,0.0,0.0,0.00796812749003984,5.0,7.0,5.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.08740909090909091,3.846,-0.05131818181818182,-2.258,0.11524999999999999,5.071,0.10572727272727273,4.652,-0.0039545454545454545,-0.174,0.11963636363636362,5.263999999999999,0.11840909090909092,5.210000000000001,0.16161363636363635,7.111,0.13145454545454546,5.784,0.0039545454545454545,0.174,5.0,5.0,5.0,5.0,0.11363636363636363,0.11363636363636363,0.11363636363636363,0.11363636363636363,1.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0
28.0,0.0,0.0,0.0,0.0,0.005952380952380952,2.0,2.0,2.0,2.0,1.0,5.0,0.0,7.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0762,2.286,-0.018233333333333334,-0.547,0.08123333333333332,2.437,0.0833,2.499,-0.0024333333333333334,-0.073,0.0762,2.286,0.0949,2.847,0.08123333333333332,2.437,0.0833,2.499,0.0024333333333333334,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,1.0
