count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
19.0,0.0,0.0,0.0,0.0,0.01652892561983471,3.0,2.0,3.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07481818181818181,1.646,0.04531818181818182,0.9970000000000001,0.12009090909090908,2.642,0.10454545454545455,2.3000000000000003,0.0784090909090909,1.7249999999999999,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.007194244604316547,6.0,3.0,6.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.17347826086956522,3.99,0.15382608695652175,3.5380000000000003,0.12334782608695653,2.837,0.15821739130434784,3.6390000000000002,0.024043478260869566,0.553,3.0,3.0,3.0,3.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.022099447513812154,0.0,9.0,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.13283333333333333,4.782,0.14302777777777775,5.148999999999999,0.22030555555555553,7.930999999999999,0.17875000000000002,6.4350000000000005,0.041777777777777775,1.504,2.0,2.0,2.0,2.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.005681818181818182,2.0,7.0,2.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.1820909090909091,6.009,0.14624242424242426,4.8260000000000005,0.1789090909090909,5.904,0.1893939393939394,6.25,0.09909090909090909,3.27,5.0,5.0,5.0,5.0,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.02702702702702703,1.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.042826086956521736,0.985,0.0,0.0,0.03930434782608696,0.904,0.04104347826086956,0.944,0.040999999999999995,0.943,2.0,2.0,2.0,2.0,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.048,3.0,2.0,3.0,4.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06407407407407407,1.73,0.10018518518518518,2.705,0.10066666666666667,2.718,0.08985185185185186,2.426,0.009148148148148148,0.247,1.0,1.0,1.0,1.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.022058823529411766,3.0,5.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.09324,2.331,0.04836,1.209,0.13455999999999999,3.364,0.11216,2.804,0.06064,1.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.013793103448275862,1.0,2.0,1.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.07551999999999999,1.888,0.07288,1.822,0.13472,3.3680000000000003,0.10488,2.622,0.03148,0.787,2.0,2.0,2.0,2.0,0.08,0.08,0.08,0.08,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,0.0,0.0,0.0,0.05333333333333334,1.0,7.0,1.0,2.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.12513793103448273,3.6289999999999996,0.11075862068965517,3.2119999999999997,0.18844827586206894,5.464999999999999,0.16289655172413794,4.724,0.08537931034482758,2.476,2.0,2.0,2.0,2.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.00819672131147541,1.0,4.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.170875,4.101,0.09524999999999999,2.2859999999999996,0.13824999999999998,3.3179999999999996,0.164875,3.957,0.11375,2.73,6.0,6.0,6.0,6.0,0.25,0.25,0.25,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,3.0,0.0,1.0,2.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.022294117647058825,0.758,0.03091176470588235,1.051,0.027235294117647055,0.9259999999999999,0.028588235294117647,0.972,0.005294117647058823,0.18,2.0,2.0,2.0,2.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.005714285714285714,4.0,4.0,4.0,0.0,1.0,4.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.047678571428571424,1.335,0.034749999999999996,0.973,0.059964285714285706,1.6789999999999998,0.05653571428571429,1.5830000000000002,0.031428571428571424,0.8799999999999999,2.0,2.0,2.0,2.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.012048192771084338,2.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.013986013986013986,3.0,2.0,3.0,1.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.13496,3.374,0.10003999999999999,2.501,0.11524,2.881,0.11528000000000001,2.882,0.00976,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0125,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16023529411764706,2.724,0.16729411764705882,2.844,0.1198235294117647,2.037,0.14441176470588232,2.4549999999999996,0.014176470588235296,0.24100000000000002,2.0,2.0,2.0,2.0,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0
16.0,0.0,0.0,0.0,0.0,0.01098901098901099,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.057588235294117655,0.9790000000000001,0.053941176470588235,0.917,0.09629411764705881,1.6369999999999998,0.08488235294117648,1.443,0.05323529411764706,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0
13.0,0.0,0.0,0.0,0.0,0.013157894736842105,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.04486666666666667,0.673,0.0,0.0,0.06886666666666667,1.0330000000000001,0.051666666666666666,0.775,0.04133333333333333,0.62,2.0,2.0,2.0,2.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,7.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.13529629629629628,3.6529999999999996,0.17433333333333334,4.707,0.21722222222222223,5.865,0.18766666666666668,5.067,0.03607407407407407,0.974,4.0,4.0,4.0,4.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008590909090909092,0.189,0.005636363636363636,0.124,0.01840909090909091,0.405,0.010863636363636364,0.239,0.0,0.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.10886956521739133,2.5040000000000004,0.09091304347826087,2.091,0.12400000000000001,2.8520000000000003,0.11895652173913042,2.7359999999999998,0.05343478260869565,1.2289999999999999,4.0,4.0,4.0,4.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.03548,0.887,0.0412,1.03,0.01024,0.256,0.028159999999999998,0.704,0.00992,0.248,3.0,3.0,3.0,3.0,0.12,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.008849557522123894,0.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.06672,1.6680000000000001,0.03716,0.929,0.0342,0.855,0.05696,1.424,0.03272,0.818,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.01904761904761905,1.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.07052631578947367,1.3399999999999999,0.056157894736842115,1.0670000000000002,0.01068421052631579,0.203,0.04457894736842105,0.847,0.0035263157894736843,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.018404907975460124,1.0,8.0,1.0,1.0,2.0,4.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18778125000000004,6.009000000000001,0.17753124999999997,5.680999999999999,0.1533125,4.906,0.18871875000000002,6.039000000000001,0.05003125,1.601,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.022900763358778626,2.0,5.0,2.0,1.0,1.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.12430769230769231,3.232,0.0713846153846154,1.856,0.11173076923076922,2.905,0.10965384615384616,2.851,0.02984615384615385,0.776,3.0,3.0,3.0,3.0,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.04716981132075472,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1568421052631579,2.98,0.1354736842105263,2.574,0.12157894736842105,2.31,0.1523157894736842,2.894,0.04294736842105263,0.816,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.06015037593984962,2.0,7.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10134482758620689,2.9389999999999996,0.1452413793103448,4.212,0.1500689655172414,4.352,0.13162068965517243,3.8170000000000006,0.002,0.057999999999999996,2.0,2.0,2.0,2.0,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.06896551724137931,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.012987012987012988,6.0,2.0,6.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.14145833333333332,3.395,0.15629166666666666,3.751,0.14016666666666666,3.364,0.14225000000000002,3.414,0.006833333333333334,0.164,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.05405405405405406,1.0,5.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08288000000000001,2.072,0.14572,3.643,0.12367999999999998,3.0919999999999996,0.11748000000000001,2.9370000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.021052631578947368,3.0,5.0,3.0,1.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,4.0,0.0,1.0,0.0,0.08991666666666666,3.2369999999999997,0.07261111111111111,2.614,0.11091666666666665,3.9929999999999994,0.09744444444444446,3.5080000000000005,0.03575,1.287,2.0,2.0,2.0,2.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.01098901098901099,1.0,1.0,1.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.05355000000000001,1.0710000000000002,0.051000000000000004,1.02,0.053700000000000005,1.074,0.05,1.0,0.0049,0.09799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,3.0,0.0,1.0,3.0,5.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.13062857142857143,4.572,0.11497142857142857,4.024,0.12488571428571427,4.3709999999999996,0.12077142857142859,4.227,0.008085714285714285,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.033783783783783786,3.0,5.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.09243333333333333,2.7729999999999997,0.10863333333333333,3.259,0.1153,3.459,0.1069,3.207,0.0044666666666666665,0.134,1.0,1.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.009259259259259259,1.0,3.0,1.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.11447368421052632,2.1750000000000003,0.11363157894736843,2.1590000000000003,0.05215789473684211,0.9910000000000001,0.08421052631578947,1.6,0.017210526315789475,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.015384615384615385,1.0,4.0,1.0,2.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.09130555555555556,3.287,0.07822222222222222,2.816,0.08502777777777777,3.061,0.08316666666666667,2.9939999999999998,0.005083333333333333,0.183,3.0,3.0,3.0,3.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.021897810218978103,1.0,3.0,1.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.09621739130434782,2.213,0.050043478260869564,1.151,0.11704347826086955,2.6919999999999997,0.08830434782608697,2.031,0.0060869565217391295,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.01282051282051282,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.11526666666666666,1.7289999999999999,0.004666666666666667,0.07,0.09653333333333333,1.448,0.08673333333333334,1.3010000000000002,0.0438,0.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.013513513513513514,2.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10606666666666667,1.591,0.0582,0.873,0.09506666666666667,1.4260000000000002,0.1048,1.572,0.055,0.825,3.0,3.0,3.0,3.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.025423728813559324,2.0,4.0,2.0,0.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16695833333333332,4.007,0.16183333333333333,3.884,0.19616666666666668,4.708,0.19333333333333336,4.640000000000001,0.05983333333333334,1.4360000000000002,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.047058823529411764,1.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08242105263157895,1.566,0.06305263157894736,1.198,0.10021052631578949,1.9040000000000001,0.08,1.52,0.005684210526315789,0.108,2.0,2.0,2.0,2.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.03067484662576687,2.0,5.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.14174193548387098,4.394,0.08190322580645162,2.539,0.09780645161290323,3.032,0.12635483870967745,3.9170000000000007,0.05761290322580645,1.786,1.0,1.0,1.0,1.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06791666666666667,0.8150000000000001,0.1105,1.326,0.0795,0.954,0.08566666666666667,1.028,0.0009166666666666666,0.011,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.1061904761904762,2.23,0.10661904761904761,2.239,0.11457142857142856,2.4059999999999997,0.10914285714285714,2.292,0.0,0.0,4.0,4.0,4.0,4.0,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.012048192771084338,1.0,1.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.026230769230769228,0.34099999999999997,0.014461538461538461,0.188,0.008153846153846154,0.106,0.019,0.247,0.01953846153846154,0.254,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,1.0,0.008,2.0,5.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.08613043478260869,1.9809999999999999,0.07534782608695652,1.7329999999999999,0.11495652173913044,2.644,0.0912608695652174,2.099,0.0027391304347826086,0.063,4.0,4.0,4.0,4.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.005813953488372093,1.0,4.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.09574193548387097,2.968,0.05761290322580644,1.7859999999999998,0.1221290322580645,3.7859999999999996,0.10035483870967743,3.111,0.027354838709677417,0.848,1.0,1.0,1.0,1.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.08783333333333333,1.054,0.0,0.0,0.09075,1.089,0.0595,0.714,0.0,0.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.11124324324324324,4.116,0.04218918918918919,1.561,0.09445945945945947,3.495,0.09613513513513515,3.5570000000000004,0.05327027027027028,1.9710000000000003,4.0,4.0,4.0,4.0,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21466666666666664,3.2199999999999998,0.14673333333333333,2.201,0.19406666666666664,2.9109999999999996,0.22526666666666667,3.379,0.13326666666666667,1.999,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
