sentence,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
"O que não simples é o seu intuito , o "" por trás "" de a história . ",1.0,1.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0
"A maioria de as histórias trazem isso , de o menino perfeito , o príncipe , o galã , como eu disse tudo uma questão de estrategia . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
² Novafala : uma de as primeiras atitudes de qualquer governo ditatorial é impor uma língua . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ok , é mais um livro de a série "" O Amor vence todas as barreiras "" , mas a condução para essa conclusão é diferente . ",5.0,5.0,0.0,0.0,0.1851851851851851,0.1851851851851851,0.0,0.0,0.0
"É um amor obsessivo que ambos sentem , mas , como temos a visão de a Bella durante a história , percebemos o quão fissurada em seu par ela fica . ",1.0,1.0,0.0,0.0,0.032258064516129,0.032258064516129,0.0,0.0,0.0
"O livro foi escrito há 60 anos , e ainda hoje reflete as atitudes de um adolescente . ",1.0,1.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0
Ou se algo em a História ainda é verdadeiro . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Se Ensaio Sobre a Cegueira do Saramago tivesse sido escrita em o século XVIII/XIX com certeza ele seria um ícone de o naturalismo/realismo e desbancaria o Cortiço de Aluísio de Azevedo . ,1.0,1.0,0.0,0.0,0.0277777777777777,0.0277777777777777,0.0,0.0,0.0
"Voltaram para procurar o banheiro , mas o rapazinho já havia feito xixi em as calças . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tomei o cuidado de não criar nenhuma expectativa , já que as opiniões ( confiáveis ) de outras pessoas estavam bem equilibradas : eu podia amá - lo ou odiá - lo e não faria diferença , mas eu precisava ler ! ",5.0,5.0,0.0,1.0,0.119047619047619,0.119047619047619,0.0,0.0238095238095238,0.0
"O autor faz questão de mostrar todas as mazelas de a sociedade em que vivemos , criando uma atmosfera pós-apocalíptica , para fazer com que nós , leitores , através de os olhos de a única personagem que vê , percebamos a gravidade de atos que muitas vezes cometemos e não percebemos ( ou não queremos perceber ) . ",3.0,2.0,1.0,0.0,0.0508474576271186,0.0338983050847457,0.0169491525423728,0.0,0.0
""" Tanto Rowling quanto Meyer estão falando diretamente a os jovens ... A grande diferença é que J.K. Rowling é uma ótima escritora e Stephenie Meyer não consegue escrever muito bem . ",4.0,4.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0
"Orwell conseguiu em 1948 imaginar um mundo futurista , totalitário e sombrio . ",1.0,1.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,0.0
"São crianças e adolescentes de bom coração , mas que não são mais inocentes e que já se comportam como adultos . ",1.0,1.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,0.0
"Assim como em "" Conte - me Seus Sonhos "" Sidney sabe como escrever um bom julgamento . ",1.0,1.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0
Uma amiga minha me indicou esse livro . ,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
"Quando está sentado em o semáforo , este homem tem um ataque de cegueira , e é aí , com as pessoas que correm em seu socorro que uma cadeia sucessiva de cegueira se forma ... Uma cegueira , branca , como um mar de leite e jamais conhecida , alastra - se rapidamente em forma de epidemia . ",5.0,4.0,1.0,0.0,0.0847457627118644,0.0677966101694915,0.0169491525423728,0.0,0.0
"7 ) Água mole em brasa viva tanto dá até que apaga , a rima que a ponha outro . ",1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0
"Que talvez nossa vida toda seja uma mentira , e até mesmo o ato de "" livre pensar "" seja apenas uma ilusão . ",2.0,1.0,1.0,0.0,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,0.0
"Se você gosta de os filmes de vampiro tradicional , com certeza , "" Crepúsculo "" não é para você ! ",2.0,2.0,0.0,1.0,0.0952380952380952,0.0952380952380952,0.0,0.0476190476190476,0.0
Por muito tempo a juventude significava mais uma fase intermediária entre a infância e a maturidade . ,1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0
Tem muita nojeira - não leia comendo ! ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0
Mas ... e quanto a os filhos ? ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0
"Nunca assisti a o filme "" Ensaio sobre a Cegueira "" e mesmo agora , talvez nunca chegue a vê - lo . ",1.0,1.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0,0.0,0.0
"Todavia , O'Brien não é a única pessoa de o ambiente de trabalho que chama a atenção de Winston : há tempos , ele observa uma garota de cabelos pretos , rosto sardento e movimentos atléticos , adepta de a Liga Juvenil Antissexo ( o sexo é considerado crime , subversão ) . ",3.0,2.0,1.0,0.0,0.0566037735849056,0.0377358490566037,0.0188679245283018,0.0,0.0
até onde chegaremos ? ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0
"Não só o que nos interessa , e o que nos está posto a cara , mas sim reparar em tudo o que acontece a o nosso redor . ",3.0,2.0,1.0,0.0,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.0,0.0
"Será um penitente , não olhará mais o espetáculo de o mundo . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O poder pode dominar uma pessoa , o que se torna muito ruim . ",4.0,3.0,1.0,0.0,0.2857142857142857,0.2142857142857142,0.0714285714285714,0.0,0.0
""" O menino ia por a calçada ( ... ) sem parar de cantar e sussurrar . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quando Isabella Swan resolve morar com o pai , em a chuvosa cidade de Forks , ela esperava muita coisa , mas jamais o que estava para acontecer . ",1.0,1.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0
"Se mudou para cidade de seu pai , escola nova , amigos novos . ",1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0
"Pois bem , com o tempo passando e eu crescendo , existiu um ponto em minha vida , ( entre o terceiro e o quarto livro ) , em que comecei a ter raiva de as personagens e tudo piorou quando li Entrevista com o Vampiro de Anne Rice , seguido de o filme tão bom quanto , enfim , a gota d'água foi quando Bella engravidou de Edward e bla bla bla , a partir de esse momento , não sei se foi a idade que pesou em as costas ou o desencanto com palavras bonitas e adjetivos demais que me fizeram ser indiferente a esse livro , ás vezes penso o quanto a história seria melhor se Edward fosse um vampiro de verdade , um assassino , e como Meyer iria desenvolver uma Bella dividida entre esse amor monstruoso , claro que seria uma Bella com por o menos um pingo de personalidade a o meu ver . ",12.0,9.0,4.0,0.0,0.075,0.05625,0.025,0.0,0.0
Quem quer ver o trailer de o filme que vai sair ( ou não . ,1.0,1.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0
"Assim , o povo só recebia o suficiente para sua sobrevivência , e estava sempre em estado de alerta , esperando que o Partido ( o Big Brother ) tivesse uma solução . ",5.0,3.0,2.0,0.0,0.1515151515151515,0.0909090909090909,0.0606060606060606,0.0,0.0
Ele vem a o vilarejo e é trapaciado por um vendedor . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esse livro fala sobre discussões entre mães e filhas ás vezes discussões séris outras vezes engraçadas . ,2.0,1.0,1.0,0.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0,0.0
"Comi as palavras sem pensar direito , e ainda assim a experiência foi tão voraz quanto foi em a apreciação visual . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Motivados por anseios e vontades pessoais , os personagens ocupam - se em fazer aquilo que consideram o mais adequado , seja para o seu próprio benefício ou para um fim mais filantrópico ( e ainda assim muito egoísta ) . ",5.0,5.0,0.0,0.0,0.1219512195121951,0.1219512195121951,0.0,0.0,0.0
"O desrespeito , as condições sobre humanas com as quais elas têm que lidar a o serem jogadas em um hospício , para evitar o contágio de a "" doença "" são narrados por o autor de forma impactante , e nos fazem refletir sobre a nossa humanidade . ",4.0,3.0,1.0,0.0,0.0816326530612244,0.0612244897959183,0.0204081632653061,0.0,0.0
"Minha mãe tinha esse livro em a estante , em a verdade tinha esse e os dois próximos ( Lua Nova e Eclipse ) e eles ficavam lá , juntando poeira , até que um dia resolvi ler . ",2.0,2.0,0.0,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,0.0
Leia um trecho de a história : Primeiro se se situe : ( Vale dizer que eles estavam em um restaurante ) Carlos Evandro = Amigo de o namorado de a Malu . ,1.0,1.0,0.0,0.0,0.0303030303030303,0.0303030303030303,0.0,0.0,0.0
"Depois nos orgulhamos de Kate , para nos decepcionarmos com ela mais a frente . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A melancolia feliz de o povo brasileiro . ,2.0,1.0,1.0,0.0,0.25,0.125,0.125,0.0,1.0
"não irão se arrepender , até hoje foi o melhor que já li ! ",1.0,1.0,0.0,1.0,0.0714285714285714,0.0714285714285714,0.0,0.0714285714285714,1.0
Sem duvida ... umas de as melhores obras escritas por um humano . ,1.0,1.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0
Leitura recomendada ! ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0
"Em o entanto , o tema é , de fato , mto bom . ",2.0,1.0,1.0,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,1.0
"A leitura te agarra , te sufoca , te arrasta , te tirar o ar . ",1.0,0.0,1.0,0.0,0.0625,0.0,0.0625,0.0,1.0
"Não há como negar , o livro realmente é excelente . ",4.0,3.0,1.0,0.0,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.0,1.0
O livro é tudo de bom . ,2.0,2.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0
"Primeiro livro de o Sidney Sheldon que eu li , e , como podem ver em a minha estante , valeu muito a pena . ",3.0,2.0,1.0,0.0,0.12,0.08,0.04,0.0,1.0
1984 é um livro com uma história com um enredo extremamente simples . ,3.0,2.0,1.0,0.0,0.2307692307692307,0.1538461538461538,0.0769230769230769,0.0,1.0
"Gostei de o livro , porém tenho que acrescentar que é um livro muito forte . ",4.0,4.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
"Sem dúvidas , um de os melhores livros que já li . ",1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"De 1995 , Ensaio Sobre a Cegueira é mais um livro fantástico de o português José Saramago . ",1.0,1.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,1.0
"Os personagens são super consistentes , a trama é muito bem feita . ",3.0,3.0,0.0,0.0,0.2307692307692307,0.2307692307692307,0.0,0.0,1.0
O melhor livro brasileiro que já li . ,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
"É um livro envolvente em muitos aspectos , porém achei ele muito repetitivo em certos pontos . ",2.0,2.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,1.0
"O final é previsível , mas não decepcionante . ",1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
"E o Edward nem personalidade tem , é uma casca bonita . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Me arrependi de um dia ter achado chato . ,1.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0
"É um livro envolvente , que você não tem vontade de largar . ",1.0,1.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0,1.0
Esse sem duvidas foi um de os melhores livros que eu ja li . ,1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
"Ler "" Ensaio Sobre a Cegueira "" é uma experiência devastadora , única . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ele te prende mais por causa de a personagem de o que por o enredo . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sem aquelas palavras lindas . ,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
Eu poderia e devria ter lido coisa melhor . ,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
"Pontos Positivos : Além de a história ser tudo de bom , ela faz uma grande critica a o capitalismo que exclui os mas necessitados . ",4.0,2.0,2.0,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,1.0
Leitura obrigatória para os amantes de a literatura . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Talvez porque consegui entender o motivo de tantos terem se empolgado com o texto e , apesar de isso , o livro não me tocou , não conseguiu mexer com mim . ",3.0,3.0,0.0,0.0,0.09375,0.09375,0.0,0.0,1.0
"Com uma leitura agradável e a o mesmo tempo chocante e perturbadora , 1984 em os dá a impressão de não estarmos longe de tamanho caos . ",1.0,1.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.0,1.0
O livro é simplesmente indispensável ! ,1.0,1.0,0.0,1.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,1.0
"Eu não sei , mais eu não gostaria de ser comparada com a Bella , eu realmente não gosto de ela , acho ela muito tonga HAHA . ",4.0,4.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
"Jorge Amado retrada bem o seu modo de linguagem fácil de escrita , nos proporcionando prazer a o ler esta história . ",4.0,4.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0,1.0
"O livro é maravilhosamente bem escrito ( aqui parabenizo também os tradutores Alexandre Hubner e Heloisa Jahn ) , e flui de uma forma que você não sente . ",3.0,3.0,0.0,0.0,0.1034482758620689,0.1034482758620689,0.0,0.0,1.0
Já li 3 vezes e recomendo ! ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,1.0
a cada página que vai lendo você fica muito tenso . ,2.0,1.0,1.0,0.0,0.1818181818181818,0.0909090909090909,0.0909090909090909,0.0,1.0
"O primeiro de eles , é que concerteza ele é uma de as maiores obra-primas de o século XX em termos de literatura . ",1.0,1.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,1.0
"Em o final de o livro há um grande momento de tensão , mas repito não se deixe levar por a franquia em o cinema , leia o livro antes de tudo ! ",6.0,5.0,1.0,1.0,0.1818181818181818,0.1515151515151515,0.0303030303030303,0.0303030303030303,1.0
"1984 não é apenas mais um livro de política , mas uma metáfora de uma realidade que inexoravelmente estamos construindo . ",1.0,1.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,1.0
"Em a minha opinião , o livro é muito interessante pois mostra que antigamente já existiam crianças abandonadas e que acima de tudo , a diferença entre as classes sociais e os preconceitos que isso gera . ",3.0,3.0,0.0,0.0,0.081081081081081,0.081081081081081,0.0,0.0,1.0
"Contando a história de um grupo de meninos de rua de a Bahia o autor mergulha em um mundo de abandono , revolta social e ainda conta o nascimento de o amor de Pedro Bala e Dora carregado de o desejo carnal e muita ternura . ",6.0,4.0,2.0,0.0,0.1304347826086956,0.0869565217391304,0.0434782608695652,0.0,1.0
"As discussões entre as personagens Maria de Lourdes e Angela Cristina , A as vezes sérias , outras vezes engraçadas ; A as vezes importantes , outras vezes irrelevantes , são contadas com ritmo e humor por a jovem autora . ",3.0,2.0,1.0,0.0,0.073170731707317,0.048780487804878,0.024390243902439,0.0,1.0
"Apresentou vamipros sobre uma nova ótica - patética , diga - se de passagem ( vampiros bonzinhos e apixonados , isso não existe ) , mas ainda assim reconheço alguma originalidade . ",1.0,1.0,0.0,0.0,0.03125,0.03125,0.0,0.0,1.0
"É uma obra genial , difícil de ser analisada , por o menos para mim , o entendimento de este livro é único para cada leitor . ",3.0,2.0,1.0,0.0,0.1111111111111111,0.074074074074074,0.037037037037037,0.0,1.0
É um livro impossível de ser largado . ,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
"Sem sombra de dúvida é um de os melhores livros que já li , Sidney Sheldon entrou pra minha lista de autores preferidos com ele e Tracy Whitney ganhou mais uma fã , como eu torci por essa personagem , acho que nunca encontrei uma protagonista que eu admirasse tanto , e creio que não estou sozinha em essa , uma amiga cogitou a hipótese de dar a sua filha , quando ela tiver uma , o nome de Tracy . ",5.0,4.0,1.0,0.0,0.0617283950617283,0.0493827160493827,0.0123456790123456,0.0,1.0
Uma história que te prende de o inicio a o fim . ,1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
Acho o que mais me fez gostar foi a maneira que o li . ,1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
"É facil de ler e entender , a história é boa de o tipo q eu gosto foge de a nossa xata realidade . ",2.0,2.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
Deixo claro que acho o livro interessante . ,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
"É tao magico , todo o livro , os personagens , cada ponto cada vírgula é perfeito . ",1.0,1.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,1.0
"Sem dúvida , é um de os melhores livros que eu já li ! ",2.0,1.0,1.0,1.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0714285714285714,1.0
O livro possui uma narrativa cativante e - por o modo como os fatos e conflitos são apresentados a o leitor - surpreendente . ,3.0,2.0,1.0,0.0,0.125,0.0833333333333333,0.0416666666666666,0.0,1.0
"O livro é muito água com açúcar , não acontece nada com nada , só o romance que é MUITO gostoso rs mas fora isso não acontece nada . ",4.0,3.0,1.0,0.0,0.1379310344827586,0.1034482758620689,0.0344827586206896,0.0,1.0
"ps : ainda sou completamente apaixonada por Jeff Stevens , o cara é perfeito ! ",2.0,2.0,0.0,1.0,0.1333333333333333,0.1333333333333333,0.0,0.0666666666666666,1.0
"começa bem até a parte que o "" vampiro "" brilha ! ",2.0,2.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,1.0
Essa é a narrativa de o vazio e de o niilismo totais . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"E o leitor acompanha , se emocionando com a jornada árdua , difícil e divertida de a Srta . Withney . ",3.0,2.0,1.0,0.0,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.0,1.0
"Leia esse livro urgentemente , antes que o mundo acabe , ou pior antes que o Grande Irmão chegue . ",3.0,2.0,1.0,0.0,0.15,0.1,0.05,0.0,1.0
"Achei trocentas vezes mais interessante de o que o filme , com tiradas de humor muito boas , uma redação sagaz que não te deixa desgrudar os olhos um segundo sequer , e um Edward bem menos panacão de o que em o filme . . ",4.0,4.0,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0,1.0
"É bem pra adolescente mesmo , as histórias são engraçadas e tal , achei divertido ! ",2.0,2.0,0.0,1.0,0.125,0.125,0.0,0.0625,1.0
"Em crepúsculo a gente viaja em um mundo simplismente onde nada é real em nosso mundo , e nada mesmo . ",1.0,1.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,1.0
"um livro forte e muito bom , uma critica forte a qualquer ditadura , tanto as de direita quanto as de "" pseudo "" esquerda , que veem se tornando mais comuns mesmo depois de a queda de a URSS , esse livro não mostra uma história boa e feliz e sim um romanse tenso e cruel , muitas vezes sufocante , mas leva a uma reflexão profunda e a mim ajudou a reformular conceitos políticos . ",14.0,9.0,5.0,0.0,0.1818181818181818,0.1168831168831168,0.0649350649350649,0.0,1.0
Mas me decepicionei . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Um bom passatempo para divertir . ,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0
"Publicado em 1937 , a obra parece conter os ingredientes necessários para se manter contemporânea : a retratação de a desigualdade social , oriunda de uma vivência intensa de a parte de o autor em as ruas de Salvador e até em o Trapiche - lugar de paz e acalanto para os capitães de a areia , que em este refúgio guardam os objetos furtados e descansam . ",7.0,5.0,3.0,0.0,0.1029411764705882,0.0735294117647058,0.0441176470588235,0.0,1.0
Um livro para se ter em a cabeceira de a cama . ,1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"Outra coisa que me fez gostar ainda mais de o livro foi descobrir que foi de ele que saiu a sala 101 de o filme Matrix , rs . ",2.0,2.0,0.0,0.0,0.0689655172413793,0.0689655172413793,0.0,0.0,1.0
Não se sai ileso de uma leitura como esta- e o resultado de a reflexão é algo que vale muito a pena . ,2.0,1.0,1.0,0.0,0.0869565217391304,0.0434782608695652,0.0434782608695652,0.0,1.0
Além de dar boas risadas estarão contribuindo com a divulgação de nossos autores nacionais ! ,1.0,1.0,0.0,1.0,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,1.0
"Eu já queria ler esse livro fazia algum tempo por ouvir falar o quanto ele era bom , só que eu me decepcionei , por mais que a história seja muito boa se bem analisada , o livro é cansativo já que a todo o momento o personagem principal narra toda a história de ele de forma negativa . ",10.0,9.0,1.0,0.0,0.1694915254237288,0.1525423728813559,0.0169491525423728,0.0,1.0
Mas esse até que é bem legal de ler . ,2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
"Para quem gosta de desvendar mistérios , é uma excelente leitura . ",2.0,2.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
Mas coom certeza vale a pena chegar a o fim ! ,3.0,2.0,1.0,1.0,0.2727272727272727,0.1818181818181818,0.0909090909090909,0.0909090909090909,1.0
"Com uma narrativa fácil e contagiante , você é levado a viver a paixão de Bella . ",2.0,2.0,0.0,0.0,0.1176470588235294,0.1176470588235294,0.0,0.0,1.0
As vezes um pouquinho exagerado em o mel ( cuidado diabéticos ! ,2.0,2.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,1.0
Uma história tocante que em os mostra o cotidiano de os meninos de rua . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Apesar de antigão , é uma leitura gostosa , com a linguagem bem moderna . ",1.0,1.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,1.0
Mas é uma história bem diferente de tudo que já vimos e não deixa de ser incrível por o fato de ser um pouco melosa . ,1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,1.0
E acabei devorando o restante de o livro . ,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
Nossa em a minha opinião o melhor livro de Sheldon uma história apaixonante . ,2.0,2.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
Sem falar de um romance maravilhoso . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Não achei a história empolgante como muitos me disseram . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"hahaha Eu gostei de o livro , é um livro bem para pré adolescentes , digamos , mas mesmo assim gostei de ter lido . ",5.0,5.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
"Taí , gostei de esse livro de Thalita ! ",2.0,2.0,0.0,1.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,1.0
A narrativa é perfeita . ,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
"É um livro super divertido , e apesar de ser para adolescente recomendo que pessoas de todas as idades leiam . ",3.0,3.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
O livro com uma historia perfeita e personagens mais ainda ! ,2.0,2.0,0.0,1.0,0.1818181818181818,0.1818181818181818,0.0,0.0909090909090909,1.0
Um de os melhores livros q já li ! ,1.0,1.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,1.0
"Gostei muito de os Cullen que são meus personagens famoritos , a familia mais badalada em o momentos e claro os vampiros nômades , principalmente Victória , Bom como ja dizia o titulo de a minha resenha , Crepúsculo é um livro simples , normal , mas é um livro bom ! ",8.0,8.0,0.0,1.0,0.1538461538461538,0.1538461538461538,0.0,0.0192307692307692,1.0
"Mas advirto : Só leia - o quando tiver tempo , pois não vai mais conseguir parar ! ",2.0,1.0,1.0,1.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,1.0
Leitura MUITO RECOMENDADA ! ,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,1.0
"ESSE LIVRO É MUITO PODRE , TEM UM VOCABULÁRIO POBRE E SEM GRAÇA . ",3.0,3.0,0.0,0.0,0.2142857142857142,0.2142857142857142,0.0,0.0,1.0
O final não deixou nada a desejar . ,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
"Enfim , gosto de o livro e recomendo . ",2.0,2.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,1.0
"Tanto um , quanto o outro eu recomendo , pois são incríveis . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Um bom livro , mas sem dúvidas não é o melhor de o autor . ",3.0,3.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
"A história é envolvente , tem diálogos interessantes , principalmente os sobre quadrinhos e bons personagens . ",1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,1.0
Stephenie Meyer sucks . ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Adorei o livro mesmo que digam que não é bom . ,3.0,3.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.0,1.0
A trama se desenrola com uma naturalidade surpreendente . ,1.0,1.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
Umas de as maiores obras primas de Sidney Sheldon e a minha também . ,1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
Mas a revira volta de sua história acaba acontecendo de forma súbita e muito bem tramada . ,4.0,4.0,0.0,0.0,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0
"Não fosse o fato de que vampiros não vem humanos como seres igualitários e sim como alimento , a trama se torna mais bizarra ainda , pois a escritora Stephenie Meyer se acha em o direito de mudar totalmente as regras de um ser implantado em a mitologia urbana , criando novas regras para os vampiros , como por exemplo brilharem em o sol , em o mínimo patético . ",4.0,4.0,0.0,0.0,0.0571428571428571,0.0571428571428571,0.0,0.0,1.0
Terminar de ler um livro assim sempre deixa deprimido . ,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0
"Gostei muito ( porém sou suspeita pois , me identifiquei muito com o personagem principal - Holden Caulfield ) . ",5.0,4.0,1.0,0.0,0.25,0.2,0.05,0.0,1.0
"A o mesmo tempo , demonstra lirismo em certos momentos . ",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Como todos sabem , ele é bem romântico , e , em algumas partes te deixa com o coração em a mão . ",2.0,2.0,1.0,0.0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0.0,1.0
foi o 1º que eu li e foi amor imediato . ,1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
"Achei o livro emocionante , e a cada pagina , me apaixonei por o livro .... ",2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,1.0
"A história é boa , mas não é um livro que conseguiu prender minha atenção . ",4.0,4.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
"Sem ofensa para os que lera , mas ... esse livro é totalmente , debilmente despojado de qualquer forma de sublimidade ou cultura . ",7.0,4.0,3.0,0.0,0.2916666666666667,0.1666666666666666,0.125,0.0,1.0
Mas eu o recomendo a todos que queiram dar boas gargalhadas ! ,3.0,3.0,0.0,1.0,0.25,0.25,0.0,0.0833333333333333,1.0
