sentence,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,subjectivity
"A portaria do hotel é muito limpa, bonita e organizada, já o restante do hotel não acompanha este padrão.",1.0,1.0,0.0,0.0,0.0454545454545454,0.0454545454545454,0.0,0.0,1.0
Se for apenas pra dormir quebra o galho em função do preço baixo.,2.0,1.0,1.0,0.0,0.1428571428571428,0.0714285714285714,0.0714285714285714,0.0,1.0
"Não indico para hospedagem de famílias, principalmente com crianças pequenas em função da higiene dos quartos.",1.0,0.0,1.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,1.0
Roupas de cama bem usadas.,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
"A porta do box do banheiro não fechava em função da privada que fica no caminho, ou seja, o banho tem que ser tomado com a porta do box entreaberta.",1.0,0.0,1.0,0.0,0.0303030303030303,0.0,0.0303030303030303,0.0,0.0
"A janela do banheiro não fecha totalmente, o que deve ser um grande problema em dias de muito frio.",3.0,2.0,1.0,0.0,0.1428571428571428,0.0952380952380952,0.0476190476190476,0.0,0.0
"Internet- OK, localização boa.",2.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
"Conforto poderia ser melhor, mas no geral está legal.Fiquei pela segunda e vez e voltaria, no final das contas o custo compensa.Próximo à diversos pontos turisticos como o gasometro.TV´s maiores nos quartos seriam bem vindas.",6.0,6.0,0.0,0.0,0.1363636363636363,0.1363636363636363,0.0,0.0,1.0
"Fiquei num quarto quádruplo, somente para dormir e no outro dia pela manhã ir para o Aeroporto.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"As instalações do quarto eram um pouco antigas, a roupa de cama (edredon) tinha aspecto de suja.",1.0,0.0,1.0,0.0,0.0476190476190476,0.0,0.0476190476190476,0.0,1.0
"O chuveiro era bastante velho, demorou para conseguir achar o ponto em que ele esquentasse.",3.0,3.0,0.0,0.0,0.1764705882352941,0.1764705882352941,0.0,0.0,0.0
"Quanto ao café da manhã, não deu para usufruir pois começava a ser servido somente às 7h e precisamos sair 6h.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Excelente local para ficar com a familia, bem localizado, bem no centro da cidade, proximo a diversos pontos turisticos como o gasometro.",3.0,3.0,0.0,0.0,0.1153846153846153,0.1153846153846153,0.0,0.0,1.0
"Otimo atendimento, bons quartos, bom preço, otimo cafe da manha",3.0,3.0,0.0,0.0,0.2307692307692307,0.2307692307692307,0.0,0.0,1.0
"Fiquei no 3º andar, o quarto era velho, o banheiro tinha azulejo azul de casa de vó, e o box não fechava além de ser de acrílico.Chuveiro não esquenta direito.Quarto com mofo nos tetos e nas paredes e a janela do quarto dava pro depósito de lixo do hotel.",1.0,1.0,0.0,0.0,0.0175438596491228,0.0175438596491228,0.0,0.0,1.0
"Nojento.Não tinha tomada para carregar celular, apenas a tomada da tv e uma tomada no banheiro.Pelo menos as camas tinham lençóis e toalhas limpas.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O hall de entrada do prédio é agradável e do lado do elevador tem um poster com fotos de quartos que eu duvido que seja de lá pelo que eu vi no meu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Não aconselho.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Quartos velhos, cheira mofo, sujidades nas paredes, trincas, tv muito antiga de tubo, poucos canais na tv, elevadores antigos.",1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,1.0
A entrada do hotel da impressão de ser um hotel de alta rotatividade.,1.0,1.0,0.0,0.0,0.0714285714285714,0.0714285714285714,0.0,0.0,1.0
"O café da manhã é honesto, nada de mais, mas é o unico ponto positivo do hotel.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Hotel com estrutura bem antiga mas é limpo, mas tem cheiro de mofo o que prejudica a saúde de quem possui rinite alérgica como eu.",3.0,2.0,1.0,0.0,0.1111111111111111,0.074074074074074,0.037037037037037,0.0,1.0
É bem localizado com diárias acessíveis.,1.0,1.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0
O atendimento é excelente e o café da manhã é bom.,2.0,2.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
"Acomodações simples, mas bem limpas.",2.0,2.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
Atendimento bom.,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0
As salas para eventos são meio apertadas e limitadas.,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
"A localização é muito boa, perto de tudo no Centro.",2.0,2.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
Café bom.,1.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
O hotel fica na Andradas e não tem estacionamento.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tem que deixar o carro próximo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hotel bom, apenas tem algum cheiro de mofo no quarto de fundo, sendo que nos quartos da fente por pegar mais sol o cheiro de mofo é bem pequeno mas a localizaçao é otima, bem no centro da cidade, perto de tudo.",4.0,4.0,0.0,0.0,0.0851063829787234,0.0851063829787234,0.0,0.0,1.0
e o preço é muito bom com otimo atendimento por parte dos funcionarios.,4.0,4.0,1.0,0.0,0.2857142857142857,0.2857142857142857,0.0714285714285714,0.0,1.0
Estive uma vez no Hotel Açores e achei-o bem razoável.,1.0,1.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
A localização central é ótima.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"O café da manhã era em boa quantidade e qualidade, me surpreendeu a variedade disponível.",2.0,1.0,1.0,0.0,0.1176470588235294,0.0588235294117647,0.0588235294117647,0.0,1.0
O quarto era bem razoável.,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
"Claro, o prédio é velho e os quartos e mobília são velhos, mas não tive problema quanto a isso.",2.0,1.0,1.0,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,1.0
Fiquei em um quarto bem espaçoso com duas camas.,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0
"Não voltaria ao hotel apenas porque acho ele caro pelo serviço oferecido, isto é, embora o hotel seja bom, não acho que vale o preço que custa.",3.0,3.0,0.0,0.0,0.0967741935483871,0.0967741935483871,0.0,0.0,1.0
"Se fosse mais barato, me hospedaria sempre nele.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fui com um grupo da faculdade (saímos de SM sábado às 5:00 pra chegar a tempo de assistir uma palestra que começava às 10:00) e chegamos no hotel às 17:30 depois de termos feito uma visita técnica nos pontos turísticos de POA.,1.0,1.0,0.0,0.0,0.0222222222222222,0.0222222222222222,0.0,0.0,1.0
"Até aí tudo bem até o momento em que minha colega de quarto resolveu tomar banho: água GÉLIDA e com pouquíssima pressão, sendo que em menos de 5 minutos a água acabava.",2.0,1.0,1.0,0.0,0.0571428571428571,0.0285714285714285,0.0285714285714285,0.0,1.0
Não foi só no nosso andar em TODO O HOTEL foi assim.,1.0,0.0,1.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,1.0
Achei uma tremenda falta de consideração para com o hóspede um banho morno é o mínimo que um hotel deve proporcionar ao hóspede.,3.0,2.0,1.0,0.0,0.125,0.0833333333333333,0.0416666666666666,0.0,1.0
Se parou por aí?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0
Não papeis de parede MANCHADOS e DESCOLANDO... Tudo bem... A questão da água tinha uma explicação: faltou água no centro.,1.0,1.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,0.0
"Mas não é possível que o hotel não tenha água quente no reservatório...O café da manhã foi bom até, se as frutas não estivessem velhas e murchas E tinha muito suco de laranja no açúcar.",2.0,2.0,0.0,0.0,0.0512820512820512,0.0512820512820512,0.0,0.0,1.0
"Hotel recém inaugurado, portanto tudo novinho em folha, atendimento cordial, apartamentos amplos,bom café da manhã e o melhor e mais dfícil de se encontrar atualmente no Brasil: preço justo.",3.0,3.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
"O ponto negativo, que pode ser positivo dependendo do ponto de vista, é a localização, próximo ao Shopping Total e a rodoviária.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Ou seja, não é um lugar para passear a  pé, mas no Shopping Total tem praça de alimentação,que é útil já que o hotel não tem room service, com boas lanchonetes e alguns bons restaurantes.",2.0,2.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0,1.0
"Não é tão distante da Calçada da Fama, que é um dos points da cidade.",1.0,1.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0
RECOMENDO e voltarei.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pelo que li aqui, parecia que o hotel era uma casa dos horrores, mas não.",1.0,0.0,1.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0,1.0
"Ele tem um preço razoável (180 reais, quarto para casal), o quarto era espaçoso, limpo e novo.",2.0,2.0,0.0,0.0,0.0869565217391304,0.0869565217391304,0.0,0.0,1.0
"Cama confortável, ar condicionado funcionando a todo vapor (fomos em POA em dias de muuuuuuito calor).",1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0
O banheiro também (acho que devem ter reformado) é espaçoso e limpo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O café da manhã é bom, mas apesar de ser servido até as 10 horas, se você chegar as nove e meia, metade das coisas já acabaram e não houve reposição.",1.0,1.0,0.0,0.0,0.0285714285714285,0.0285714285714285,0.0,0.0,1.0
"O que é péssimo para um hotel: nove e meia já não tem mais ovos mexidos e frutas, por exemplo (aconteceu nos 3 dias que estivemos hospedados lá - o que diminui a possibilidade de ter sido coincidência).",1.0,1.0,1.0,0.0,0.0232558139534883,0.0232558139534883,0.0232558139534883,0.0,1.0
"Foram atenciosos na recepção, porém na hora de pagar a conta, nos cobraram diárias a mais pelo estacionamento do carro, sendo que o carro ficou estacionado apenas um dia (e a moça da recepção não sabia fazer o extorno no cartão de crédito - que dor de cabeça!).",2.0,1.0,1.0,1.0,0.0363636363636363,0.0181818181818181,0.0181818181818181,0.0181818181818181,1.0
"Aliás, eles cobram estacionamento e nem se prontificaram a avisar.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Isso nos chateou muito, pois não fomos informados sobre absolutamente nada.",2.0,1.0,1.0,0.0,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0,0.0
"Outra coisa, certa noite pedimos um táxi na recepção do hotel e o taxista cobrou uma taxa extra de deslocamento.",2.0,1.0,1.0,0.0,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0,1.0
O hotel não nos informou sobre isso.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Só depois que falamos lá na recepção, eles disseram que os taxistas não cobram taxa de deslocamento e que fomos enganados.",3.0,0.0,3.0,0.0,0.1304347826086956,0.0,0.1304347826086956,0.0,1.0
Achamos que faltou muita comunicação com os clientes por parte da recepção.,1.0,1.0,1.0,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,1.0
Deveriam ter nos avisado da taxa do estacionamento e do táxi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Além do que, eles que chamaram o táxi, acreditamos que poderíamos confiar no táxi que o hotel ofereceu.",2.0,2.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0
"Se não podemos confiar no que o hotel indica para a gente, estamos perdidos, né?",2.0,1.0,1.0,1.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0555555555555555,1.0
"Em relação a localização, fica no centro.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"E centro, a noite e nos finais de semana, é estranho em todo lugar do mundo.",1.0,1.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0
Mas fica perto de um shopping e de pontos de ônibus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Me colocaram num quarto standard ao invés do executivo, o qual paguei por ele.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"A justificativa é que como atrasado devido ao meu voo, colocaram outra pessoa... isso existe?!",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1052631578947368,0.0
Desrespeito total ao consumidor.,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.0
"Sem duvida alguma, um dos piores hotéis que já me hospedei.",1.0,0.0,1.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0
Cafe da manha com poucas opções e frio.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Elevador velho, banheiro do quarto horrível, quarto com infiltrações e insetos.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nao vale metade do preço.,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.0
Nao se hospedem neste local sem estrutura!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.0
"O hotel apesar de ser simples,é muito bom,principalmente por sua licalização,fica próximo de vários pontos turisticos,pois se encontro na região historica da cidade,o que torna uma região com um ambiente bastanre agrádavel.",3.0,3.0,0.0,0.0,0.0697674418604651,0.0697674418604651,0.0,0.0,1.0
"Os funcionários tambem nos recebem muito bem,ótima recepção!",3.0,3.0,0.0,1.0,0.2727272727272727,0.2727272727272727,0.0,0.0909090909090909,1.0
"O preço indica o que receberá como serviço: um hotel simples, algo desgastado, com corredores escuros e banheiros simples e mal conservados.",5.0,4.0,1.0,0.0,0.1923076923076923,0.1538461538461538,0.0384615384615384,0.0,1.0
"No entanto, o básico está considerado: os quartos são espaçosos, há aquecimento, água quante, e o café da manhã é farto e variado.",1.0,1.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0,1.0
O atendimento foi gentil e correto.,2.0,2.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0
A localização é excelente.,1.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0
"Jamais voltaria, embora tenha uma boa e reformada recepção, qdo entramos no apartamento a história muda, instalações precárias, banheiro ruim, velho, a porta do Box caindo expondo o hospede a riscos, ar condicionado super barulhento, quarto mofado, um horror!",5.0,2.0,3.0,1.0,0.1020408163265306,0.0408163265306122,0.0612244897959183,0.0204081632653061,1.0
Se estão reformando eu não sei mas precisa urgente de reforma!,1.0,1.0,0.0,1.0,0.0833333333333333,0.0833333333333333,0.0,0.0833333333333333,0.0
Café da manhã com sucos artificiais para piorar a situação!!,1.0,0.0,1.0,2.0,0.0833333333333333,0.0,0.0833333333333333,0.1666666666666666,1.0
Não recomendo!!,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0
!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
"Acomodações ruins, com mal cheiro, e sujas.",3.0,0.0,3.0,0.0,0.3,0.0,0.3,0.0,0.0
"Apesar do bom café da manha e dos bons recepcionistas, as camareiras sao ruins também.",3.0,2.0,1.0,0.0,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.0,0.0
Além disso a internet nao funcionava.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A única coisa que ainda passa é o café da manhã mediano.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Os quartos são antigos e pequenos e o banheiro é de fazer você rir .. pois no mesmo espaço que vc toma banho pode fazer as necessidade fisiológicas simultaneas.,2.0,1.0,1.0,0.0,0.0666666666666666,0.0333333333333333,0.0333333333333333,0.0,1.0
Imagine a cena senta-se no vaso sanitário e abre o chuveiro e está tudo certo toma banho sentado.,1.0,1.0,0.0,0.0,0.0526315789473684,0.0526315789473684,0.0,0.0,0.0
kkkk Parece piada mas é sério,1.0,1.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0
"O atendimento foi muito bom, a localização é no centro, e o custo é barato.",2.0,2.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0
"Porém não tem conforto, bem apertado e como os comentário que verifiquei o chuveiro em alguns quartos fica em cima do vaso sanitário.",2.0,2.0,0.0,0.0,0.08,0.08,0.0,0.0,1.0
"O hotel é bem ruim, os quartos são muito apertados e o banheiro mais ainda.",3.0,2.0,1.0,0.0,0.1764705882352941,0.1176470588235294,0.0588235294117647,0.0,1.0
O hotel tinha um cheiro forte.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Fica bem no centro, mas não achei a localização boa, por não ter nenhum restaurante por perto, além de a região parecer bem perigosa.",4.0,3.0,1.0,0.0,0.1428571428571428,0.1071428571428571,0.0357142857142857,0.0,1.0
"O café da manhã tinha muitas opções, mas não havia muitas mesas, dada a quantidade de quartos.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Não recomendo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hotel simples, quarto beeem pequeno, banheiro idem (com chuveiro quase em cima do vaso sanitário, sem box), limpo, ar condicionado split, ótimo pra quem precisa dar voltas no centro de POA, e dormir.",2.0,2.0,0.0,0.0,0.0465116279069767,0.0465116279069767,0.0,0.0,1.0
"Cama bem macia, quarto bem silencioso.",2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
Sem frescura.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Obs:.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Diária individual R$ 100,00.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"O hotel Scala fica bem no centro de Porto Alegre.É um hotel antigo e razoável nos quartos, banheiro e no café da manhã.É prático por estar bem no centrão, pois pode andar a pé pela região.Na época que fiquei hospedada, estava com bastante hóspedes.",4.0,4.0,0.0,0.0,0.074074074074074,0.074074074074074,0.0,0.0,1.0
"Após procurar no Google e Google Maps uma opção de hospedagem em Porto Alegre, tive uma surpresa negativa ao chegar no hotel.",2.0,1.0,1.0,0.0,0.0833333333333333,0.0416666666666666,0.0416666666666666,0.0,1.0
"O mesmo está localizado bem no centro de uma intensa movimentação comercial, diante de ladeiras e ruas estreitas e com mão única, o que dificulta o percusso de Táxis.",2.0,2.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0
"Durante a noite, os funcionários recomendam não circularmos pela pela região, por ser perigoso.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Há uma boate nas proximidades e vários frequentadores estranhos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As portas do hotel permanecem fechadas sempre.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"A localização e custo-benefício é ótimo para quem tem negócios e demandas naquela região, mas com certeza não voltarei a me hospedar neste hotel.",1.0,1.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,1.0
"Café da manhã razoável, boa localização e bom atendimento.No quarto em que fiquei tinha até uma pequena cozinha com pia, microondas e frigobar, gostei muito do quarto, era um quarto quádruplo com uma parede no meio separando dois ambientes, cada um com 2 camas.",7.0,5.0,2.0,0.0,0.1346153846153846,0.0961538461538461,0.0384615384615384,0.0,1.0
"Eu e minha colega reservamos um quarto duplo, por telefone, com um mês de antecedência, para fazer um curso em Poa.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Quando chegamos ao hotel, perto das 22:00, fomos informadas de que a reserva não estava confirmada!Então nos arrumaram um quarto com somente uma cama de casal, e não havia ninguém da manutenção ou alguém com vontade para colocar uma cama extra no quarto.",1.0,1.0,0.0,1.0,0.0212765957446808,0.0212765957446808,0.0,0.0212765957446808,1.0
"Resultado: tivemos que aceitar, pois não havia como procurar outro hotel aquela hora.",1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,1.0
"O hotel é em um prédio muito antigo e necessita de reforma urgentes, o teto parecia que ia cair na nossa cabeça.",1.0,1.0,0.0,0.0,0.0416666666666666,0.0416666666666666,0.0,0.0,1.0
"No outro dia nos mudaram de quarto, e é claro que nós mesmas que tivemos que fazer esta mudança, então o problema foi outro, não conseguimos tomar banho direito, pois só havia uma regulagem no chuveiro: quente, num dia quente!",4.0,2.0,2.0,1.0,0.0851063829787234,0.0425531914893617,0.0425531914893617,0.0212765957446808,1.0
As condições deste banheiro eram piores do que o primeiro.,1.0,0.0,1.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0
"Solicitamos falar com a gerente, mais de cinco vezes.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"No entanto, não fomos atendidas!",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.0
"Allém de tudo isso, é claro, há o barulho da rua, dia e noite, insuportável!!",1.0,1.0,0.0,2.0,0.0476190476190476,0.0476190476190476,0.0,0.0952380952380952,0.0
"O hotel é pessimo, tanto em atendimento quanto em acomodações.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Não recomendo a ninguém!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0
"Hotel para pernoite, quartos antigos porém a limpeza é boa.",1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
Muito bem localizado no centro de Porto alegre.,3.0,3.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
"Café da manhã é humlide, não espere muito Me hospedei só para um pernoite, não permaneci muito tempo por isso tenho pouco a dizer dos serviços e do atendimento.",4.0,3.0,1.0,0.0,0.125,0.09375,0.03125,0.0,1.0
Check in foi eficiente e o preço é justo pela qualidade que oferecem.,2.0,2.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,1.0
"Acomodações modestas ,mas boas ,local limpo,com bom atendimento,localizado na região central,prx.",2.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,1.0
"à rodoviária,terminais de ônibus e trens urbanos e ao mercado central,um bom café da manhã e um preço modesto.",2.0,2.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
Na verdade fiz uma reserva para esse hotel para dormir apenas uma noite quando voltava de Gramado.,1.0,1.0,0.0,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,1.0
Eu e minha irmã quando lá chegamos ficamos assustadas quando entramos no hotel.,1.0,0.0,1.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0,1.0
Ao vivo o hotel não é nada do que mostra as fotos do site Booking.,1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,1.0
"Sujo, velho, mal tratado.",3.0,1.0,2.0,0.0,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.0,0.0
"Camas velhas, colchoes velhos.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Um sofá na recepção tao sujo não vi igual na vida.,1.0,0.0,1.0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,1.0
Mesmo com uma diária barata poderia ser pelo menos limpo.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quando entramos no hotel decidimos nos mudar para outro.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Não ficamos hospedados.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apesar da simpatia dos recepcionistas não tivemos como ficar.,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0
E não aconselho a ninguém se hospedar nesse hotel.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fiquei com medo de ficar la.,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0
"Os quartos são pequenos, o local para guardar roupas é ruim, o café-da-manhã até que é bom, e não tem acesso wi-fi para os hóspedes.",3.0,2.0,1.0,0.0,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.0,1.0
"Uma coisa boa é que fica no centro próximo a bares, hotéis, shoppings, e perto do aeroporto também a 10km de distância.",1.0,1.0,0.0,0.0,0.037037037037037,0.037037037037037,0.0,0.0,1.0
"Apesar de não ter muito direito de reclamar pelo hotel ser barato, mas é importante deixar minha manifestação.",3.0,2.0,1.0,0.0,0.15,0.1,0.05,0.0,1.0
O elevador da morte que dá uns trancos quase parando.,1.0,0.0,1.0,0.0,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0
"Hotel de faixada, ou seja, linda faixada e entrada, porém os apartamentos são muito ruins.",3.0,2.0,1.0,0.0,0.1578947368421052,0.1052631578947368,0.0526315789473684,0.0,1.0
"Na época que fui a Porto alegre estava muito quente e não tinha ar condicionado, somente um ventilador que fazia o calor se espalhar.",3.0,3.0,0.0,0.0,0.1153846153846153,0.1153846153846153,0.0,0.0,0.0
Internet lenta.,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
Mas no geral o preço é bom.,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0
"Estive por 2 vezes no Real Palace, e para o que fui fazer na cidade o hotel serviu bem.",2.0,2.0,0.0,0.0,0.0952380952380952,0.0952380952380952,0.0,0.0,1.0
"Fica bem localizado, no centro da cidade, o que é bom para quem vai resolver coisas por perto, mas ruim por ser uma área bagunçada como todo bom centro de cidade brasileira.O hotel é um pouco velho, com quartos um pouco mal cuidados, mas nada que atrapalhe tanto.",6.0,4.0,2.0,0.0,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0,1.0
"O café da manhã é até bom, e do atendimento também não tenho do que reclamar.",2.0,1.0,1.0,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,1.0
"Se confundiram com as reservas que fizemos através do booking, mas logo arrumaram outro quarto.",1.0,0.0,1.0,0.0,0.0588235294117647,0.0,0.0588235294117647,0.0,1.0
Adorei a estadia.,1.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
Porto Alegre foi sensacional.,2.0,2.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0
Os recepcionistas ajudaram muito.,2.0,2.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0
Local ideal para quem vai resolver assuntos ou mesmo para turistas.,1.0,1.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,1.0
A localização achei muito boa... bem localizado no centro comercial da cidade... pode fazer umas comprinhas e encontrar produtos bem em conta além de ir andando para o evento.. possui restaurante próximo e a estrutura física do hotel está em reforma... os funcionários bem receptivos.... o elevador funcionando normalmente.,5.0,5.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,1.0
"O atendimento é razoável, achei a estrutura um pouco ruim (as fotos do site enganam) e o ar condicionado quente não funcionava.",2.0,0.0,2.0,0.0,0.0769230769230769,0.0,0.0769230769230769,0.0,1.0
"Quanta ao serviço de lavanderia, achei meio desorganizado, pegaram minha toalha por engano para lavar, alegaram não ter como encontrá-la e me ofereceram uma do hotel... Pontos positivos: bem localizado, ótimo café da manhã, água quente no chuveiro (na pia, não), wi-fi no quarto e dava pra usar o telefone pra pedir delivery, sem pagar uma taxa muito cara.",6.0,4.0,2.0,0.0,0.0833333333333333,0.0555555555555555,0.0277777777777777,0.0,1.0
