sentence,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,subjectivity
"""Quase sem palavras para descrever.""",0.1495,1.1960000000000002,0.09775,0.782,0.197625,1.5810000000000002,0.1548749999999999,1.239,0.1169999999999999,0.936,0.0
"""Ótimo atendimento do garçom Roberval Viana e uma comida excelente tbm!!!""",0.1060625,1.697,0.0691249999999999,1.106,0.089,1.424,0.0856875,1.371,0.0035625,0.057,1.0
"""Lugar agradável embora quando cheio alguns lugares ficam inviáveis por colocarem as mesas muito próximas, tem-se a impressão de invasão  de privacidade.""",0.1985555555555555,5.361,0.1195555555555555,3.228,0.1912962962962963,5.165,0.180074074074074,4.862,0.0307777777777777,0.8310000000000001,1.0
"""Buffet de frios variados e bons.""",0.0574444444444444,0.517,0.1126666666666666,1.014,0.1075555555555555,0.968,0.0925555555555555,0.8330000000000001,0.0,0.0,1.0
"""Pizza massa fina, bem servida de ingredientes .""",0.1151818181818181,1.267,0.1775454545454545,1.953,0.16,1.76,0.1509090909090909,1.66,0.0,0.0,1.0
"""Atendimento eficiente, local com ar condicionado.""",0.1628,1.628,0.2221,2.221,0.1648,1.648,0.1781,1.781,0.0154,0.154,1.0
"""Padaria localizada ao lado do Hotel Ibis Budget da Frei Caneca que faz boa comida por preço justo.""",0.1206190476190476,2.533,0.0669999999999999,1.4069999999999998,0.089095238095238,1.871,0.089047619047619,1.87,0.0079047619047619,0.166,1.0
"""Os salgados são muito bons, especialmente os croissants.""",0.1446666666666666,1.736,0.0891666666666666,1.07,0.142,1.704,0.1405833333333333,1.687,0.0460833333333333,0.553,1.0
"""boa opção no centro da cidade.boa oferta de comida,preco e atendimento,limpeza tambem boa,recomendo.""",0.1003181818181818,2.207,0.119,2.618,0.0693636363636363,1.526,0.0890909090909091,1.96,0.0197272727272727,0.434,1.0
"""Eu e m eu filho comemos um Xfile e ficamos uma semana com infecção intestinal.""",0.0483888888888888,0.871,0.0115555555555555,0.208,0.055,0.99,0.0378333333333333,0.6809999999999999,0.0143333333333333,0.258,0.0
"""No calçadão da Rua da Quitanda, bem próximo à Praça do Patriarca.""",0.046875,0.75,0.0655625,1.049,0.0575,0.92,0.056625,0.906,0.0,0.0,0.0
"""Funciona no almoço com buffet com várias opções de pratos frios, quentes, sobremesas e sucos incluídos.""",0.0246190476190476,0.517,0.0482857142857142,1.014,0.046095238095238,0.968,0.0396666666666666,0.8330000000000001,0.0,0.0,0.0
"""Tudo com qualidade.""",0.1933333333333333,1.16,0.1873333333333333,1.124,0.1571666666666666,0.943,0.1748333333333333,1.049,0.0135,0.081,1.0
"""É bar mas com opções de pratos para refeições e não somente petiscos.""",0.071375,1.142,0.0608125,0.973,0.0935624999999999,1.497,0.096,1.536,0.0621875,0.995,0.0
"""Cozinha brasileira.""",0.0,0.0,0.0138,0.069,0.0,0.0,0.0046,0.023,0.0,0.0,0.0
"""Pratos para compartilhar.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Bom atendimento.""",0.1536,0.768,0.1906,0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"""Assim que você entra já ouve uma música ambiente, já fica flutuando.""",0.0,0.0,0.054875,0.878,0.04675,0.748,0.033875,0.542,0.0,0.0,0.0
"""Aí tem duas árvores que foram preservarás na construção.""",0.0855833333333333,1.027,0.0661666666666666,0.794,0.0584999999999999,0.702,0.0687499999999999,0.825,0.0038333333333333,0.046,0.0
"""Ambiente muito aconchegante.""",0.128,0.768,0.0,0.0,0.0984999999999999,0.591,0.1061666666666666,0.637,0.0921666666666666,0.553,1.0
"""O buffet é a vontade, preço fixo.""",0.0052727272727272,0.058,0.083,0.913,0.09,0.99,0.0593636363636363,0.653,0.0,0.0,0.0
"""Pode se servir várias vezes.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Tudo sem enlatados e temperos prontos.""",0.0962222222222222,0.866,0.0193333333333333,0.174,0.1051111111111111,0.946,0.0922222222222222,0.83,0.0738888888888888,0.6649999999999999,0.0
"""Bebida à vontade.""",0.0,0.0,0.118,0.708,0.1436666666666666,0.862,0.0871666666666666,0.523,0.0,0.0,0.0
"""Uma grande variedade de frutas.""",0.2925,2.34,0.3107499999999999,2.486,0.269125,2.153,0.290875,2.327,0.0,0.0,1.0
"""Preço justo.""",0.211,1.055,0.0328,0.164,0.143,0.715,0.1289999999999999,0.6449999999999999,0.0,0.0,1.0
"""Ingredientes orgânicos para quem se preocupa com a saúde.""",0.0094166666666666,0.113,0.0073333333333333,0.088,0.07725,0.927,0.0553333333333333,0.6639999999999999,0.0773333333333333,0.928,0.0
"""Comprei para ir no rodízio de fondue com uns casais de amigo e gostei muito da visita.""",0.1404999999999999,2.81,0.14045,2.809,0.2033999999999999,4.068,0.1707,3.414,0.02765,0.553,0.0
"""O restaurante Remanso do peixe oferece o que de melhor existe em pescado na amazônia.""",0.1088888888888888,1.96,0.0767777777777777,1.382,0.0993888888888888,1.789,0.1068888888888888,1.924,0.0642222222222222,1.156,0.0
"""Morador ou visitante não pode deixar de conhecer essa maravilha da culinária paraense.""",0.098875,1.582,0.1629374999999999,2.607,0.1184375,1.895,0.124,1.984,0.008375,0.134,0.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Apesar de achar o couvert artístico um pouco caro demais e a espera para conseguir uma mesa ser um pouco cansativa, acho que o restaurante vale a pena.""",0.163,5.216000000000001,0.11221875,3.591,0.14078125,4.505,0.1384999999999999,4.432,0.00046875,0.015,1.0
"""Não é barato, mas o serviço foi bom, a pizza veio super rápido, o menu é ótimo (várias opções de pizza e você pode optar por dividir a sua pizza em em até 3 sabores diferentes) e o ambiente é agradável.""",0.0772244897959183,3.784,0.074938775510204,3.672,0.0812244897959183,3.98,0.0752244897959183,3.686,0.0024285714285714,0.119,1.0
"""Bem localizado.""",0.15,0.75,0.196,0.98,0.184,0.92,0.1766,0.883,0.0,0.0,1.0
"""Voltaria.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Melhor pizza da cidade em termos de massa fina, preço um pouco salgado.""",0.1107058823529411,1.882,0.084235294117647,1.432,0.1185882352941176,2.016,0.1001176470588235,1.7020000000000002,0.0072941176470588,0.124,1.0
"""Tem o melhor petit gateu da ilha.""",0.1357,1.357,0.0987,0.987,0.0837,0.837,0.1018999999999999,1.019,0.0124,0.124,1.0
"""Muito bom!!""",0.128,0.768,0.0,0.0,0.0984999999999999,0.591,0.1061666666666666,0.637,0.0921666666666666,0.553,1.0
"""Atendimento excelente do Michael!!""",0.18425,1.474,0.119125,0.953,0.174375,1.395,0.15925,1.274,0.0,0.0,1.0
"""Comida deliciosa e ambiente agradável!""",0.24925,1.994,0.097375,0.779,0.1892499999999999,1.5139999999999998,0.173875,1.391,0.007125,0.057,1.0
"""Caipirinha deliciosa!""",0.197,0.985,0.0,0.0,0.1951999999999999,0.976,0.1308,0.654,0.0,0.0,1.0
"""Pratos caros e visualmente feios.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Pouca quantidade.""",0.1792,0.896,0.1854,0.927,0.1598,0.799,0.1748,0.874,0.0,0.0,0.0
"""Pedi o salmão e não tinha mais disponível na cozinha.""",0.0139230769230769,0.181,0.0214615384615384,0.279,0.0067692307692307,0.088,0.0077692307692307,0.101,0.0096923076923076,0.126,0.0
"""Experiência pra não voltar mais.""",0.136,1.088,0.1145,0.916,0.153,1.224,0.12325,0.986,0.025125,0.201,0.0
"""Comprar chocolates na cacau show é uma boa saída para quem quer fugir dos chocolates mais tradicionais e quer experimentar novos e deliciosos sabores de chocolates.""",0.0366551724137931,1.0630000000000002,0.0486896551724137,1.412,0.0395172413793103,1.146,0.0382068965517241,1.108,0.0044482758620689,0.129,1.0
"""Excelente atendimento.""",0.2948,1.474,0.1906,0.953,0.279,1.395,0.2548,1.274,0.0,0.0,1.0
"""Ambiente tipicamente carioca.""",0.0,0.0,0.0218333333333333,0.131,0.0,0.0,0.0073333333333333,0.044,0.0,0.0,0.0
"""Comida muito bom, muito bem temperada.""",0.2509,2.509,0.1133,1.133,0.2130999999999999,2.131,0.2254,2.254,0.1163,1.1630000000000005,1.0
"""Preço justo.""",0.211,1.055,0.0328,0.164,0.143,0.715,0.1289999999999999,0.6449999999999999,0.0,0.0,1.0
"""Excelente custo-benefício.""",0.1412,0.706,0.0,0.0,0.1562,0.781,0.0992,0.496,0.0,0.0,1.0
"""Ambiente agradável, garçons educados, comida gostosa, mas... as porções dos pratos kids são muito, muito, muito pequenas.""",0.1373461538461538,3.571,0.0332692307692307,0.865,0.0966923076923077,2.514,0.1098076923076923,2.855,0.069576923076923,1.809,1.0
"""Vergonhoso cobrarem tão caro por tão pouca massa.""",0.0867272727272727,0.954,0.083,0.913,0.0,0.0,0.0565454545454545,0.622,0.0,0.0,0.0
"""Até meu filho de 3 anos saiu de lá com fome.""",0.1759285714285714,2.463,0.2184285714285714,3.058,0.2400714285714285,3.361,0.2301428571428571,3.2220000000000004,0.0761428571428571,1.066,0.0
"""Não volto mais, pois teria que pedir um prato de adulto para um menininho se alimentar adequadamente.""",0.0958095238095238,2.012,0.0463333333333333,0.973,0.1342857142857142,2.8200000000000003,0.0931904761904761,1.957,0.0031428571428571,0.066,0.0
"""Atendimento de primeira, ambiente super legal.""",0.2167,2.1670000000000003,0.2832,2.832,0.1454,1.454,0.2151,2.151,0.0,0.0,1.0
"""Ideal para um jantar entre amigos.""",0.1195555555555555,1.076,0.0305555555555555,0.275,0.1326666666666666,1.194,0.0917777777777777,0.826,0.0074444444444444,0.067,0.0
"""As opções com camarão são as melhores mas os de peixes também são uma delícia.""",0.0497222222222222,0.895,0.0626111111111111,1.127,0.0692222222222222,1.246,0.0605,1.089,0.0,0.0,1.0
"""O preço é razoável até.""",0.08775,0.7020000000000001,0.1335,1.068,0.122,0.976,0.113,0.904,0.016875,0.135,1.0
"""Chope bemtirado, comida questionável, o joelho de porco é bem feito, porém a salada de batatas veio azeda e o chucrute bem antigo.""",0.183551724137931,5.323,0.1946206896551724,5.644,0.1894137931034482,5.493,0.1964482758620689,5.697,0.0307931034482758,0.893,1.0
"""As salsichas de qualidade duvidosa.""",0.2665,2.132,0.240375,1.923,0.3334999999999999,2.668,0.28025,2.242,0.0,0.0,1.0
"""O preço para o Rio é compatível .""",0.0578,0.5780000000000001,0.0862,0.862,0.0586999999999999,0.587,0.0523,0.523,0.0601,0.601,1.0
"""Ambiente acolhedor, bebidas self-service, rock dos melhores (clássicos e atuais) e atendimento maravilhoso.""",0.0886,1.772,0.12915,2.583,0.08055,1.611,0.0994,1.988,0.0,0.0,1.0
"""Esse restaurante é muito agradável, um excelente atendimento uma vista pro mar de abrilhantar os olhos e com uma refeição divina, nesse final de ano ele estarão fazendo um pacote muito bom pra quem gosta de celebrar a virada do ano de frente pro mar.""",0.2168999999999999,10.845,0.17438,8.719000000000001,0.2370399999999999,11.852,0.22082,11.041,0.0496,2.4800000000000004,1.0
"""Local agradável, amplo, cardápio variado e bom atendimento.""",0.2066153846153846,2.686,0.1928461538461538,2.507,0.0958461538461538,1.246,0.1621538461538461,2.108,0.0086153846153846,0.112,1.0
"""Além de variados e deliciosos acaís, servem outras opções de lanches que equivalem à refeição e sucos muito gostosos.""",0.0796521739130434,1.832,0.1275217391304347,2.933,0.1363043478260869,3.135,0.1216521739130434,2.798,0.0240434782608695,0.553,1.0
"""sushi di boa qualidade e otimo tempura de legumes e camarao, tambem tem sobremesa incluida no valor do rodizio""",0.1355909090909091,2.983,0.1525454545454545,3.3560000000000003,0.117090909090909,2.576,0.1350909090909091,2.9720000000000004,0.0,0.0,1.0
"""A pizzaria é um charme.""",0.088625,0.709,0.0015,0.012,0.13125,1.05,0.07375,0.59,0.0,0.0,1.0
"""O ambiente é ótimo para um encontro romântico ou para comer uma pizza com os amigos.""",0.097578947368421,1.854,0.0543684210526315,1.033,0.1042105263157894,1.98,0.0853684210526315,1.622,0.0,0.0,1.0
"""O atendimento é bom, rápido e eficiente.""",0.1397272727272727,1.537,0.0947272727272727,1.042,0.133,1.463,0.1211818181818181,1.333,0.0038181818181818,0.042,1.0
"""Os preços não são baratos entretanto não chegam a ser astronômicos.""",0.0243571428571428,0.3409999999999999,0.0297142857142857,0.416,0.0145,0.203,0.0223571428571428,0.313,0.0015,0.021,1.0
"""Recomendo para uma refeição diferente e deliciosa.""",0.1014999999999999,1.015,0.008,0.08,0.102,1.02,0.0685,0.685,0.0,0.0,0.0
"""Dei mais uma chance para a Real.""",0.0294,0.294,0.0204999999999999,0.205,0.0032,0.032,0.0138,0.138,0.0118,0.118,0.0
"""Genteeee!!!!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Vcs precisam ir a este lugar e comer a comida do Bryan, ver os arcos, beber Pisco, conversar com o chef sobre a comida peruana e terminar com o Suspiro a la limeña que é uma das 3 sobremesas mais incriveis que já comi!""",0.0588,2.94,0.05868,2.934,0.0199,0.995,0.0416399999999999,2.082,0.0068,0.34,0.0
"""Ambiente bem cuidado, atendimento excelente.""",0.3266666666666666,2.94,0.2147777777777777,1.933,0.3406666666666667,3.0660000000000003,0.294,2.646,0.0,0.0,1.0
"""Pequena variedade, mas atende inclusive  vegetarianos.""",0.0842727272727272,0.927,0.0532727272727272,0.586,0.0467272727272727,0.514,0.0614545454545454,0.676,0.0,0.0,0.0
"""Costuma ter bolinhas fritos a assados fora do habitual.""",0.1055,1.266,0.0208333333333333,0.25,0.0753333333333333,0.904,0.0870833333333333,1.045,0.0974999999999999,1.17,0.0
"""Tudo bem caprichado.""",0.1661666666666666,0.997,0.1923333333333333,1.154,0.1626666666666666,0.976,0.1691666666666667,1.015,0.0135,0.081,1.0
"""Preço caprichado também.""",0.0096666666666666,0.058,0.0273333333333333,0.164,0.0,0.0,0.0123333333333333,0.074,0.0,0.0,1.0
"""Não é para o dia-a-dia.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O kg custa R$ 65,00.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Destaque para o creme brulee, boa pedida para sobremesa.""",0.054076923076923,0.703,0.0722307692307692,0.939,0.007076923076923,0.092,0.0444615384615384,0.5780000000000001,0.0,0.0,0.0
"""Va com tempo.""",0.0055,0.033,0.0153333333333333,0.092,0.0226666666666666,0.136,0.0059999999999999,0.036,0.0144999999999999,0.087,0.0
"""Mesas para muitas pessoas demoram um pouco para liberar""",0.1368181818181818,1.505,0.0659090909090909,0.725,0.1663636363636363,1.83,0.123,1.353,0.0,0.0,0.0
"""No Executivo Grill você tem um ambiente descontraído, com diversas opções de saladas, pratos quentes, carnes, feijoada, a comida é gostosa, o atendimento é razoável e o preço é muito bom.""",0.157825,6.313,0.0905749999999999,3.623,0.1559249999999999,6.236999999999999,0.1450499999999999,5.802,0.03985,1.594,1.0
"""Ambiente super agradável e de ótimo atendimento.""",0.2070999999999999,2.071,0.2552,2.552,0.1963,1.963,0.2195,2.1950000000000003,0.0,0.0,1.0
"""Fomos muito bem atendidos!""",0.2168571428571428,1.518,0.1399999999999999,0.98,0.2158571428571429,1.511,0.2171428571428571,1.52,0.079,0.553,0.0
"""A carne é ótima e o lugar super agradável!""",0.071,0.8520000000000001,0.0665833333333333,0.7989999999999999,0.0424166666666666,0.509,0.06,0.72,0.0,0.0,1.0
"""Recomendo!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Um dos melhores restaurantes que vi na cidade.""",0.0739090909090909,0.813,0.0,0.0,0.09,0.99,0.0546363636363636,0.601,0.0,0.0,0.0
"""Tradicional.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""As melhores burekas (folhados redondos recheados - em formato de donut) .""",0.0323125,0.517,0.0608125,0.973,0.0525,0.84,0.0485625,0.777,0.0,0.0,1.0
"""Para saborear no local e tambem levar pra casa (congeladas).""",0.0223333333333333,0.3349999999999999,0.0283333333333333,0.425,0.0115333333333333,0.173,0.0166666666666666,0.25,0.0121999999999999,0.183,0.0
"""Ter no congelador sempre que pintar ""aquela vontade"" (e vai pintar sempre, rsrrss).""",0.0133809523809523,0.281,0.0456190476190476,0.958,0.041047619047619,0.862,0.0297142857142857,0.624,0.0108095238095238,0.227,0.0
"""A de ricota e de espinafre são imbativeis.""",0.1111818181818181,1.223,0.1839090909090909,2.023,0.1711818181818181,1.883,0.1554545454545454,1.71,0.0,0.0,1.0
"""Lanche gostoso, as batatas chips que vêm de acompanhamento e a maionese temperada da casa são boas, atendimento e ambiente agradáveis, preço em conta e ainda tem delivery.""",0.0987647058823529,3.3580000000000005,0.0875294117647058,2.976,0.0757647058823529,2.576,0.0941764705882352,3.202,0.0249117647058823,0.847,1.0
"""As esfirras são a melhor propaganda do restaurante de comida tipica árabe, sabores variados (adoro a folheada de carne e a de azeitona), mas os outros pratos também são muito bons.""",0.0956315789473684,3.634,0.0995263157894736,3.782,0.1021315789473684,3.8809999999999993,0.1020526315789473,3.878,0.0240526315789473,0.914,1.0
"""Não deixem de experimentar os charutinhos de folha de uva, o tempero é leve e saboroso.""",0.10515,2.103,0.15775,3.155,0.13095,2.619,0.12695,2.539,0.00765,0.153,1.0
"""O espaço é simples e o atendimento costuma ser rápido nas mesas.""",0.1498,2.247,0.1141333333333333,1.712,0.1813333333333333,2.72,0.1635333333333333,2.453,0.0789333333333333,1.1840000000000002,1.0
"""No balcão é um pouco mais confuso pela quantidade de pessoas que ficam ao redor esperando atendimento e comendo ali mesmo, mas é tb o lugar mais divertido já que podemos presenciar a interação entre os donos árabes ou descendentes e os funcionários brasileiros...""",0.1014999999999999,4.871999999999999,0.0784583333333333,3.766,0.0969375,4.653,0.0917916666666666,4.406,0.0031666666666666,0.152,0.0
"""Cumpre o esperado.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Boa variedade de carnes, e variado buffet de saladas e outros acompanhamentos.""",0.1401875,2.243,0.1763124999999999,2.821,0.1513125,2.4210000000000003,0.1543125,2.469,0.0049375,0.079,1.0
"""Bom atendimento.""",0.1536,0.768,0.1906,0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"""Preço razoável.""",0.0286,0.143,0.0328,0.164,0.0174,0.087,0.024,0.12,0.027,0.135,1.0
"""Recomendo.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Que desfrutar de um lanche leve e rápido vale a pena no flash lanches.""",0.2014705882352941,3.425,0.1631176470588235,2.773,0.2434117647058824,4.138000000000001,0.2147058823529411,3.65,0.036235294117647,0.616,1.0
"""Tudo muito cuidado e ambiência limpa.""",0.1923333333333333,1.731,0.0193333333333333,0.174,0.1553333333333333,1.398,0.1397777777777777,1.258,0.0704444444444444,0.634,1.0
"""Restaurante muito bem localizado perto de varios hotéis , almoçamos depois das 16:00 sendo que a maioria dos restaurantes daquela região já estavam fechados, comida deliciosa feita com produtos saudáveis !""",0.1005294117647058,3.418,0.0670882352941176,2.281,0.103735294117647,3.527,0.0939999999999999,3.196,0.0202647058823529,0.6890000000000002,1.0
"""Adoramos !""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""Pedimos um rodízio que só começou a ser servido após chamar o garçom e reclamar""",0.1407647058823529,2.393,0.0543529411764705,0.924,0.0911176470588235,1.549,0.1141764705882352,1.941,0.0563529411764705,0.958,0.0
"""Um lindo lugar, cardápio muito direcionado à camarão, preços elevados, mais condizentes com bom ambiente que as porções poucp generosas.""",0.074,1.924,0.0172692307692307,0.4489999999999999,0.0643076923076923,1.672,0.0586538461538461,1.525,0.022076923076923,0.5740000000000001,1.0
"""A casa costuma lotar no fim da tarde e serve um variado menu, de cerca de 30 itens, como pratos individuais e coletivos, para crianças, panelinhas, espetinhos e espetões, saladas, sanduíches, caldos e sobremesas.""",0.0424888888888888,1.912,0.0507555555555555,2.284,0.0597777777777777,2.69,0.0504888888888888,2.272,0.0015777777777777,0.071,1.0
"""A porção de costela assada na brasa por seis horas, vai à mesa com mandioca, vinagrete e farofa.""",0.0442608695652173,1.018,0.0699130434782608,1.608,0.0694347826086956,1.597,0.0612173913043478,1.408,0.0,0.0,0.0
"""Ou seja, simplesmente DIVINOOO!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante oferece um cardápio com massas, strogonoff, saladas, picadinho servidos em porções generosas, contam com um delicioso café e o ambiente é agradável, aconchegante e leve.""",0.0728571428571428,2.55,0.0259714285714285,0.909,0.0826571428571428,2.893,0.0596857142857142,2.089,0.0023428571428571,0.082,1.0
"""Infelizmente no dia que fui pedi duas opções de sobremesa que não tinham disponíveis, mas de modo geral a expriência foi muito agradável.""",0.1323333333333333,3.573,0.1622592592592592,4.381,0.1348518518518518,3.641,0.1494074074074074,4.034,0.0221851851851851,0.5990000000000001,1.0
"""Quero agradecer por escolherem as terras Brasileiras para lançar o Jamie's Italian.""",0.0118125,0.189,0.00125,0.02,0.0039375,0.063,0.004875,0.078,0.0,0.0,0.0
"""As refeições por aqui estão cada vez mais padronizadas e não saudáveis, talvez pela cultura ou talvez pela pressão dos restaurantes do tipo fast-food.""",0.0673214285714285,1.885,0.0706785714285714,1.979,0.0924642857142857,2.589,0.0767857142857142,2.15,0.0,0.0,0.0
"""Estamos ansiosos para vivenciar um marco nos costumes da nossa sociedade, o despertar do interesse nos alimentos, sua procedência e seu poder nutricional.""",0.0651785714285714,1.825,0.07725,2.1630000000000003,0.0433928571428571,1.215,0.0603571428571428,1.69,0.0047142857142857,0.132,0.0
"""PARABÉNS!""",0.2315,0.926,0.2305,0.922,0.23675,0.947,0.233,0.932,0.0,0.0,0.0
"""Batatas fritas muito especiais, burger extremamente saboroso (quem não come mal passado deve evitar).""",0.054,1.08,0.0092,0.184,0.03175,0.635,0.03875,0.7750000000000001,0.03395,0.679,1.0
"""Guarde espaço para a sobremesa, vale a pena!""",0.10775,1.293,0.0786666666666666,0.944,0.0683333333333333,0.82,0.1108333333333333,1.33,0.07775,0.933,1.0
"""Depois de uma indicacao na recepcao do hotel, tive a pessia ideia de ir conhecer o restaurante, que com luzes piscando na porta (tipo um pequeno enfeite para arvore de natal) ja me indicavam o que me esperava...pedi um salmao grelhado, que diziam servir 2 pessoas... O peixe chegou, com sal alem da conta, com batatas semi cozidas como acompanhamento, um molho que parecia o oleo do fusca do meu avo e regado tambem a salmoura...afff nem vou comentar da salada de entrada, qualquer bar de periferia poderia superar... Sobre o garcom, tive que repetir minhas solicitacoes por mais de 3 x cada... Descepcionante... Em resumo, nao volto nunca mais e se mesmo assim vc se encorajar, lembre-se eu nao recomendo...""",0.0760347222222222,10.948999999999998,0.0650694444444444,9.369999999999996,0.1045555555555555,15.056,0.0827777777777777,11.919999999999996,0.0073680555555555,1.061,0.0
"""Um boa opção para quem trabalha na região.""",0.0713636363636363,0.7849999999999999,0.0063636363636363,0.07,0.0930909090909091,1.024,0.0566363636363636,0.623,0.0009090909090909,0.01,1.0
"""O Restaurante Verde e Grill oferece carnes de qualidade acompanhadas de um buffet bastante interessante, com pasteis, quiche, várias opções de saladas e legumes.""",0.1279333333333333,3.838,0.1633333333333333,4.9,0.1730999999999999,5.193,0.1538,4.614,0.0014,0.042,1.0
"""Um lugar super agradável!""",0.223,1.561,0.1022857142857142,0.716,0.2141428571428571,1.499,0.1797142857142857,1.258,0.0,0.0,1.0
"""Um cardápio variado com opções  de massas, pizzas, pratos ornamentados, tudo muito sofisticado e caprichado.""",0.1396363636363636,3.072,0.0865,1.903,0.1125909090909091,2.4770000000000003,0.1200454545454545,2.641,0.0288181818181818,0.634,1.0
"""As pizzas são super saborosas.""",0.023625,0.189,0.009625,0.077,0.025375,0.203,0.0195,0.156,0.0,0.0,1.0
"""Espaço infantil para crianças brincarem.""",0.063125,0.505,0.0,0.0,0.091,0.728,0.09025,0.722,0.116625,0.933,0.0
"""Muito bom para ir com família ou jantar para casais.""",0.139076923076923,1.808,0.0792307692307692,1.03,0.1155384615384615,1.502,0.1237692307692307,1.6090000000000002,0.0425384615384615,0.553,0.0
"""Comida Excelente, sem palavras!""",0.1935,1.548,0.019125,0.153,0.2125,1.7000000000000002,0.161375,1.291,0.080125,0.641,1.0
"""Cardápio variado e muito bom gosto, o buffet e sem igual, vale a pena expetiencia!!""",0.1414761904761904,2.971,0.0444761904761904,0.934,0.1100952380952381,2.3120000000000003,0.1167142857142857,2.451,0.0541428571428571,1.137,1.0
"""Comida boa de qualidade, variedade comida típica mineira!""",0.2335833333333333,2.803,0.2345833333333332,2.8149999999999995,0.1915833333333333,2.299,0.2136666666666666,2.564,0.0095,0.114,1.0
"""Bom ambiente!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Bom atendimento!""",0.1536,0.768,0.1906,0.953,0.1227999999999999,0.614,0.1556,0.778,0.0,0.0,1.0
"""Tem muita variedade de sobremesa!""",0.279,2.232,0.2825,2.26,0.2685,2.148,0.27675,2.214,0.0,0.0,0.0
"""Vale a pena!""",0.1313333333333333,0.788,0.1488333333333333,0.893,0.0,0.0,0.0933333333333333,0.56,0.0,0.0,0.0
"""Bastante variedade ( carnes, sushi, japonesa, chinesa) atendimento regular, uma área ampla, mas o preço um pouco acima da qualidade oferecida!""",0.1503999999999999,4.512,0.0961,2.883,0.1314333333333333,3.943,0.1248666666666666,3.746,0.0032666666666666,0.098,1.0
"""Restaurante bonito, que pela estilo parace ser caro, porem a moqueca estava mais barata do que na barraca na praia .""",0.0428,1.07,0.04572,1.143,0.00632,0.158,0.03024,0.756,0.00136,0.034,1.0
"""Os pratos nao veem em graaaande quantidade , mas a porçao para  duas pessoas cumpre com o objetivo, desde que uma das pessoas nao coma muito, o que e o caso da minha esposa, melhor para mim.""",0.0561818181818181,2.472,0.031,1.364,0.037090909090909,1.632,0.0444545454545454,1.956,0.0199318181818181,0.8770000000000001,0.0
"""Após dois anos,  retornamos , a casquinha de Siri continua maravilhosa , chopp muito bem tirado,  cremoso.""",0.141875,3.405,0.1431666666666666,3.436,0.127,3.048,0.144625,3.471,0.0242083333333333,0.5810000000000001,1.0
"""O filet aperitivo com molho de mostarda,  deixou saudades aos de outras oportunidades.""",0.0574444444444444,1.034,0.1122777777777777,2.021,0.0951111111111111,1.712,0.0883333333333333,1.59,0.0,0.0,0.0
"""Ambiente super aconchegante.""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"""Excelente serviço de garçom.""",0.201,1.407,0.1671428571428571,1.17,0.2387142857142857,1.671,0.1919999999999999,1.344,0.0169999999999999,0.119,1.0
"""A casa é bem decorada, estava um pouco quente, ar desligado.""",0.0911875,1.459,0.1271875,2.035,0.181625,2.906,0.1333125,2.133,0.0,0.0,1.0
"""Os PFs são bons e a bons preços.""",0.0309999999999999,0.3409999999999999,0.0286363636363636,0.315,0.0184545454545454,0.203,0.0253636363636363,0.279,0.0019090909090909,0.021,1.0
"""Mas o quilo não vale muito à pena: de segunda a sexta, muda pouca coisa.""",0.11165,2.233,0.09975,1.995,0.07415,1.483,0.1044,2.088,0.02765,0.553,0.0
