sentence,count_capitalized,count_dictionary_words,count_elongated,count_expressions,count_mentions,count_url,emoji_polarity_score,emoticon_polarity_score,negation,proportion_capitalized,subjectivity
"""Um bom lugar para estar com a família e/ou amigos, incluindo crianças.""",0.0,0.0,0.0,0.0,0.0138888888888888,10.0,0.0,0.0,0.0,0.0,1.0
"""Restaurante muito aconchegante e com bom atendimento.""",0.0,0.0,0.0,0.0,0.0181818181818181,5.0,0.0,0.0,0.0,0.0,1.0
"""A cozinheira veio até à nossa mesa e se colocou à disposição para confirmar o bom atendimento.""",0.0,0.0,0.0,0.0,0.0104166666666666,16.0,0.0,0.0,0.0,0.0,1.0
"""Preço bom e comida muito boa.""",0.0,0.0,0.0,0.0,0.032258064516129,5.0,0.0,0.0,0.0,0.0,1.0
"""Frequento o restaurante a 3 anos e toda vez que eu vou sou bem tratada.""",0.0,0.0,0.0,0.0,0.0136986301369863,13.0,0.0,0.0,0.0,0.0,0.0
"""Os sushis são diferentes, frescos e incríveis.""",0.0,0.0,0.0,0.0,0.0208333333333333,5.0,0.0,0.0,0.0,0.0,1.0
"""Os especiais da casa são os coringas e meus favoritos.""",0.0,0.0,0.0,0.0,0.0178571428571428,9.0,0.0,0.0,0.0,0.0,0.0
"""Com sobremesa inclusa de rolinho primavera de doce de leite.""",0.0,0.0,0.0,0.0,0.0161290322580645,8.0,0.0,0.0,0.0,0.0,0.0
"""SENSACIONAL.""",1.0,0.0,0.0,0.0,0.7857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
"""Amooo.""",0.0,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
"""Endereco tradicional paulistano.""",0.0,0.0,0.0,0.0,0.0294117647058823,2.0,0.0,0.0,0.0,0.0,0.0
"""Sem rococos alheios ao padrao original de uma excelente casa de carnes a churrascaria prima pelas carnes, servico e buffet (saladas, queijos, iguarias / sem frutos do mar).""",0.0,0.0,0.0,0.0,0.0057471264367816,23.0,0.0,0.0,0.0,0.0,0.0
"""Fui por indicação a esse restaurante e realmente fiquei muito surpresa.""",0.0,0.0,0.0,0.0,0.0136986301369863,10.0,0.0,0.0,0.0,0.0,0.0
"""Primeiro que o serviço é excelente e o cardápio, apesar de pequeno, contempla todos os gostos.""",0.0,0.0,0.0,0.0,0.0104166666666666,16.0,0.0,0.0,0.0,0.0,1.0
"""Comi gnui e estava maravilhoso.""",0.0,0.0,0.0,0.0,0.0303030303030303,3.0,0.0,0.0,0.0,0.0,1.0
"""De sobremesa um doce com aipim, sorvete de côco e doce de leite.""",0.0,0.0,0.0,0.0,0.0151515151515151,11.0,0.0,0.0,0.0,0.0,0.0
"""O côco pesou para mim, mas essa é uma intolerância minha.""",0.0,0.0,0.0,0.0,0.0169491525423728,9.0,0.0,0.0,0.0,0.0,0.0
"""A sobremesa estava excelente.""",0.0,0.0,0.0,0.0,0.032258064516129,3.0,0.0,0.0,0.0,0.0,1.0
"""A minha amiga que comeu também não teve problema algum.""",0.0,0.0,0.0,0.0,0.0175438596491228,9.0,0.0,0.0,0.0,1.0,0.0
"""Recomendo e voltarei!""",0.0,0.0,0.0,0.0,0.0434782608695652,2.0,0.0,0.0,0.0,0.0,0.0
"""Difícil não sair satisfeito do Rascal.""",0.0,0.0,0.0,0.0,0.05,4.0,0.0,0.0,0.0,1.0,0.0
"""O Buffet tem uma variedade de saladas maravilhosa que se completa com os pratos quentes do dia.""",0.0,0.0,0.0,0.0,0.0206185567010309,15.0,0.0,0.0,0.0,0.0,0.0
"""Almoço caseiro muito bom, três opções de carne, muita variedade de saladas, três frutas, um bufê de sobremesas incrivel, com bolos e tortas doces e dois sucos naturais, o melhor é o preço, R$18,90 a vontade!!!""",0.0,0.0,0.0,0.0,0.0094786729857819,33.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente rústico que traz o apelo artesanal.""",0.0,0.0,0.0,0.0,0.0217391304347826,6.0,0.0,0.0,0.0,0.0,1.0
"""O cardápio conta com pizzas de sabores diferenciados, bebidas interessantes e preços compatíveis.""",0.0,0.0,0.0,0.0,0.0101010101010101,12.0,0.0,0.0,0.0,0.0,1.0
"""A fabricação é visível aos clientes e o atendimento é bom.""",0.0,0.0,0.0,0.0,0.0166666666666666,10.0,0.0,0.0,0.0,0.0,1.0
"""Bem localizado na Av.""",0.0,0.0,0.0,0.0,0.0869565217391304,4.0,0.0,0.0,0.0,0.0,1.0
"""Dom Severino, local nobre da zona leste da cidade.""",0.0,0.0,0.0,0.0,0.0384615384615384,7.0,0.0,0.0,0.0,0.0,0.0
"""Fui com amigos comemorar um aniversário, por fora o prédio é bem velho e feio.""",0.0,0.0,0.0,0.0,0.0125,14.0,0.0,0.0,0.0,0.0,1.0
"""No ambiente do restaurante temos a vista a beira mar de Niteroi e da ponte, esse acredito ser o ponto alto do restaurante.""",0.0,0.0,0.0,0.0,0.0161290322580645,21.0,0.0,0.0,0.0,0.0,0.0
"""As estradas foram boas mas o como prato principal pedi um bacalhau para dois e não achei grande coisa, estava bom mas um pouco ressecado.""",0.0,0.0,0.0,0.0,0.0071942446043165,24.0,0.0,0.0,0.0,1.0,1.0
"""De sobremesa pedi um sorvete  que vem com dois tipos de mousses, porção bem pequena.""",0.0,0.0,0.0,0.0,0.0116279069767441,13.0,0.0,0.0,0.0,0.0,1.0
"""Não pedimos vinho ou alguma bebida cara para elevar o preço.""",0.0,0.0,0.0,0.0,0.0161290322580645,11.0,0.0,0.0,0.0,0.0,0.0
"""Em resumo, nada que justifique o preço de R$ 194,40 por pessoa.""",0.0,0.0,0.0,0.0,0.0307692307692307,9.0,0.0,0.0,0.0,0.0,0.0
"""Recomendo!""",0.0,0.0,0.0,0.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0
"""Estive almoço de Natal do Fogo de Chão Danto Amaro e o atendimento foi excepcional.""",0.0,0.0,0.0,0.0,0.0705882352941176,10.0,0.0,0.0,0.0,0.0,1.0
"""Destaque para o Mateus, Maciel e em especial o Carlos""",0.0,0.0,0.0,0.0,0.0727272727272727,8.0,0.0,0.0,0.0,0.0,0.0
"""É tipo um boteco sofisticado.""",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
"""O espaço é apertado , mas o serviço é bom e os aperitivos são de qualidade , muito bons.""",0.0,0.0,0.0,0.0,0.0111111111111111,16.0,0.0,0.0,0.0,0.0,1.0
"""Freqüentado pelos moradores do Leblon.""",0.0,0.0,0.0,0.0,0.05,4.0,0.0,0.0,0.0,0.0,0.0
"""Muito bem localizado em frente à praia de Meirelles, pouco depois da popular ""feirinha"", com excelente atendimento e ambiente muito agradável.""",0.0,0.0,0.0,0.0,0.0138888888888888,19.0,0.0,0.0,0.0,0.0,1.0
"""Comi a famosa carne seca na moranga, que faz jus à sua fama.""",0.0,0.0,0.0,0.0,0.0161290322580645,11.0,0.0,0.0,0.0,0.0,0.0
"""Bem servido para duas pessoas, vem acompanhada de arroz e salada verde com vinagrete de rapdura.""",0.0,0.0,0.0,0.0,0.010204081632653,15.0,0.0,0.0,0.0,0.0,0.0
"""Recomendo também a Caipirosca de morango.""",0.0,0.0,0.0,0.0,0.0465116279069767,4.0,0.0,0.0,0.0,0.0,0.0
"""Fui num domingo, dia em que a dupla de músicos atendia na hora os pedidos dos clientes e tocavam de sertanejo a rock, passando por mpb e bossa nova.""",0.0,0.0,0.0,0.0,0.0066666666666666,27.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante Coco Bambu de Fortaleza/CE é excelente, com dezenas de opções de pratos, variando entre peixes, frangos e carnes vermelhas.""",1.0,0.0,0.0,0.0,0.0431654676258992,18.0,0.0,0.0,0.0,0.0,1.0
"""Há também dezenas de opções de bebidas (quentes ou frias) e sobremesas variadas.""",0.0,0.0,0.0,0.0,0.0121951219512195,12.0,0.0,0.0,0.0,0.0,0.0
"""O atendimento é extremamente agradável, com garçons muito solícitos e simpáticos.""",0.0,0.0,0.0,0.0,0.0120481927710843,10.0,0.0,0.0,0.0,0.0,1.0
"""Como não poderia deixar de ser, nem tudo é perfeito.""",0.0,0.0,0.0,0.0,0.0185185185185185,9.0,0.0,0.0,0.0,1.0,0.0
"""O preço do restaurante é alto, mas a quantidade de comida nos pratos vale muito à pena e serve bem ao menos 2 pessoas.""",0.0,0.0,0.0,0.0,0.0083333333333333,22.0,0.0,0.0,0.0,0.0,1.0
"""Restaurante com atendimento cordial, preço na média da região e boa variedade de pratos e sobremesas.""",0.0,0.0,0.0,0.0,0.0097087378640776,15.0,0.0,0.0,0.0,0.0,1.0
"""As sobremesas merecem destaque pela variedade e sabor.""",0.0,0.0,0.0,0.0,0.0178571428571428,7.0,0.0,0.0,0.0,0.0,0.0
"""Local muito bom , na Passarela do Caranguejo.""",0.0,0.0,0.0,0.0,0.0638297872340425,4.0,0.0,0.0,0.0,0.0,1.0
"""Com excelente comida e música ao vivo.""",0.0,0.0,0.0,0.0,0.025,6.0,0.0,0.0,0.0,0.0,1.0
"""Destaque para a decoração que achei incrível .""",0.0,0.0,0.0,0.0,0.0208333333333333,6.0,0.0,0.0,0.0,0.0,1.0
"""ótimo atendimento.""",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
"""Preço dentro da média .""",0.0,0.0,0.0,0.0,0.04,3.0,0.0,0.0,0.0,0.0,1.0
"""Vale a pena conhecer.""",0.0,0.0,0.0,0.0,0.0434782608695652,4.0,0.0,0.0,0.0,0.0,0.0
"""A melhor cerveja artesanal de Belém, fica na Cervejaria Amazon Beer, localizada na Estação das Docas, próximo ao ver-o-peso, um dos ambientes mais indicados para os turistas, além, de poder ver o por-do-sol a beira da baia do guajará.""",0.0,0.0,0.0,0.0,0.0296610169491525,32.0,0.0,0.0,0.0,0.0,1.0
"""Existe diversos tipos de cervejas, como a com sabor de açaí, taperebá e bacuri.""",0.0,0.0,0.0,0.0,0.0123456790123456,13.0,0.0,0.0,0.0,0.0,0.0
"""As pizzas da Forneria são ótimas!!""",0.0,0.0,0.0,0.0,0.0555555555555555,4.0,0.0,0.0,0.0,0.0,1.0
"""Massa deliciosa, ingredientes de qualidade.""",0.0,0.0,0.0,0.0,0.0222222222222222,4.0,0.0,0.0,0.0,0.0,1.0
"""O atendimento é muito bom e o preço bem justo.""",0.0,0.0,0.0,0.0,0.0208333333333333,9.0,0.0,0.0,0.0,0.0,1.0
"""Pizza simples (margherita) sai por R$ 47, uma mais elaborada por R$ 56!!""",0.0,0.0,0.0,0.0,0.0405405405405405,7.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante é especializado na cozinha portuguesa.""",0.0,0.0,0.0,0.0,0.0185185185185185,6.0,0.0,0.0,0.0,0.0,0.0
"""Atendimento muito bom, o bacalhau esplêndido.""",0.0,0.0,0.0,0.0,0.0212765957446808,6.0,0.0,0.0,0.0,0.0,1.0
"""O único defeito é o espaço que é pequeno.""",0.0,0.0,0.0,0.0,0.0232558139534883,8.0,0.0,0.0,0.0,0.0,1.0
"""Os pratos quentes do restaurantes são deliciosos.""",0.0,0.0,0.0,0.0,0.0196078431372549,6.0,0.0,0.0,0.0,0.0,1.0
"""Restaurante a kilo , normalmente são de baixo custo , atenção , não é o caso deste !""",0.0,0.0,0.0,0.0,0.0116279069767441,13.0,0.0,0.0,0.0,1.0,0.0
"""O kilo perto dos R $ 75,00 torna o almoço de rotina muito caro , permitindo o cálculo e trazendo o almoço no Mangai pra uma realidade possível , quanto ao sabor ... muito bom !""",0.0,0.0,0.0,0.0,0.0168539325842696,27.0,0.0,0.0,0.0,0.0,1.0
"""Bom mesmo.""",0.0,0.0,0.0,0.0,0.0833333333333333,1.0,0.0,0.0,0.0,0.0,0.0
"""Comida perfeita, atendimento do garçom Wemerson nota 10, música agradável, ambiente agradável""",0.0,0.0,0.0,0.0,0.0210526315789473,9.0,0.0,0.0,0.0,0.0,1.0
"""Bebida sempre gelada , pessoas bonitas  e simpáticas , lugar perfeito para fazer amizades e passar a noite toda bebendo e comendo!""",0.0,0.0,0.0,0.0,0.0075757575757575,19.0,0.0,0.0,0.0,0.0,1.0
"""Atendimento top, Wemerson garçom com um atendimento impecável, chopp gelado e comida de primeira.""",0.0,0.0,0.0,0.0,0.0202020202020202,13.0,0.0,0.0,0.0,0.0,1.0
"""Muito bom!!!""",0.0,0.0,0.0,0.0,0.0714285714285714,1.0,0.0,0.0,0.0,0.0,1.0
"""A comida do restaurante é maravilhosa, com boa variedade de pratos e vinhos, o ambiente também é fenomenal.""",0.0,0.0,0.0,0.0,0.0091743119266055,17.0,0.0,0.0,0.0,0.0,1.0
"""Porém o atendimento deixa muito a desejar, a entrada demorou muito mais que o prato principal, acredito que esqueceram de encaminhar o pedido, a coca-cola que pedimos não veio, tivemos que pedir a outro garçom.""",0.0,0.0,0.0,0.0,0.0047169811320754,33.0,0.0,0.0,0.0,1.0,1.0
"""E os preços são um pouco caro, nada exorbitante, mas R$ 16,50 numa entrada simples de apenas 06 torradas de brusqueta e R$ 51,00 num prato de macarrão simples com molho vermelho é um pouco defasado da realidade.""",0.0,0.0,0.0,0.0,0.0140845070422535,30.0,0.0,0.0,0.0,0.0,1.0
"""comida muito boa e de alto nível, lugar super agradável e atendimento de primeira.""",0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
"""parabéns aos proprietários .""",0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
"""Comidas típicas do Nordeste, decoração rústica é bem aconchegante com atendimento ótimo e estacionamento privativo.""",0.0,0.0,0.0,0.0,0.017094017094017,13.0,0.0,0.0,0.0,0.0,1.0
"""Lugar pequeno e no ápice do sucesso, então é normal que tenha fila.""",0.0,0.0,0.0,0.0,0.0144927536231884,12.0,0.0,0.0,0.0,0.0,1.0
"""Achei a gestão da fila atenciosa e amigável.""",0.0,0.0,0.0,0.0,0.0217391304347826,7.0,0.0,0.0,0.0,0.0,1.0
"""O lugar é descontraído e a proposta particular e bem cuidada nos detalhes.""",0.0,0.0,0.0,0.0,0.0131578947368421,10.0,0.0,0.0,0.0,0.0,1.0
"""O valor é médio alto e o serviço ágil.""",0.0,0.0,0.0,0.0,0.025,8.0,0.0,0.0,0.0,0.0,1.0
"""Um lugar que está na moda.""",0.0,0.0,0.0,0.0,0.0357142857142857,5.0,0.0,0.0,0.0,0.0,0.0
"""Mas nada de ""best 50""......""",0.0,0.0,0.0,0.0,0.0344827586206896,3.0,0.0,0.0,0.0,0.0,0.0
"""Cheguei no local na noite do dia 25/04/2019.""",0.0,0.0,0.0,0.0,0.0217391304347826,6.0,0.0,0.0,0.0,0.0,0.0
"""O restaurante possui uma loja de vinhos, onde pude encontrar opções bastante em conta e outras um pouco mais caras.""",0.0,0.0,0.0,0.0,0.0085470085470085,19.0,0.0,0.0,0.0,0.0,0.0
"""Tem vinhos para todos os gostos mas, para ser sincero, achei fraca da disponibilidade dos vinhos do Porto, meu vinho favorito.""",0.0,0.0,0.0,0.0,0.015625,20.0,0.0,0.0,0.0,0.0,0.0
"""Muito poucas (e caras) opções.""",0.0,0.0,0.0,0.0,0.03125,4.0,0.0,0.0,0.0,0.0,0.0
"""Os garçons são muito educados e atenciosos.""",0.0,0.0,0.0,0.0,0.0222222222222222,5.0,0.0,0.0,0.0,0.0,1.0
"""O ambiente é interessante.""",0.0,0.0,0.0,0.0,0.0357142857142857,3.0,0.0,0.0,0.0,0.0,1.0
"""Ambiente familiar.""",0.0,0.0,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.0,1.0
"""Os pratos são extraordinários, atendimento cortês e a Carla Pernambuco passa de mesa em mesa cumprimentando os clientes.""",0.0,0.0,0.0,0.0,0.0245901639344262,17.0,0.0,0.0,0.0,0.0,1.0
"""Superou nossa expectativa.""",0.0,0.0,0.0,0.0,0.0357142857142857,2.0,0.0,0.0,0.0,0.0,0.0
"""Uma opção excelente, os hambúrgueres são muito gostosos, a maionese artesanal é espetacular, as batatas bem crocantes, o atendimento é sempre bom.""",0.0,0.0,0.0,0.0,0.0067567567567567,19.0,0.0,0.0,0.0,0.0,1.0
"""O melhor fondue que já comi!!!!""",0.0,0.0,0.0,0.0,0.0303030303030303,5.0,0.0,0.0,0.0,0.0,1.0
"""Tudo com muita qualidade e atendimento ideal.""",0.0,0.0,0.0,0.0,0.0212765957446808,6.0,0.0,0.0,0.0,0.0,1.0
"""Única coisa chata é a espera.""",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
"""Cheguei às 20h e entrei somente as 22h.""",0.0,0.0,0.0,0.0,0.024390243902439,5.0,0.0,0.0,0.0,0.0,0.0
"""Mas ainda assim vale muito a pena.""",0.0,0.0,0.0,0.0,0.0277777777777777,6.0,0.0,0.0,0.0,0.0,0.0
"""A hamburgueria oferece um conceito inovador, seja em seu cardápio ou em sua decoração.""",0.0,0.0,0.0,0.0,0.0113636363636363,13.0,0.0,0.0,0.0,0.0,0.0
"""Trata-se da tradicional localização do famoso Rio’s .""",0.0,0.0,0.0,0.0,0.0363636363636363,6.0,0.0,0.0,0.0,0.0,0.0
"""A proposta é seguir o modelo do antigo Porcão, inclusive sem grandes modificações na estrutura.""",0.0,0.0,0.0,0.0,0.0206185567010309,13.0,0.0,0.0,0.0,0.0,0.0
"""Mantiveram tudo igual: buffet de saladas incrivel e as carnes chegando a mesa no estilo rodízio.""",0.0,0.0,0.0,0.0,0.010204081632653,13.0,0.0,0.0,0.0,0.0,1.0
"""Quanto as carnes tudo dentro do esperado sem grandes novidades.""",0.0,0.0,0.0,0.0,0.0153846153846153,9.0,0.0,0.0,0.0,0.0,0.0
"""Ficam devendo as costelas bovinas e as linguiças .""",0.0,0.0,0.0,0.0,0.0192307692307692,7.0,0.0,0.0,0.0,0.0,0.0
"""Preços bem salgados por sinal.""",0.0,0.0,0.0,0.0,0.03125,4.0,0.0,0.0,0.0,0.0,1.0
"""Vou demorar para voltar!""",0.0,0.0,0.0,0.0,0.0384615384615384,3.0,0.0,0.0,0.0,0.0,0.0
"""fomos pra um café da manhã no dia dos pais, estava bem cheio mas havia mesa disponível.""",0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
"""Local linda, com mesas ao ar livre e super arborizado, tem um cantinho pra crianças com alguns brinquedos e lápis pra desenhar.""",0.0,0.0,0.0,0.0,0.0077519379844961,21.0,0.0,0.0,0.0,0.0,1.0
"""Comida boa mas sem muita variedade, devem melhorar no atendimento pq demora um pouco.""",0.0,0.0,0.0,0.0,0.0114942528735632,12.0,0.0,0.0,0.0,0.0,1.0
"""Pedimos um cardápio pronto de café da manhã pra dividirmos, não troxeram pratos suficientes e, ao solicitarmos demoraram pra trazer, tivemos que pedir pra outra pessoa que prontamente nos atendeu.""",0.0,0.0,0.0,0.0,0.005050505050505,28.0,0.0,0.0,0.0,1.0,0.0
"""Vale a visita em um dia ensolarado, local muito aconchegante.""",0.0,0.0,0.0,0.0,0.0158730158730158,9.0,0.0,0.0,0.0,0.0,1.0
"""Comida maravilhosa, preco justo....""",0.0,0.0,0.0,0.0,0.027027027027027,2.0,0.0,0.0,0.0,0.0,1.0
"""Bar do Adão é tradicional dos cariocas!""",0.0,0.0,0.0,0.0,0.048780487804878,5.0,0.0,0.0,0.0,0.0,1.0
"""Destaque para o pastel de camarão e a cervejinha na calçada!""",0.0,0.0,0.0,0.0,0.0161290322580645,10.0,0.0,0.0,0.0,0.0,0.0
"""Maravilhoso!""",0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
"""Fomos comemorar meu aniversário no Coco Bambu e tivemos um excelente atendimento - garçom Carlos , além da comida que estava deliciosa e bebidas perfeitas.""",0.0,0.0,0.0,0.0,0.0254777070063694,20.0,0.0,0.0,0.0,0.0,1.0
"""Comida boa e com um diferencial no sabor.""",0.0,0.0,0.0,0.0,0.0232558139534883,7.0,0.0,0.0,0.0,0.0,1.0
"""Lanches de qualidade e com inovação, bom para um final de tarde entre amigos""",0.0,0.0,0.0,0.0,0.0128205128205128,13.0,0.0,0.0,0.0,0.0,1.0
"""Outback é uma otima opção para comer e beber com qualidade, fica situado no shopping Center Norte com facil acesso, muito bom para almoço em familia, amigos e ate mesmo um almoço de negócio informal, recomendo como pedido a costelinha de porco, simplesmente perfeito.""",0.0,0.0,0.0,0.0,0.0111524163568773,40.0,0.0,0.0,0.0,0.0,1.0
"""Sem duvida o menezes Grill é o melhor espetinho de carne que existe no bairro da Cidade Velha é bem servidor e delicioso.""",0.0,0.0,0.0,0.0,0.032520325203252,20.0,0.0,0.0,0.0,0.0,1.0
"""Posso ter tido azar, mas não gostei desse restaurante.""",0.0,0.0,0.0,0.0,0.0178571428571428,8.0,0.0,0.0,0.0,1.0,0.0
"""A decoração é muito bonita, mas os pratos deixaram a desejar.""",0.0,0.0,0.0,0.0,0.0158730158730158,10.0,0.0,0.0,0.0,0.0,1.0
"""Achei muito caro por aquilo que serve.""",0.0,0.0,0.0,0.0,0.025,6.0,0.0,0.0,0.0,0.0,1.0
"""Primeira vez que fui ao Mamma Jamma e tive uma boa experiência.""",0.0,0.0,0.0,0.0,0.0461538461538461,10.0,0.0,0.0,0.0,0.0,1.0
"""Preço é justo: Pedi de entrada um pão com calabresa, com queijo gratinado (muito bom, por sinal) e uma pizza grande para dividir por 2 pessoas + bebidas, e deu um pouco menos de 60 reais para cada.""",0.0,0.0,0.0,0.0,0.0100502512562814,31.0,0.0,0.0,0.0,0.0,1.0
"""Atendimento e comida excelente como sempre!""",0.0,0.0,0.0,0.0,0.0222222222222222,6.0,0.0,0.0,0.0,0.0,1.0
"""Restaurante dentro do Copacabana Palace....atendimento impecável, comida muito boa  e ambiente bom...""",0.0,0.0,0.0,0.0,0.029126213592233,11.0,0.0,0.0,0.0,0.0,1.0
"""Restaurante nota 10, da recepção no estacionamento, atendimento, menu, visual, conforto e comida deliciosa.""",0.0,0.0,0.0,0.0,0.0091743119266055,12.0,0.0,0.0,0.0,0.0,1.0
"""O preço compatível com a qualidade, menos de R$ 100 por pessoa com entrada, bebidas, pratos e sobremesa.""",0.0,0.0,0.0,0.0,0.0188679245283018,15.0,0.0,0.0,0.0,0.0,1.0
"""Amplo estacionamento, serviço de primeira, uma das melhores opções de João Pessoa.""",0.0,0.0,0.0,0.0,0.0357142857142857,10.0,0.0,0.0,0.0,0.0,1.0
"""O lugar que da vontade de voltar e levar os amigos.""",0.0,0.0,0.0,0.0,0.0188679245283018,10.0,0.0,0.0,0.0,0.0,0.0
"""Estive com grupo de amigos, éramos em 10.""",0.0,0.0,0.0,0.0,0.0232558139534883,6.0,0.0,0.0,0.0,0.0,0.0
"""Fomos bem atendidos.""",0.0,0.0,0.0,0.0,0.0454545454545454,2.0,0.0,0.0,0.0,0.0,0.0
"""Ó restaurante não é muito grande, mas o serviço é muito bom e os pratos fartos.""",0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,1.0
"""Dependendo da fome pode pedir um prato e dividir.""",0.0,0.0,0.0,0.0,0.0196078431372549,8.0,0.0,0.0,0.0,0.0,0.0
"""Sobremesa peça o peti gatô deles.""",0.0,0.0,0.0,0.0,0.0285714285714285,3.0,0.0,0.0,0.0,0.0,0.0
"""Bem gostoso.""",0.0,0.0,0.0,0.0,0.0714285714285714,2.0,0.0,0.0,0.0,0.0,0.0
"""Estive no Skinna para comemorar o meu aniversário de casamento e fui realmemte surpreendido pela qualidade e principalmente pelo atendimento.""",0.0,0.0,0.0,0.0,0.0139860139860139,17.0,0.0,0.0,0.0,0.0,0.0
"""Pedi de entrada casquinhas de siri e iscas de lagosta crocante, tudo muito fresco.""",0.0,0.0,0.0,0.0,0.0119047619047619,13.0,0.0,0.0,0.0,0.0,1.0
"""De prato principal delícias do mar com cherne e lagosta e a qualidade se manteve e para finalizar carpaccio de banana, muito bom.""",0.0,0.0,0.0,0.0,0.0076335877862595,21.0,0.0,0.0,0.0,0.0,1.0
"""O atendimento foi excelente e cada garçom que nos atendeu nos deram todas as informações e sugestões para que tivéssemos uma noite agradabilíssima.""",0.0,0.0,0.0,0.0,0.0067114093959731,22.0,0.0,0.0,0.0,0.0,1.0
"""Eu recomendo sem medo.""",0.0,0.0,0.0,0.0,0.0416666666666666,3.0,0.0,0.0,0.0,0.0,0.0
"""O lugar é bonito e divertido,  feito para turistas, já que só funciona às segundas.""",0.0,0.0,0.0,0.0,0.0117647058823529,14.0,0.0,0.0,0.0,0.0,1.0
"""Há apresentação de quadrilha e banda tocando diversos ritmos, com foco no forró.""",0.0,0.0,0.0,0.0,0.0121951219512195,12.0,0.0,0.0,0.0,0.0,0.0
"""A entrada é 50 reais por pessoa,  sem consumação.""",0.0,0.0,0.0,0.0,0.0196078431372549,7.0,0.0,0.0,0.0,0.0,0.0
"""Além disso deve-se deixar separados 10 reais para os flanelinhas.""",0.0,0.0,0.0,0.0,0.0149253731343283,6.0,0.0,0.0,0.0,0.0,0.0
"""No dia 20 de outubro, após indicações de amigos, fomos conhecer o tão bem recomendado hambúrguer desse estabelecimento.""",0.0,0.0,0.0,0.0,0.0082644628099173,16.0,0.0,0.0,0.0,0.0,0.0
"""Chegando lá, encontramos um local muito pequeno e lotado, porém fomos informados que poderíamos comprar no delivery, do outro lado da rua, enquanto aguardávamos a mesa.""",0.0,0.0,0.0,0.0,0.0058823529411764,24.0,0.0,0.0,0.0,0.0,1.0
"""Na compra no delivery já houve o primeiro fato “truculento”, cobrança facultativa de 10% para a “equipe de cozinha”.""",0.0,0.0,0.0,0.0,0.0084745762711864,16.0,0.0,0.0,0.0,0.0,0.0
"""Após pegarmos nosso lanche, a segunda “surpresa”: não havia embalagem para o pudim, sendo entregue em uma lata, semelhante a uma lata de extrato de tomate e sem colher.""",0.0,0.0,0.0,0.0,0.0058823529411764,28.0,0.0,0.0,0.0,1.0,0.0
"""O lamen é barato (um missô lamen e chashu tonkotsu lamen ficaram R$20 cada).""",0.0,0.0,0.0,0.0,0.0256410256410256,7.0,0.0,0.0,0.0,0.0,1.0
"""O atendimento foi bom, ao contrário do que as pessoas normalmente dizem.""",0.0,0.0,0.0,0.0,0.0135135135135135,11.0,0.0,0.0,0.0,0.0,1.0
"""Ao invés de expulsar as pessoas apenas prezam pela limpeza do local, inclusive, ao final da refeição, nos foi oferecido mais uma porção de gyoza.""",0.0,0.0,0.0,0.0,0.0068027210884353,23.0,0.0,0.0,0.0,0.0,0.0
"""O tempo de espera foi por volta de 1h e 30 min, mas pelo valor vale a pena esperar.""",0.0,0.0,0.0,0.0,0.0117647058823529,16.0,0.0,0.0,0.0,0.0,0.0
"""Fomos conhecer a Cervejaria Amazon Beer no final da tarde e pedi bolinhos de queijo com carne seca e são maravilhosos.""",0.0,0.0,0.0,0.0,0.0333333333333333,17.0,0.0,0.0,0.0,0.0,1.0
"""Tem um cardápio regional e há vários pratos que servem bem para duas pessoas.""",0.0,0.0,0.0,0.0,0.0126582278481012,13.0,0.0,0.0,0.0,0.0,0.0
"""O preço é para turistas.""",0.0,0.0,0.0,0.0,0.0384615384615384,4.0,0.0,0.0,0.0,0.0,0.0
"""tem uma bela vista panorâmica.""",0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
"""Comida muito boa, ambiente muito descontraído, ótimo para confraternizar com amigos.""",0.0,0.0,0.0,0.0,0.0116279069767441,9.0,0.0,0.0,0.0,0.0,1.0
"""Atendimento muito rápido.O único defeito é que quase sempre tem que enfrentar  uma fila de espera para entrar.""",0.0,0.0,0.0,1.0,0.0178571428571428,18.0,0.0,0.0,0.0,0.0,1.0
