pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_dictionary_words,count_named_entities,count_number_date_time,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,1.0,0.02564102564102564,1.0
1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.03792857142857143,1.062,-0.07310714285714286,-2.047,0.064,1.792,0.051821428571428574,1.451,0.01975,0.553,0.09278571428571428,2.598,0.07310714285714286,2.047,0.10621428571428572,2.974,0.09732142857142857,2.725,0.01975,0.553,21.0,1.0,0.0,24.0,3.0,0.125,6.0,0.048,1.0
1.0,3.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.05436363636363637,1.1960000000000002,0.04086363636363637,0.8990000000000001,0.11631818181818182,2.559,0.11954545454545457,2.6300000000000003,0.029772727272727274,0.655,0.11545454545454546,2.54,0.21777272727272728,4.791,0.19440909090909086,4.276999999999999,0.18581818181818183,4.088,0.029772727272727274,0.655,19.0,1.0,0.0,20.0,2.0,0.1,2.0,0.017094017094017096,1.0
0.0,1.0,5.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.10344827586206896,0.10344827586206896,0.0,0.0,0.06441379310344827,1.868,-0.014344827586206898,-0.41600000000000004,0.06575862068965517,1.907,0.07348275862068965,2.131,-0.00796551724137931,-0.231,0.06441379310344827,1.868,0.09827586206896552,2.85,0.06575862068965517,1.907,0.07348275862068965,2.131,0.00796551724137931,0.231,20.0,2.0,0.0,25.0,4.0,0.16,5.0,0.03225806451612903,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,1.0,0.16666666666666666,1.0,0.03571428571428571,1.0
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,-0.06418181818181817,-0.706,-0.016272727272727272,-0.179,-0.0890909090909091,-0.98,-0.07090909090909091,-0.78,0.03863636363636364,0.42500000000000004,0.07545454545454545,0.8300000000000001,0.016272727272727272,0.179,0.0890909090909091,0.98,0.07090909090909091,0.78,0.07590909090909091,0.835,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
3.0,5.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.11362500000000002,2.7270000000000003,-0.20166666666666666,-4.84,0.16445833333333335,3.947,0.15833333333333333,3.8,-0.004833333333333334,-0.116,0.11362500000000002,2.7270000000000003,0.20166666666666666,4.84,0.16445833333333335,3.947,0.16158333333333333,3.878,0.004833333333333334,0.116,19.0,0.0,1.0,22.0,1.0,0.045454545454545456,3.0,0.02608695652173913,1.0
1.0,6.0,2.0,0.0,1.0,6.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,1.0,0.18181818181818182,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.10533333333333333,3.476,-0.05587878787878789,-1.8440000000000003,0.09045454545454544,2.9849999999999994,0.1290909090909091,4.26,-0.007333333333333333,-0.242,0.20587878787878788,6.7940000000000005,0.21442424242424243,7.0760000000000005,0.216030303030303,7.128999999999999,0.20727272727272725,6.839999999999999,0.02315151515151515,0.7639999999999999,30.0,0.0,0.0,30.0,1.0,0.03333333333333333,1.0,0.006993006993006993,1.0
0.0,2.0,4.0,2.0,1.0,2.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,-0.006333333333333328,-0.1329999999999999,-0.07861904761904762,-1.651,0.0029999999999999975,0.06299999999999994,0.020380952380952378,0.42799999999999994,0.03576190476190476,0.7509999999999999,0.12880952380952382,2.705,0.10671428571428572,2.241,0.17042857142857143,3.5789999999999997,0.14723809523809525,3.092,0.04242857142857143,0.891,18.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0
2.0,3.0,4.0,1.0,2.0,6.0,0.0,6.0,0.0,4.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.08108108108108109,0.08108108108108109,0.0,0.0,0.041945945945945945,1.552,-0.027756756756756762,-1.0270000000000001,0.047351351351351344,1.7519999999999998,0.048783783783783785,1.8050000000000002,0.012756756756756757,0.47200000000000003,0.12140540540540541,4.492,0.07413513513513513,2.743,0.12654054054054054,4.6819999999999995,0.1115945945945946,4.1290000000000004,0.017135135135135135,0.634,34.0,0.0,0.0,34.0,1.0,0.029411764705882353,1.0,0.004901960784313725,1.0
2.0,9.0,1.0,0.0,3.0,9.0,0.0,12.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,2.0,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.05956521739130434,2.7399999999999998,-0.1912608695652174,-8.798,0.09536956521739132,4.3870000000000005,0.09980434782608696,4.591,-0.034543478260869565,-1.589,0.19817391304347826,9.116,0.20813043478260873,9.574000000000002,0.28684782608695647,13.194999999999999,0.24736956521739123,11.378999999999996,0.06380434782608695,2.9349999999999996,43.0,3.0,0.0,44.0,5.0,0.11363636363636363,5.0,0.022321428571428572,1.0
4.0,4.0,0.0,1.0,2.0,9.0,0.0,9.0,0.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.0,0.020634146341463416,0.846,-0.01697560975609756,-0.696,0.03221951219512195,1.321,0.026902439024390244,1.103,-0.002658536585365854,-0.109,0.020634146341463416,0.846,0.03048780487804878,1.25,0.03221951219512195,1.321,0.026902439024390244,1.103,0.002658536585365854,0.109,31.0,2.0,0.0,36.0,5.0,0.1388888888888889,7.0,0.03139013452914798,1.0
4.0,2.0,3.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.03125,0.03125,0.0,0.0,-0.004875000000000001,-0.15600000000000003,-0.03040625,-0.973,0.02625,0.84,0.00875,0.28,-0.0255625,-0.818,0.0418125,1.338,0.03040625,0.973,0.02625,0.84,0.041375,1.324,0.0255625,0.818,22.0,0.0,0.0,26.0,1.0,0.038461538461538464,1.0,0.0055248618784530384,1.0
3.0,4.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.0,0.07366666666666666,1.9889999999999999,-0.04577777777777777,-1.2359999999999998,0.06222222222222222,1.68,0.08062962962962963,2.177,0.0,0.0,0.07366666666666666,1.9889999999999999,0.10585185185185185,2.858,0.06222222222222222,1.68,0.08062962962962963,2.177,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,-0.144125,-1.153,-0.13425,-1.074,-0.11975000000000001,-0.9580000000000001,-0.0765,-0.612,-0.100375,-0.803,0.273375,2.187,0.13425,1.074,0.32975,2.638,0.27925,2.234,0.100375,0.803,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
2.0,9.0,6.0,2.0,2.0,9.0,0.0,12.0,3.0,7.0,5.0,8.0,4.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,0.06172839506172839,0.04938271604938271,0.012345679012345678,0.0,0.006580246913580243,0.5329999999999997,-0.05628395061728394,-4.558999999999999,0.02750617283950617,2.2279999999999998,0.026925925925925933,2.1810000000000005,-0.002814814814814815,-0.22800000000000004,0.08485185185185186,6.873000000000001,0.06383950617283951,5.171,0.09908641975308642,8.026,0.0872716049382716,7.069,0.017234567901234565,1.396,68.0,3.0,3.0,73.0,6.0,0.0821917808219178,6.0,0.015037593984962405,1.0
0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.06416666666666666,0.77,-0.055499999999999994,-0.6659999999999999,0.06999999999999999,0.84,0.07833333333333334,0.9400000000000001,-0.005916666666666666,-0.071,0.06416666666666666,0.77,0.10666666666666667,1.28,0.06999999999999999,0.84,0.07833333333333334,0.9400000000000001,0.005916666666666666,0.071,11.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.02040816326530612,1.0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.037714285714285714,0.528,0.037571428571428575,0.526,0.03871428571428571,0.5419999999999999,0.02935714285714286,0.41100000000000003,-0.026071428571428572,-0.365,0.037714285714285714,0.528,0.037571428571428575,0.526,0.03871428571428571,0.5419999999999999,0.02935714285714286,0.41100000000000003,0.026071428571428572,0.365,13.0,0.0,0.0,13.0,1.0,0.07692307692307693,1.0,0.01818181818181818,1.0
3.0,2.0,0.0,2.0,1.0,4.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.15258333333333338,3.662000000000001,-0.14004166666666665,-3.3609999999999998,0.17025,4.086,0.14587499999999998,3.5009999999999994,0.034208333333333334,0.821,0.21175000000000002,5.082000000000001,0.14879166666666666,3.5709999999999997,0.23424999999999999,5.622,0.2097083333333333,5.0329999999999995,0.034208333333333334,0.821,20.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.25,0.25,0.0,0.0,0.17225000000000001,1.3780000000000001,-0.20550000000000002,-1.6440000000000001,0.188875,1.511,0.188875,1.511,0.0,0.0,0.17225000000000001,1.3780000000000001,0.20550000000000002,1.6440000000000001,0.188875,1.511,0.188875,1.511,0.0,0.0,7.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.022727272727272728,1.0
2.0,0.0,1.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0035555555555555557,0.064,0.0,0.0,0.0024444444444444444,0.044,0.0014444444444444444,0.026,0.0016111111111111111,0.029,0.0035555555555555557,0.064,0.0,0.0,0.0024444444444444444,0.044,0.0014444444444444444,0.026,0.0016111111111111111,0.029,13.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,-0.1255,-1.7570000000000001,-0.06949999999999999,-0.973,-0.14200000000000004,-1.9880000000000004,-0.07985714285714285,-1.1179999999999999,0.04171428571428571,0.584,0.19935714285714284,2.791,0.06949999999999999,0.973,0.262,3.668,0.19085714285714286,2.672,0.04171428571428571,0.584,12.0,0.0,1.0,12.0,1.0,0.08333333333333333,1.0,0.01818181818181818,1.0
2.0,2.0,1.0,1.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.125,0.08333333333333333,0.041666666666666664,0.0,0.04633333333333333,1.1119999999999999,0.014458333333333335,0.34700000000000003,0.051625000000000004,1.239,0.06008333333333333,1.442,0.0,0.0,0.04633333333333333,1.1119999999999999,0.08237499999999999,1.9769999999999999,0.051625000000000004,1.239,0.06008333333333333,1.442,0.0,0.0,21.0,0.0,0.0,23.0,0.0,0.0,1.0,0.007936507936507936,1.0
1.0,2.0,7.0,2.0,1.0,2.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.0,-0.16134482758620688,-4.678999999999999,-0.02372413793103448,-0.688,-0.10341379310344827,-2.9989999999999997,-0.13262068965517243,-3.846,0.17213793103448277,4.992,0.22989655172413795,6.667000000000001,0.038827586206896546,1.126,0.17941379310344827,5.202999999999999,0.2048965517241379,5.941999999999999,0.17213793103448277,4.992,25.0,1.0,0.0,26.0,1.0,0.038461538461538464,6.0,0.045112781954887216,1.0
1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.13333333333333333,0.13333333333333333,0.0,0.06666666666666667,-0.0005333333333333338,-0.008000000000000007,0.02666666666666667,0.4,0.09906666666666666,1.486,0.04926666666666667,0.739,-0.05453333333333333,-0.818,0.09906666666666666,1.486,0.10400000000000001,1.56,0.09906666666666666,1.486,0.11886666666666668,1.7830000000000001,0.05453333333333333,0.818,11.0,1.0,0.0,13.0,2.0,0.15384615384615385,2.0,0.02531645569620253,1.0
1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.11783333333333335,1.4140000000000001,0.0035833333333333294,0.042999999999999955,0.153,1.836,0.14275000000000002,1.713,0.00225,0.027,0.11783333333333335,1.4140000000000001,0.15974999999999998,1.9169999999999998,0.153,1.836,0.14275000000000002,1.713,0.00225,0.027,9.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017538461538461537,0.22799999999999998,-0.1446923076923077,-1.881,0.0963076923076923,1.252,0.07207692307692307,0.9369999999999998,0.04315384615384616,0.561,0.15584615384615383,2.026,0.15776923076923077,2.051,0.17753846153846153,2.308,0.18130769230769234,2.357,0.05546153846153846,0.721,12.0,0.0,0.0,12.0,1.0,0.08333333333333333,1.0,0.01818181818181818,1.0
3.0,2.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.04442857142857143,0.9329999999999999,-0.007714285714285711,-0.16199999999999992,0.0007142857142857149,0.015000000000000013,0.03419047619047619,0.718,0.027619047619047616,0.58,0.09576190476190477,2.011,0.08495238095238096,1.784,0.07928571428571429,1.665,0.09590476190476191,2.0140000000000002,0.027619047619047616,0.58,15.0,2.0,0.0,17.0,2.0,0.11764705882352941,3.0,0.029411764705882353,1.0
1.0,0.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.15,0.1,0.05,0.0,0.05134999999999999,1.027,0.008049999999999996,0.16099999999999992,0.07865,1.573,0.07255,1.451,-0.0132,-0.264,0.05645,1.129,0.10075,2.015,0.08754999999999999,1.751,0.08035,1.607,0.0132,0.264,16.0,1.0,0.0,17.0,3.0,0.17647058823529413,3.0,0.030303030303030304,1.0
5.0,5.0,5.0,0.0,1.0,6.0,0.0,8.0,1.0,5.0,1.0,5.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.03552173913043478,1.634,-0.0758913043478261,-3.491,0.05756521739130435,2.648,0.07056521739130436,3.2460000000000004,0.008565217391304348,0.394,0.13056521739130436,6.006,0.1339782608695652,6.162999999999999,0.16934782608695653,7.79,0.14747826086956523,6.784,0.015478260869565219,0.7120000000000001,38.0,1.0,1.0,41.0,2.0,0.04878048780487805,2.0,0.00904977375565611,1.0
1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.125,0.125,0.0,0.0625,0.0779375,1.247,0.079375,1.27,0.0701875,1.123,0.07425,1.188,-0.0045625,-0.073,0.0779375,1.247,0.079375,1.27,0.0701875,1.123,0.07425,1.188,0.0045625,0.073,12.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
3.0,3.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,-0.09871428571428571,-2.073,0.019904761904761904,0.418,-0.10776190476190475,-2.263,-0.09704761904761906,-2.0380000000000003,0.08219047619047619,1.726,0.15604761904761905,3.2769999999999997,0.019904761904761904,0.418,0.1108095238095238,2.327,0.12438095238095238,2.612,0.10466666666666666,2.198,18.0,0.0,0.0,19.0,1.0,0.05263157894736842,1.0,0.00980392156862745,1.0
13.0,8.0,8.0,0.0,6.0,8.0,0.0,11.0,1.0,4.0,1.0,9.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,9.0,5.0,0.0,0.18181818181818182,0.11688311688311688,0.06493506493506493,0.0,0.019558441558441556,1.5059999999999998,-0.031740259740259735,-2.4439999999999995,0.053038961038961045,4.0840000000000005,0.042571428571428586,3.278000000000001,0.00012987012987013106,0.010000000000000092,0.12275324675324675,9.452,0.0894025974025974,6.884,0.1292727272727273,9.954,0.12054545454545454,9.282,0.034389610389610394,2.648,64.0,1.0,1.0,70.0,1.0,0.014285714285714285,4.0,0.010498687664041995,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.045454545454545456,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,0.027000000000000007,0.16200000000000003,0.11966666666666666,0.718,-0.165,-0.99,-0.005999999999999987,-0.03599999999999992,0.0,0.0,0.26333333333333336,1.58,0.11966666666666666,0.718,0.165,0.99,0.18266666666666667,1.096,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.2,1.0,0.029411764705882353,1.0
5.0,12.0,1.0,0.0,3.0,13.0,0.0,15.0,1.0,2.0,2.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,3.0,0.0,0.10294117647058823,0.07352941176470588,0.04411764705882353,0.0,0.07748529411764705,5.269,-0.09219117647058822,-6.268999999999999,0.11570588235294119,7.868,0.1119264705882353,7.611,0.008147058823529412,0.554,0.10386764705882354,7.063000000000001,0.15930882352941178,10.833,0.14408823529411763,9.797999999999998,0.13916176470588232,9.462999999999997,0.016823529411764706,1.144,60.0,2.0,1.0,64.0,3.0,0.046875,3.0,0.008450704225352112,1.0
0.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.007416666666666673,0.08900000000000008,-0.06025,-0.723,-0.012500000000000002,-0.15000000000000002,0.026000000000000006,0.31200000000000006,-0.01891666666666667,-0.227,0.12558333333333335,1.5070000000000001,0.10191666666666666,1.2229999999999999,0.1525,1.83,0.12033333333333333,1.444,0.01891666666666667,0.227,11.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.020833333333333332,1.0
0.0,2.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,5.0,1.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.011758620689655176,0.3410000000000001,-0.08289655172413793,-2.404,0.07472413793103448,2.167,0.047689655172413796,1.383,-0.06427586206896552,-1.8639999999999999,0.131551724137931,3.8149999999999995,0.12068965517241378,3.4999999999999996,0.13775862068965516,3.995,0.14417241379310344,4.181,0.06427586206896552,1.8639999999999999,24.0,1.0,1.0,27.0,2.0,0.07407407407407407,2.0,0.015873015873015872,1.0
0.0,3.0,2.0,1.0,1.0,4.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0,-0.0012173913043478223,-0.027999999999999914,-0.07726086956521738,-1.777,0.03882608695652174,0.893,0.03213043478260869,0.739,0.025739130434782608,0.592,0.20495652173913045,4.714,0.15491304347826085,3.5629999999999997,0.157,3.6109999999999998,0.2043913043478261,4.7010000000000005,0.09626086956521739,2.214,21.0,0.0,0.0,22.0,1.0,0.045454545454545456,1.0,0.00980392156862745,1.0
2.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.06893333333333333,1.034,-0.12973333333333334,-1.946,0.112,1.68,0.1036,1.554,0.0,0.0,0.06893333333333333,1.034,0.12973333333333334,1.946,0.112,1.68,0.1036,1.554,0.0,0.0,14.0,0.0,0.0,14.0,1.0,0.07142857142857142,1.0,0.010752688172043012,1.0
5.0,4.0,5.0,3.0,0.0,10.0,0.0,8.0,0.0,6.0,0.0,4.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,9.0,1.0,0.0,0.1694915254237288,0.15254237288135594,0.01694915254237288,0.0,0.06671186440677966,3.936,-0.03272881355932203,-1.9309999999999996,0.0758813559322034,4.477,0.06718644067796611,3.9640000000000004,0.015457627118644068,0.912,0.11213559322033899,6.6160000000000005,0.08479661016949153,5.003,0.12662711864406778,7.470999999999999,0.11074576271186441,6.534000000000001,0.025898305084745766,1.5280000000000002,55.0,0.0,0.0,55.0,1.0,0.01818181818181818,1.0,0.0034965034965034965,1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,0.27080000000000004,2.708,0.0009000000000000008,0.009000000000000008,0.2649,2.649,0.304,3.04,0.0,0.0,0.27080000000000004,2.708,0.37629999999999997,3.763,0.2649,2.649,0.304,3.04,0.0,0.0,9.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.02631578947368421,1.0
