pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,count_dictionary_words,count_named_entities,count_number_date_time,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013642857142857142,0.191,0.016071428571428573,0.225,0.003,0.042,0.008357142857142858,0.117,-0.007714285714285714,-0.108,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,-0.11000000000000001,-1.4300000000000002,0.005307692307692308,0.069,-0.12746153846153846,-1.657,-0.11615384615384614,-1.5099999999999998,0.11623076923076923,1.5110000000000001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.01818181818181818,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1966,-0.983,0.0,0.0,-0.1222,-0.611,-0.1716,-0.858,0.19619999999999999,0.981,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.04,0.0
1.0,2.0,1.0,1.0,3.0,6.0,0.0,6.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.13793103448275862,0.10344827586206896,0.034482758620689655,0.0,-0.04455172413793103,-1.2919999999999998,0.049379310344827586,1.432,-0.11651724137931033,-3.3789999999999996,-0.044137931034482755,-1.2799999999999998,-0.015275862068965515,-0.44299999999999995,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014699999999999996,-0.29399999999999993,-0.009749999999999998,-0.19499999999999995,-0.05565,-1.113,0.0047000000000000045,0.09400000000000008,0.0032,0.064,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.05263157894736842,1.0,0.010638297872340425,0.0
1.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.04695833333333333,1.127,-0.07754166666666666,-1.861,0.07416666666666667,1.78,0.068625,1.647,0.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.21052631578947367,4.0,0.039603960396039604,0.0
3.0,4.0,1.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,6.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.1481944444444445,5.335000000000002,-0.08502777777777777,-3.061,0.13516666666666666,4.866,0.14350000000000002,5.166,0.0011111111111111111,0.04,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,0.2222222222222222,13.0,0.07926829268292683,0.0
2.0,5.0,7.0,2.0,2.0,6.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.0,0.06925641025641026,2.701,-0.06156410256410257,-2.4010000000000002,0.07638461538461537,2.9789999999999996,0.08471794871794873,3.3040000000000003,0.018384615384615388,0.7170000000000001,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,0.11428571428571428,18.0,0.0891089108910891,0.0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07142857142857142,0.09835714285714285,1.377,-0.01321428571428571,-0.18499999999999994,0.06,0.84,0.09471428571428572,1.326,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.4166666666666667,5.0,0.06944444444444445,0.0
2.0,2.0,0.0,1.0,2.0,6.0,0.0,8.0,0.0,2.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028687499999999998,0.9179999999999999,-0.05640625,-1.805,0.05424999999999999,1.7359999999999998,0.04378125,1.401,-0.0169375,-0.542,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.07692307692307693,2.0,0.012987012987012988,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.1433846153846154,1.8639999999999999,0.014461538461538468,0.18800000000000008,0.075,0.975,0.1243846153846154,1.6170000000000002,-0.009538461538461539,-0.124,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.015625,0.0
2.0,4.0,2.0,4.0,2.0,7.0,0.0,9.0,1.0,4.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0851063829787234,0.06382978723404255,0.02127659574468085,0.0,0.01453191489361702,0.6829999999999999,-0.06970212765957447,-3.276,0.055446808510638296,2.606,0.03821276595744681,1.7960000000000003,-0.0006382978723404261,-0.030000000000000027,43.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,0.046511627906976744,2.0,0.00904977375565611,0.0
3.0,6.0,2.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.03457142857142858,1.2100000000000002,-0.07791428571428571,-2.727,0.043714285714285706,1.5299999999999998,0.05545714285714286,1.941,-0.002085714285714286,-0.073,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,0.03125,1.0,0.005952380952380952,0.0
3.0,1.0,1.0,3.0,4.0,5.0,0.0,6.0,0.0,1.0,1.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.0,0.007352941176470588,0.25,-0.0034705882352941177,-0.118,-0.01573529411764706,-0.535,0.009735294117647064,0.3310000000000002,0.01626470588235294,0.553,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.034482758620689655,1.0,0.005291005291005291,0.0
0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.008285714285714287,0.058,0.02342857142857143,0.164,0.0,0.0,0.01057142857142857,0.074,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.02631578947368421,0.0
3.0,4.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.042555555555555555,1.149,-0.06396296296296296,-1.7269999999999999,0.060370370370370366,1.63,0.05881481481481482,1.588,-0.006666666666666666,-0.18,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.038461538461538464,4.0,0.026490066225165563,0.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.026090909090909095,0.28700000000000003,-0.03590909090909091,-0.395,-0.016545454545454544,-0.18199999999999997,0.02554545454545455,0.281,-0.008818181818181819,-0.097,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.022727272727272728,0.0
0.0,5.0,0.0,1.0,0.0,2.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.005782608695652179,0.13300000000000012,-0.17021739130434782,-3.915,0.06121739130434782,1.408,0.07913043478260871,1.8200000000000003,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.09523809523809523,3.0,0.027522935779816515,0.0
2.0,7.0,1.0,3.0,0.0,9.0,0.0,12.0,0.0,2.0,2.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.04,0.04,0.0,0.0,0.06269999999999999,3.135,-0.02558,-1.279,0.06114000000000001,3.0570000000000004,0.06398,3.199,0.0004200000000000004,0.02100000000000002,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,0.06818181818181818,3.0,0.012345679012345678,0.0
0.0,1.0,2.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.03275,0.524,-0.039375,-0.63,0.0178125,0.285,0.0409375,0.655,-0.016125,-0.258,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.010309278350515464,0.0
3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,-0.019899999999999994,-0.19899999999999995,0.021699999999999997,0.21699999999999997,-0.147,-1.47,-0.073,-0.73,0.0476,0.47600000000000003,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.020833333333333332,0.0
1.0,8.0,2.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0040975609756097545,0.16799999999999993,-0.06290243902439024,-2.579,0.01663414634146342,0.6820000000000002,0.03185365853658536,1.3059999999999998,-0.0029268292682926834,-0.12000000000000001,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.05714285714285714,3.0,0.01694915254237288,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08616666666666667,0.517,-0.16216666666666665,-0.973,0.13999999999999999,0.84,0.1295,0.777,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.037037037037037035,0.0
0.0,3.0,5.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,3.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,0.0,0.14705882352941177,0.11764705882352941,0.029411764705882353,0.0,0.00473529411764706,0.16100000000000003,-0.05723529411764706,-1.946,0.03470588235294118,1.18,0.024647058823529414,0.8380000000000001,0.022794117647058826,0.775,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.125,4.0,0.021739130434782608,0.0
1.0,5.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.10344827586206896,0.10344827586206896,0.0,0.0,0.10437931034482759,3.027,-0.10737931034482759,-3.114,0.08575862068965517,2.487,0.09917241379310346,2.8760000000000003,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.08695652173913043,3.0,0.024390243902439025,0.0
1.0,6.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.09420833333333334,2.261,-0.1185,-2.844,0.12458333333333332,2.9899999999999998,0.14054166666666668,3.373,-0.0032083333333333334,-0.077,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.22727272727272727,5.0,0.043478260869565216,0.0
0.0,4.0,2.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.125,0.125,0.0,0.0,0.137875,3.3089999999999997,-0.15808333333333333,-3.7939999999999996,0.16374999999999998,3.9299999999999993,0.15458333333333332,3.71,-0.006791666666666667,-0.163,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.045454545454545456,1.0,0.009345794392523364,0.0
0.0,6.0,1.0,2.0,1.0,5.0,0.0,11.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.08333333333333333,0.027777777777777776,0.08333333333333333,0.0,0.04577777777777778,1.6480000000000001,-0.08388888888888887,-3.0199999999999996,0.03924999999999999,1.4129999999999998,0.04313888888888889,1.5530000000000002,-0.0031388888888888855,-0.11299999999999988,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.030303030303030304,1.0,0.0056179775280898875,0.0
0.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.043478260869565216,-0.004260869565217392,-0.098,0.0036521739130434784,0.084,-0.0030434782608695656,-0.07,-8.695652173913051e-05,-0.0020000000000000018,0.0005652173913043478,0.013,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.15,3.0,0.03,0.0
0.0,5.0,3.0,4.0,3.0,6.0,0.0,7.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,5.0,0.0,0.16279069767441862,0.046511627906976744,0.11627906976744186,0.0,0.0009534883720930241,0.041000000000000036,-0.10281395348837209,-4.421,0.024604651162790692,1.0579999999999998,0.03034883720930233,1.3050000000000002,0.024348837209302324,1.047,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,0.025,1.0,0.0045871559633027525,0.0
1.0,3.0,1.0,1.0,2.0,4.0,0.0,5.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.12,0.0,0.12,0.0,-0.04024,-1.006,-0.00184,-0.046,0.06904,1.726,0.025080000000000005,0.6270000000000001,-0.02972,-0.743,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.08695652173913043,2.0,0.014705882352941176,0.0
3.0,1.0,2.0,2.0,2.0,6.0,0.0,5.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,-0.02147058823529412,-0.7300000000000001,0.009147058823529411,0.311,-0.022794117647058826,-0.775,-0.013852941176470587,-0.471,-0.0065,-0.221,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.03225806451612903,1.0,0.006756756756756757,0.0
0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.11057142857142857,1.548,-0.05385714285714286,-0.754,0.1207142857142857,1.69,0.10550000000000001,1.477,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.07692307692307693,2.0,0.027777777777777776,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.2857142857142857,2.0,0.04878048780487805,0.0
2.0,2.0,5.0,2.0,2.0,5.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.15151515151515152,0.12121212121212122,0.030303030303030304,0.0,-0.03878787878787879,-1.28,0.004151515151515152,0.137,-0.04790909090909091,-1.581,-0.034151515151515155,-1.127,0.013515151515151516,0.44600000000000006,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.03333333333333333,1.0,0.00625,0.0
3.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,-0.053391304347826074,-1.2279999999999998,0.009521739130434782,0.219,-0.08452173913043479,-1.944,-0.04278260869565217,-0.9839999999999999,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,0.14285714285714285,3.0,0.023622047244094488,0.0
1.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.058823529411764705,-0.10764705882352942,-1.83,-0.05723529411764706,-0.973,-0.09058823529411765,-1.54,-0.09288235294117646,-1.5789999999999997,0.13776470588235293,2.3419999999999996,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.125,2.0,0.021052631578947368,0.0
0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02007692307692308,-0.261,-0.07484615384615384,-0.973,0.005538461538461535,0.07199999999999995,-0.001692307692307694,-0.02200000000000002,0.06538461538461539,0.85,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.017543859649122806,0.0
4.0,6.0,3.0,0.0,2.0,9.0,0.0,9.0,0.0,2.0,10.0,14.0,1.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.10638235294117647,7.234,-0.01838235294117647,-1.25,0.10345588235294118,7.035,0.09267647058823529,6.302,0.008220588235294118,0.559,49.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,11.0,0.1896551724137931,11.0,0.02894736842105263,0.0
4.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0805625,1.289,0.034249999999999996,0.5479999999999999,0.11000000000000001,1.7600000000000002,0.094375,1.51,-0.0066875,-0.107,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.014285714285714285,0.0
0.0,2.0,1.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.1,0.06666666666666667,0.03333333333333333,0.0,0.06656666666666668,1.997,-0.04803333333333334,-1.441,0.045366666666666666,1.361,0.07980000000000001,2.394,-0.004733333333333333,-0.142,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,0.038461538461538464,1.0,0.0078125,0.0
0.0,2.0,2.0,0.0,4.0,3.0,0.0,3.0,0.0,5.0,2.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0293,0.879,-0.031166666666666665,-0.9349999999999999,-0.0009000000000000045,-0.027000000000000135,0.03403333333333334,1.0210000000000001,-0.006433333333333332,-0.19299999999999995,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.1111111111111111,3.0,0.02097902097902098,0.0
1.0,7.0,1.0,1.0,2.0,5.0,0.0,9.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.027777777777777776,0.0,0.027777777777777776,0.0,0.038916666666666676,1.4010000000000002,-0.01625,-0.5850000000000001,0.03411111111111112,1.2280000000000002,0.03688888888888889,1.328,-0.0016388888888888887,-0.059,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0625,2.0,0.011560693641618497,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12066666666666666,0.724,0.12416666666666666,0.745,0.0,0.0,0.08166666666666667,0.49,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.037037037037037035,0.0
1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0625,0.0625,0.0,0.0,-0.02031249999999999,-0.32499999999999984,-0.09543750000000001,-1.5270000000000001,0.061937500000000006,0.9910000000000001,0.008250000000000004,0.13200000000000006,0.11375,1.82,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.013333333333333334,0.0
3.0,0.0,8.0,2.0,3.0,4.0,0.0,4.0,0.0,1.0,0.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.016973684210526318,0.645,0.017078947368421055,0.649,0.012947368421052633,0.49200000000000005,0.014894736842105264,0.5660000000000001,-0.011763157894736842,-0.44699999999999995,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0625,7.0,0.03825136612021858,0.0
0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0218125,-0.349,0.028562499999999998,0.45699999999999996,-0.0395625,-0.633,-0.025375,-0.406,0.025750000000000002,0.41200000000000003,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,1.0,0.011494252873563218,0.0
0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03976923076923077,0.517,-0.07484615384615384,-0.973,0.06461538461538462,0.84,0.05976923076923077,0.777,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.08333333333333333,1.0,0.017543859649122806,0.0
5.0,6.0,3.0,1.0,2.0,10.0,0.0,11.0,0.0,4.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.0,0.0,0.016125000000000004,0.9030000000000001,-0.03869642857142857,-2.167,0.03078571428571428,1.7239999999999998,0.024839285714285727,1.3910000000000007,-0.02469642857142857,-1.383,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.003663003663003663,0.0
