pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,-0.10215384615384614,-1.3279999999999998,0.0,0.0,-0.14461538461538462,-1.88,-0.09723076923076922,-1.2639999999999998,0.04492307692307692,0.584,0.10215384615384614,1.3279999999999998,0.0,0.0,0.14461538461538462,1.88,0.09723076923076922,1.2639999999999998,0.04492307692307692,0.584,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.01694915254237288,0.0
1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08977777777777779,0.808,0.094,0.846,0.061222222222222226,0.551,0.0,0.0,0.0,0.0,0.08977777777777779,0.808,0.094,0.846,0.061222222222222226,0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.02564102564102564,0.0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00557142857142857,-0.07799999999999999,-0.02978571428571428,-0.4169999999999999,0.03842857142857144,0.5380000000000001,0.017071428571428574,0.23900000000000005,0.05028571428571428,0.704,0.09699999999999999,1.3579999999999999,0.06864285714285714,0.9610000000000001,0.05014285714285715,0.7020000000000001,0.0767857142857143,1.0750000000000002,0.05028571428571428,0.704,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.012658227848101266,1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.009666666666666667,0.058,0.027333333333333334,0.164,-0.0036666666666666666,-0.022,0.007666666666666666,0.046,0.010166666666666666,0.061,0.009666666666666667,0.058,0.027333333333333334,0.164,0.0036666666666666666,0.022,0.016999999999999998,0.102,0.010166666666666666,0.061,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,1.0,0.04,1.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041125,-0.329,0.044375,0.355,-0.08700000000000001,-0.6960000000000001,-0.060125,-0.481,0.049499999999999995,0.39599999999999996,0.113625,0.909,0.044375,0.355,0.13549999999999998,1.0839999999999999,0.11437499999999999,0.9149999999999999,0.09649999999999999,0.7719999999999999,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.023809523809523808,0.0
6.0,6.0,4.0,2.0,0.0,5.0,0.0,8.0,0.0,3.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,0.06976744186046512,0.06976744186046512,0.06976744186046512,0.06976744186046512,-0.014395348837209302,-0.619,-0.029046511627906973,-1.2489999999999999,0.0019302325581395392,0.08300000000000018,0.004279069767441864,0.18400000000000016,0.029348837209302325,1.262,0.09104651162790699,3.9150000000000005,0.06616279069767442,2.8449999999999998,0.10509302325581396,4.519,0.09693023255813954,4.168,0.041023255813953496,1.7640000000000002,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,1.0,0.004484304932735426,1.0
1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,-0.0016363636363636378,-0.018000000000000016,0.09545454545454546,1.05,0.03572727272727273,0.39300000000000007,0.026454545454545453,0.291,0.050272727272727274,0.553,0.138,1.518,0.09545454545454546,1.05,0.1431818181818182,1.5750000000000002,0.14227272727272727,1.565,0.050272727272727274,0.553,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.016666666666666666,1.0
3.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,-0.03596153846153846,-0.9349999999999999,0.0645,1.677,-0.03276923076923076,-0.8519999999999998,-0.017884615384615384,-0.465,0.0015769230769230784,0.041000000000000036,0.09626923076923077,2.503,0.0645,1.677,0.11784615384615385,3.064,0.09211538461538461,2.395,0.049346153846153845,1.283,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.007142857142857143,1.0
4.0,2.0,1.0,3.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.015103448275862068,0.43799999999999994,-0.009413793103448276,-0.273,0.03731034482758621,1.082,0.03224137931034483,0.935,-0.002827586206896552,-0.082,0.029103448275862063,0.8439999999999999,0.04713793103448276,1.367,0.049862068965517245,1.4460000000000002,0.039275862068965516,1.139,0.002827586206896552,0.082,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.043478260869565216,1.0,0.007692307692307693,1.0
2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.125,0.875,-0.12057142857142857,-0.844,0.095,0.665,0.11900000000000001,0.8330000000000001,-0.014714285714285713,-0.103,0.125,0.875,0.15171428571428572,1.062,0.095,0.665,0.11900000000000001,0.8330000000000001,0.014714285714285713,0.103,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.02857142857142857,1.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.1412,0.706,0.0,0.0,0.1562,0.781,0.0992,0.496,0.0,0.0,0.1412,0.706,0.0,0.0,0.1562,0.781,0.0992,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.038461538461538464,1.0
7.0,3.0,2.0,0.0,1.0,5.0,0.0,11.0,0.0,1.0,1.0,10.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,0.10204081632653061,0.10204081632653061,0.10204081632653061,0.10204081632653061,-0.022061224489795916,-1.081,-0.011714285714285715,-0.5740000000000001,-0.008061224489795914,-0.3949999999999998,0.0023673469387755076,0.11599999999999988,0.017591836734693878,0.862,0.07655102040816326,3.751,0.05481632653061225,2.686,0.10602040816326531,5.195,0.08497959183673469,4.164,0.017591836734693878,0.862,0.0,0.0,0.0,0.0,0.0,39.0,2.0,0.05128205128205128,2.0,0.007722007722007722,1.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.02125,-0.255,-0.08108333333333333,-0.973,0.06999999999999999,0.84,0.01833333333333333,0.21999999999999997,-0.07483333333333334,-0.898,0.10741666666666667,1.2890000000000001,0.08108333333333333,0.973,0.06999999999999999,0.84,0.11116666666666668,1.334,0.07483333333333334,0.898,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.09090909090909091,1.0,0.016129032258064516,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.02225000000000001,0.2670000000000001,0.03341666666666667,0.401,0.02025,0.243,0.043416666666666666,0.521,0.05558333333333334,0.667,0.16025,1.923,0.15708333333333332,1.885,0.14408333333333334,1.729,0.17225000000000001,2.067,0.06924999999999999,0.831,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.1,1.0,0.016666666666666666,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.06666666666666667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.023255813953488372,0.0
3.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.010588235294117647,0.18,0.012176470588235294,0.207,0.014764705882352942,0.251,0.01088235294117647,0.185,-0.004823529411764706,-0.082,0.010588235294117647,0.18,0.012176470588235294,0.207,0.014764705882352942,0.251,0.01088235294117647,0.185,0.004823529411764706,0.082,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.06666666666666667,1.0,0.011627906976744186,0.0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007,-0.049,0.0,0.0,0.0,0.0,-0.004571428571428572,-0.032,-0.006714285714285714,-0.047,0.007,0.049,0.0,0.0,0.0,0.0,0.004571428571428572,0.032,0.006714285714285714,0.047,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.02702702702702703,0.0
2.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03130769230769231,-0.407,-0.031230769230769232,-0.406,0.07984615384615384,1.038,0.02069230769230769,0.26899999999999996,-0.06923076923076922,-0.8999999999999999,0.08361538461538462,1.087,0.0829230769230769,1.0779999999999998,0.07984615384615384,1.038,0.10099999999999999,1.313,0.06923076923076922,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.017857142857142856,1.0
5.0,1.0,0.0,1.0,2.0,3.0,0.0,5.0,0.0,3.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.059899999999999995,1.797,-0.00856666666666667,-0.2570000000000001,0.06553333333333335,1.9660000000000002,0.04936666666666667,1.481,0.02866666666666667,0.8600000000000001,0.09356666666666665,2.8069999999999995,0.05630000000000001,1.6890000000000003,0.1182,3.546,0.09749999999999999,2.925,0.03353333333333333,1.006,0.0,0.0,0.0,0.0,0.0,28.0,1.0,0.03571428571428571,1.0,0.00625,1.0
2.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.024052631578947367,0.45699999999999996,0.008368421052631577,0.15899999999999997,0.0033157894736842108,0.063,0.010894736842105264,0.20700000000000002,-0.0037894736842105266,-0.07200000000000001,0.024052631578947367,0.45699999999999996,0.009947368421052632,0.189,0.012894736842105263,0.245,0.014052631578947369,0.267,0.004736842105263157,0.09,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.05555555555555555,1.0,0.010309278350515464,0.0
2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.11716666666666666,0.703,-0.1435,-0.861,0.10533333333333333,0.632,0.122,0.732,0.0,0.0,0.11716666666666666,0.703,0.1435,0.861,0.10533333333333333,0.632,0.122,0.732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.034482758620689655,0.0
2.0,1.0,1.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.06033333333333332,1.0859999999999999,-0.0022777777777777735,-0.040999999999999925,0.044444444444444446,0.8,0.059000000000000004,1.062,0.03127777777777778,0.5630000000000001,0.14566666666666667,2.622,0.10361111111111111,1.865,0.1101111111111111,1.982,0.1297777777777778,2.3360000000000003,0.03127777777777778,0.5630000000000001,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.013333333333333334,1.0
2.0,4.0,4.0,0.0,1.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.08,0.08,0.08,0.08,-0.025679999999999994,-0.6419999999999999,0.015639999999999998,0.3909999999999999,0.009640000000000004,0.24100000000000013,-0.009600000000000006,-0.24000000000000016,0.016240000000000004,0.40600000000000014,0.17568,4.392,0.06884,1.7209999999999999,0.13228,3.3070000000000004,0.15256,3.814,0.08168000000000002,2.0420000000000003,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.043478260869565216,1.0,0.007518796992481203,1.0
2.0,0.0,4.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,-0.04123529411764706,-0.701,0.06217647058823529,1.057,0.026882352941176475,0.4570000000000001,-0.011176470588235298,-0.19000000000000006,-0.015058823529411758,-0.2559999999999999,0.1517058823529412,2.579,0.06217647058823529,1.057,0.10523529411764705,1.789,0.13341176470588234,2.268,0.0811764705882353,1.38,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.013333333333333334,1.0
1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08457142857142856,-0.592,0.030285714285714284,0.212,-0.13328571428571429,-0.9329999999999999,-0.06299999999999999,-0.4409999999999999,0.0012857142857142856,0.009,0.15371428571428572,1.076,0.030285714285714284,0.212,0.171,1.197,0.1187142857142857,0.831,0.0012857142857142856,0.009,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.03333333333333333,1.0
2.0,3.0,5.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09353571428571429,2.619,0.08678571428571429,2.43,0.13039285714285714,3.6510000000000002,0.12378571428571429,3.466,-0.007392857142857143,-0.207,0.09353571428571429,2.619,0.15628571428571428,4.3759999999999994,0.13039285714285714,3.6510000000000002,0.12378571428571429,3.466,0.008821428571428572,0.24700000000000003,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.041666666666666664,1.0,0.007518796992481203,1.0
0.0,2.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07965,1.593,-0.12175,-2.435,0.13125,2.625,0.11640000000000002,2.3280000000000003,-0.0041,-0.082,0.07965,1.593,0.14245,2.8489999999999998,0.13125,2.625,0.11640000000000002,2.3280000000000003,0.0041,0.082,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.010638297872340425,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.07142857142857142,0.0
7.0,8.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,2.0,10.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.02072093023255814,0.891,-0.012395348837209297,-0.5329999999999998,0.02781395348837209,1.196,0.02688372093023256,1.1560000000000001,0.024558139534883724,1.056,0.1256046511627907,5.401000000000001,0.07955813953488372,3.421,0.14776744186046512,6.354,0.12553488372093022,5.398,0.04748837209302325,2.042,0.0,1.0,0.0,0.0,0.0,33.0,2.0,0.06060606060606061,4.0,0.020100502512562814,1.0
2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.25,0.25,0.25,0.25,0.1875,1.5,0.245,1.96,0.23,1.84,0.22075,1.766,0.0,0.0,0.1875,1.5,0.245,1.96,0.23,1.84,0.22075,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.16666666666666666,1.0,0.02631578947368421,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.11699999999999999,-0.19599999999999998,-0.588,0.0046666666666666705,0.014000000000000012,0.015000000000000013,0.04500000000000004,0.19466666666666665,0.584,0.45166666666666666,1.355,0.19599999999999998,0.588,0.598,1.794,0.4803333333333333,1.4409999999999998,0.19466666666666665,0.584,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,0.07692307692307693,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,2.0,0.07142857142857142,0.0
3.0,10.0,3.0,4.0,2.0,3.0,0.0,12.0,0.0,0.0,3.0,7.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.04672222222222223,2.523,0.03235185185185186,1.7470000000000003,0.05648148148148149,3.0500000000000003,0.06172222222222223,3.333,-0.008296296296296295,-0.44799999999999995,0.08409259259259258,4.5409999999999995,0.09635185185185186,5.203,0.10862962962962965,5.8660000000000005,0.09346296296296296,5.047,0.014296296296296298,0.7720000000000001,1.0,0.0,0.0,0.0,0.0,47.0,4.0,0.0851063829787234,5.0,0.020161290322580645,1.0
1.0,4.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0325,0.78,-0.09133333333333332,-2.1919999999999997,0.04554166666666667,1.093,0.05904166666666666,1.4169999999999998,0.024499999999999997,0.588,0.11058333333333333,2.654,0.14275,3.4259999999999997,0.130625,3.135,0.13579166666666667,3.259,0.04366666666666666,1.0479999999999998,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.2727272727272727,6.0,0.048,1.0
4.0,5.0,2.0,1.0,2.0,3.0,0.0,6.0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0625,0.0625,0.0625,0.0625,0.08918749999999999,2.8539999999999996,-0.049562499999999995,-1.5859999999999999,0.10884374999999999,3.4829999999999997,0.10943750000000001,3.5020000000000002,-0.00196875,-0.063,0.08918749999999999,2.8539999999999996,0.132875,4.252,0.10884374999999999,3.4829999999999997,0.10943750000000001,3.5020000000000002,0.0025937499999999997,0.08299999999999999,0.0,0.0,0.0,0.0,0.0,29.0,1.0,0.034482758620689655,2.0,0.012048192771084338,0.0
1.0,3.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022941176470588237,0.039,-0.002,-0.034,-0.0032941176470588232,-0.055999999999999994,-0.001176470588235294,-0.019999999999999997,-0.004352941176470588,-0.074,0.006647058823529411,0.11299999999999999,0.01023529411764706,0.17400000000000002,0.007294117647058823,0.124,0.01188235294117647,0.202,0.012941176470588234,0.21999999999999997,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.07142857142857142,1.0,0.010526315789473684,1.0
1.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0665,-0.665,0.0,0.0,-0.05620000000000001,-0.562,-0.07189999999999999,-0.719,0.0931,0.931,0.0665,0.665,0.0,0.0,0.05620000000000001,0.562,0.07189999999999999,0.719,0.0931,0.931,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1111111111111111,1.0,0.015625,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015625,-0.125,0.0,0.0,-0.009375,-0.075,-0.00875,-0.07,0.001125,0.009,0.015625,0.125,0.0,0.0,0.009375,0.075,0.00875,0.07,0.001125,0.009,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.14285714285714285,1.0,0.021739130434782608,1.0
1.0,3.0,1.0,1.0,3.0,1.0,0.0,7.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.03430769230769231,0.8920000000000001,0.016115384615384615,0.419,0.027423076923076925,0.7130000000000001,0.042346153846153846,1.101,0.0007307692307692308,0.019,0.043923076923076926,1.1420000000000001,0.0661153846153846,1.7189999999999999,0.033192307692307695,0.863,0.047730769230769236,1.241,0.0007307692307692308,0.019,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.006896551724137931,1.0
