,count_words,count_capitalized,count_elongated,count_mentions,count_url,proportion_capitalized,concept_aptitude_avg_abs,concept_aptitude_sum_abs,concept_attention_avg_abs,concept_attention_sum_abs,concept_pleasantness_avg_abs,concept_pleasantness_sum_abs,concept_polarity_avg_abs,concept_polarity_sum_abs,concept_sensitivity_avg_abs,concept_sensitivity_sum_abs,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,count_named_entities,count_number_date_time,future_tense,rule1,rule2,rule3,rule4,rule5,count_dictionary_words,count_expressions,emoji_polarity_score,emoticon_polarity_score,negation,subjectivity,sentence
894,18.0,0.0,0.0,0.0,1.0,0.0714285714285714,0.1096363636363636,2.412,0.0626363636363636,1.378,0.1129999999999999,2.486,0.1162272727272727,2.557,0.0775,1.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,"Dica de Compra , Notebook Dell Inspiron i14-3443-A40, por R$ 1949 (18-05-2015) http://bit.ly/1HnfJ1a   Link permanente da imagem incorporada"
895,6.0,0.0,0.0,0.0,0.0,0.0526315789473684,0.1205,0.964,0.0,0.0,0.1215,0.972,0.109875,0.879,0.0875,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,"Notebook Dell, por que tão complicado?"
896,20.0,1.0,0.0,0.0,0.0,0.0341880341880341,0.1200434782608695,2.761,0.0969130434782608,2.229,0.1611739130434782,3.707,0.1245217391304347,2.864,0.0046521739130434,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,1.0,"Só desabafando, preciso de um notebook novo urgentemente de preferencia um Dell pois o HP que eu tenho já morreu....?"
897,21.0,1.0,0.0,0.0,2.0,0.1578947368421052,0.0191481481481481,0.517,0.067074074074074,1.811,0.0634444444444444,1.713,0.0498888888888888,1.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,14.0,4.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,"Notebook Dell Inspiron i14-3443-A40 Intel Core i5 8GB (2GB de Memória Dedicada) 1TB LED 14"" Windows 8.1  R$... http://fb.me/7kUmnhqYw"
898,23.0,0.0,0.0,0.0,0.0,0.0330578512396694,0.0396538461538461,1.031,0.0159615384615384,0.415,0.0356153846153846,0.926,0.0366923076923076,0.954,0.0261153846153846,0.6789999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1.0,"Ok, formatei o notebook com o sistema da própria Dell e a webcam continua sem funcionar. Aí vou pro Linux e ela funciona."
899,14.0,1.0,0.0,0.0,0.0,0.0533333333333333,0.0865294117647058,1.471,0.104235294117647,1.772,0.0952941176470588,1.62,0.0953529411764705,1.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,"Pra trocar o HD do meu notebook da Dell, tive de desmontar ele todinho... ?"
900,24.0,0.0,0.0,0.0,0.0,0.0220588235294117,0.0469629629629629,1.268,0.0454444444444444,1.227,0.0332592592592592,0.8980000000000001,0.0405925925925926,1.096,0.0039629629629629,0.107,3.0,3.0,3.0,3.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,5.0,2.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,0.0,1.0,1.0,"Primeira grande coisa ruim do meu notebook novo: a Dell não oferece driver pra webcam, ela só funciona com o driver genérico do Windows."
901,25.0,4.0,0.0,0.0,1.0,0.1510791366906475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Dell E-Port Port Replicator - for Notebook - Proprietary Interface - 2 x USB Ports - Network (RJ-45) - DVI - VGA -  http://c69.co/111223455
902,14.0,0.0,0.0,0.0,1.0,0.0326086956521739,0.0472,0.708,0.0733999999999999,1.101,0.0588666666666666,0.883,0.0553333333333333,0.8300000000000001,0.0078,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Separamos tuudo sobre as telas de monitores e notebook ? - http://dell.to/1x9fiS5   Ver foto
903,18.0,0.0,0.0,0.0,2.0,0.0396825396825396,0.1001764705882353,1.703,0.0101764705882352,0.173,0.0947058823529411,1.61,0.0968235294117647,1.646,0.0969411764705882,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,"Dell Latitude E5500 15.4"" Notebook - as is http://gekoo.co/buy/01/?query=221773994081 …  Link permanente da imagem incorporada"
904,24.0,0.0,1.0,0.0,2.0,0.0919540229885057,0.02864,0.716,0.05352,1.338,0.071,1.775,0.0510399999999999,1.2759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,"#promoção #promobit Notebook Ultrafino Dell Vostro V14T-5470-A50 com Intel Core i7 8GB (2GB Memória  http://www.promobit.com.br/Promocoes/ver-promocoes/17548/ … - R$ 2.298,05"
905,11.0,0.0,0.0,1.0,0.0,0.0344827586206896,0.0905,1.267,0.0390714285714285,0.5469999999999999,0.1073571428571428,1.503,0.0665714285714285,0.932,0.0310714285714285,0.435,1.0,1.0,1.0,1.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,Comprei um notebook da @Dell vamos ver se eu vou gostar!!!
906,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://magazinevoce.com.br/magazinedanielalb/p/informatica/1191063/notebook-dell-vostro-v14t-5470-a50-intel-core-i7-8gb-500gb-windows-8-led-14-hdmi-placa-de-video-2gb/51644/ … …
907,20.0,0.0,0.0,0.0,0.0,0.017391304347826,0.0805238095238095,1.6909999999999998,0.1501428571428571,3.153,0.1779523809523809,3.737,0.1384285714285714,2.907,0.0406190476190476,0.853,1.0,1.0,1.0,1.0,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,1.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,"assim como celular eu prefiro Motorola notebook eu prefiro Dell juro que não é desculpa de pobre, apesar de parecer"
908,13.0,2.0,0.0,1.0,0.0,0.1707317073170731,0.0826470588235294,1.405,0.1295294117647058,2.2019999999999995,0.1611764705882353,2.74,0.1351176470588235,2.297,0.0438823529411764,0.746,1.0,1.0,1.0,1.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,3.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,"Boa noite, @Saraiva, gostaria de comprar o notebook Dell SEM DESCONTO. É possível?"
909,15.0,0.0,0.0,0.0,2.0,0.0423728813559322,0.1216428571428571,1.703,0.0123571428571428,0.173,0.1149999999999999,1.61,0.1175714285714285,1.646,0.1177142857142857,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,"Dell Latitude E4310 13.3"" Notebook http://gekoo.co/buy/01/?query=321755345118 …  Link permanente da imagem incorporada"
910,20.0,1.0,0.0,0.0,1.0,0.1605839416058394,0.0034285714285714,0.072,0.0474285714285714,0.996,0.0413333333333333,0.868,0.0307142857142857,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,"Aproveite ofertas #LikeABoss! Notebook Dell Inspiron IntelCore i3 por APENAS R$1325,37 em 1x com o Cartão Submarino http://bit.ly/1HhOTdB"
911,16.0,0.0,0.0,1.0,1.0,0.1290322580645161,0.0875714285714285,1.226,0.0694999999999999,0.973,0.1307142857142857,1.83,0.0959285714285714,1.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,Gostei de um vídeo @YouTube http://youtu.be/NC4zD_rzPHw?aUnboxing … e Primeira Impressão Notebook Dell Inspiron I15-5547-A20
912,16.0,0.0,3.0,1.0,3.0,0.0078431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,@acristofalo Fravega: http://www.fravega.com/notebook-toshiba-c50-asp5304fa-362473/p … Compumundo: https://www.compumundo.com.ar/producto/notebook-toshiba-l845-sp4304la-intel-core-i5/592d1fe060 … https://www.compumundo.com.ar/producto/notebook-dell-i34423
913,23.0,0.0,0.0,0.0,2.0,0.1470588235294117,0.0198846153846153,0.517,0.0696538461538461,1.811,0.0658846153846153,1.713,0.0518076923076923,1.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,"Notebook Ultrafino Dell Vostro V14T-5470-A20 com Core i5 4GB (2GB de Memória Dedicada) 500GB 14"" Win 8 R$ 1.979,10 http://oferta.vc/7JF8"
914,21.0,0.0,0.0,0.0,1.0,0.1212121212121212,0.10356,2.589,0.09476,2.369,0.07588,1.897,0.0897999999999999,2.245,0.00228,0.057,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,2.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,"É a sua chance de fazer uma ÓTIMA compra! Notebook Dell Inspiron com 1TB, por um precinho especial! #LikeABoss http://bit.ly/1HhOTdB"
915,17.0,7.0,0.0,0.0,1.0,0.4452554744525547,0.1394444444444444,2.51,0.0891666666666666,1.605,0.1054999999999999,1.899,0.1201111111111111,2.1620000000000004,0.0496111111111111,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"TROCA CABO FLAT NOTEBOOK DELL INSPIRION 14z VENDAS E ASSISTÊNCIA TÉCNICA Busca e Entrega , Aceitamos… https://instagram.com/p/2ogoe7mtH4/"
916,26.0,0.0,0.0,0.0,0.0,0.0153846153846153,0.0496551724137931,1.44,0.0671724137931034,1.948,0.0642758620689655,1.864,0.0550689655172413,1.597,0.0087931034482758,0.255,1.0,1.0,1.0,1.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,hoje eu bati pela primeira vez no meu notebook da Dell desculpa Nouty-chan ;-; eu me arrependo mas pq raios vc tem de ser tão fdp?
917,23.0,0.0,0.0,1.0,0.0,0.016,0.0757083333333333,1.817,0.045875,1.101,0.075,1.8,0.0650416666666666,1.5609999999999995,0.0052916666666666,0.127,3.0,3.0,3.0,3.0,0.125,0.125,0.125,0.125,2.0,0.0,2.0,2.0,1.0,6.0,0.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,1.0,@tcurvelo além disso a garantia da Dell é excelente. Meu último notebook deu problema no hd e eles foram trocar na minha casa
918,47.0,1.0,0.0,2.0,0.0,0.0614886731391585,0.0218333333333333,1.31,0.02375,1.425,0.0242166666666666,1.4529999999999998,0.02165,1.299,0.0048333333333333,0.29,2.0,2.0,2.0,2.0,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.0333333333333333,1.0,3.0,1.0,1.0,0.0,4.0,0.0,7.0,3.0,0.0,2.0,18.0,10.0,2.0,0.0,7.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,1.0,0.0,0.0,1.0,1.0,"Jaque Menezs retweetou Dell Ajuda Por isso não indico a ninguém comprar #Dell. Estou com #notebook encalhado???? #ficadica Jaque Menezs adicionou, Dell Ajuda @DellAjuda @JaqueMenezs não temos assistências técnicas nas regiões. Por favor, neste caso, pedimos que procure o Suporte no 0800 970 3355 opção 3. ^RP"
919,26.0,1.0,0.0,0.0,0.0,0.0714285714285714,0.0773333333333333,2.32,0.0785666666666666,2.357,0.1258,3.774,0.0920333333333333,2.761,0.0024333333333333,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,"Ser Jubileu é travar 3 aparelhos de marcas diferentes, um Ipad, notebook Dell e um cel samsung, td ao mesmo tempo!Me chama Marvel,sou X-MEN!"
920,7.0,1.0,1.0,1.0,1.0,0.3484848484848485,0.1012222222222222,0.911,0.0,0.0,0.0817777777777777,0.736,0.061,0.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"@PattyPoopBR Olá, PONTIAAAAAAAA! Opa, vemk http://pingu.im/1IyFzAS"
921,19.0,0.0,1.0,0.0,1.0,0.0643274853801169,0.02585,0.517,0.0955,1.91,0.0895,1.79,0.0703,1.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Notebooks Dell Inspiron e Vostro com15% de Desconto - http://www.ciadosdescontos.com?p=9623&wt=7ciadosdescontos.com/?p=9623&wt=7  #Notebook #Dell #QuedadePreço #SuperPromo
922,13.0,1.0,1.0,1.0,0.0,0.0875,0.0541764705882352,0.921,0.0100588235294117,0.171,0.061,1.037,0.0396470588235294,0.6739999999999999,0.0062941176470588,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,"Nao tenho mais notebook, aloooou @Dell arranja um inspiron novo pra mim?? PORFA!"
923,23.0,0.0,0.0,0.0,1.0,0.0671641791044776,0.1292307692307692,3.36,0.103,2.678,0.1768461538461538,4.598,0.1356153846153846,3.526,0.0021923076923076,0.057,1.0,1.0,1.0,1.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,1.0,3.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,A Digital Store tá com uma super promoção na compra de um notebook Samsung e de um notebook Dell. Saiba mais: https://goo.gl/xIrCZh  ?
924,7.0,3.0,0.0,0.0,1.0,0.3793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Conserto NOTEBOOK DELL VOSTRO 1520 http://goo.gl/fb/PO95fK
925,8.0,0.0,0.0,0.0,1.0,0.1016949152542373,0.1184285714285714,0.829,0.1408571428571428,0.986,0.1335714285714286,0.935,0.1258571428571428,0.881,0.0152857142857142,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Novo Notebook Inspiron 14 Série 5000 http://fb.me/2yIreVftv
926,12.0,0.0,0.0,0.0,1.0,0.0697674418604651,0.0095833333333333,0.115,0.0088333333333333,0.106,0.0,0.0,0.00375,0.045,0.0071666666666666,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Tutorial - como evitar o superaquecimento em seu notebook Dell. http://fb.me/7hV3VEp9N
927,24.0,0.0,0.0,1.0,0.0,0.0514705882352941,0.1061923076923077,2.761,0.0586923076923076,1.526,0.1201538461538461,3.124,0.107576923076923,2.797,0.0377307692307692,0.981,1.0,1.0,1.0,1.0,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,4.0,5.0,2.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,@DellAjuda Oi Dell! Tenho um notebook Inspiron e do nada ele deixou de reconhecer todas as redes wifi que já foram conectadas nele. Help
928,13.0,5.0,0.0,0.0,0.0,0.4430379746835443,0.1917222222222222,3.451,0.1449444444444444,2.609,0.1369444444444444,2.465,0.1728888888888889,3.112,0.0452222222222222,0.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"CLASSIFICADOS: VALOR 1600,00. SÓ VENDA. Vendo Notebook DELL XPS 15 (L502X) com:"
929,14.0,0.0,0.0,0.0,1.0,0.043103448275862,0.1216428571428571,1.703,0.0123571428571428,0.173,0.1149999999999999,1.61,0.1175714285714285,1.646,0.1177142857142857,1.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,"Dell Latitude E6420 14"" Notebook http://gekoo.co/buy/01/?query=161700496117 …  Link permanente da imagem incorporada"
930,6.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,Nunca mais compro notebook da Dell.
931,25.0,0.0,0.0,0.0,0.0,0.0155038759689922,0.1029230769230769,2.676,0.1246153846153846,3.24,0.1458076923076923,3.791,0.1334615384615385,3.4700000000000006,0.0496153846153846,1.29,2.0,2.0,2.0,2.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,1.0,2.0,1.0,0.0,1.0,3.0,0.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,Paguei quase 3 mil reais num notebook top de linha da Dell pra ele ficar esquentando e desligar quando eu mudo a posição da tela.
932,19.0,0.0,0.0,0.0,0.0,0.03,0.08804,2.201,0.0892,2.23,0.09288,2.322,0.09004,2.251,0.0,0.0,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,6.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,1.0,"Cara, eu e o Google manjamos mais de arrumar meu notebook do que o suporte da Dell, just saying ????"
933,20.0,0.0,0.0,1.0,0.0,0.0168067226890756,0.119590909090909,2.631,0.1273636363636363,2.802,0.122090909090909,2.686,0.1207727272727272,2.657,0.0066363636363636,0.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,"Minha colega comprou o mesmo modelo de notebook da @Dell que eu e praticamente no mesmo período, eles vivem travando..."
934,23.0,0.0,0.0,0.0,0.0,0.0283018867924528,0.1386399999999999,3.466,0.10996,2.749,0.1517599999999999,3.794,0.13808,3.452,0.0264399999999999,0.6609999999999999,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,1.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,Sem falar que o notebook da Dell é maravilhoso. Parabéns você que dá 5 mil em um só por causa de uma maçã.
935,14.0,0.0,1.0,1.0,1.0,0.032051282051282,0.0058,0.058,0.0113,0.113,0.0,0.0,0.0043,0.043,0.0041,0.041,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,Vi esse produto e gostei! http://www.submarino.com.br/produto/117595052/notebook-ultrafino-dell-vostro-v14t-5470-a50-com-intel-core-i7-8gb-2gb-memoria-dedicada-500gb-led-14-windows-8?chave=RecMesmaMarca_Hs14&DCSext.recom=Neemu_Home_mesma-marca-1&nm_origem=rec_home_mesma-marca-1&nm_ranking_rec=1 … vía @submarino
