count_words,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,subjectivity
4,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1
19,1,3,1,2,1,3,0,4,0,0,0,0,2,1,0,2,0,1
10,1,1,1,0,1,2,0,3,0,0,0,0,1,0,0,0,0,1
8,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
45,6,4,6,3,2,10,0,8,0,0,1,4,7,0,0,2,0,1
16,0,0,0,1,1,0,0,1,0,0,1,0,4,1,0,5,0,1
3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12,0,0,0,1,1,1,0,1,0,0,1,5,2,0,0,1,0,1
7,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,2,0,1
7,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,2,0,1
10,1,0,1,1,0,2,0,0,1,0,1,0,3,1,0,1,0,1
13,2,2,2,1,1,3,0,3,0,0,0,0,2,0,0,0,0,1
14,3,1,3,1,1,2,0,4,0,0,0,0,3,0,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1
10,2,0,2,1,0,1,0,1,0,0,0,0,1,2,0,2,0,1
8,1,1,1,0,0,2,0,2,0,0,1,0,1,0,0,1,0,1
13,2,2,2,0,1,3,0,2,0,0,0,2,1,0,0,0,0,1
16,1,2,1,0,2,2,0,4,0,0,0,0,1,0,0,3,0,1
64,5,10,5,2,1,9,0,15,1,0,2,2,6,4,0,7,0,1
9,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3,0,1
16,1,1,1,1,1,1,0,2,0,0,1,2,5,1,0,2,0,1
9,1,1,1,0,0,3,0,3,0,0,0,0,2,0,0,1,0,1
19,1,3,1,1,1,3,0,3,0,0,3,0,4,0,0,2,0,1
10,2,0,2,2,1,1,0,1,0,0,2,0,1,0,0,1,0,1
13,1,2,1,0,1,3,0,3,0,0,1,0,3,0,0,2,0,1
14,1,0,1,2,1,3,0,3,0,0,1,0,2,0,0,2,0,1
20,0,4,0,1,2,2,0,5,0,0,2,0,4,0,0,2,0,1
11,1,1,1,0,1,0,0,1,0,0,4,0,1,0,0,3,0,1
13,1,0,1,1,0,2,0,2,0,0,3,0,1,1,0,2,0,1
16,1,2,1,1,0,2,0,3,1,0,2,1,2,1,0,2,0,1
21,0,4,0,0,2,2,0,2,0,0,4,2,2,0,0,4,0,1
9,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,2,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1
22,1,1,1,1,0,4,0,3,1,0,3,0,2,3,0,4,0,1
3,2,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1
11,1,0,1,1,1,2,0,0,0,0,0,3,2,0,0,2,0,1
20,2,1,2,1,2,3,0,3,0,0,1,0,2,1,0,4,0,1
50,2,10,2,0,2,8,0,14,0,0,2,4,8,1,0,4,0,1
53,3,7,3,3,2,10,0,10,3,0,5,0,7,0,0,6,0,1
11,0,2,0,1,0,1,0,3,0,0,2,0,2,0,0,2,0,1
20,1,2,1,2,1,5,0,5,0,0,0,0,1,0,0,1,0,1
51,2,8,2,0,4,5,0,8,3,0,3,0,5,3,0,8,0,1
8,2,1,2,0,1,1,0,3,0,0,0,0,2,0,0,0,0,1
7,1,2,1,0,0,1,0,3,0,0,0,0,2,0,0,0,0,1
23,3,4,3,1,1,4,0,5,0,0,2,0,3,0,0,2,0,1
18,2,3,2,0,1,2,0,3,0,0,1,0,1,1,0,3,0,1
49,4,7,4,2,2,8,0,9,0,0,4,4,5,1,0,4,0,1
4,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1
15,1,1,1,0,0,2,0,3,0,0,3,0,4,1,0,4,0,1
14,0,3,0,1,0,3,0,3,0,0,0,0,3,1,0,1,0,1
19,1,1,1,2,1,4,0,4,0,0,1,0,1,1,0,2,0,1
33,2,5,2,1,1,8,0,5,0,0,0,3,3,2,0,3,0,1
21,2,3,2,1,0,3,0,4,0,0,2,0,1,1,0,2,0,1
12,0,0,0,0,1,3,0,3,0,0,1,0,2,0,0,4,0,1
6,2,0,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1
15,0,1,0,0,0,2,0,3,1,0,0,3,3,0,0,1,0,1
14,1,1,1,1,0,3,0,2,1,0,0,0,3,0,0,2,0,1
42,1,5,1,0,1,8,0,8,0,0,4,3,5,4,0,5,0,1
36,5,2,5,2,1,9,0,7,0,0,1,4,6,1,0,2,0,1
9,2,1,2,1,1,1,0,2,0,0,0,0,2,0,0,0,0,1
30,3,5,3,2,1,6,0,8,1,0,0,1,3,0,0,2,0,1
29,5,2,5,2,1,6,0,6,0,0,1,0,4,0,0,3,0,1
16,0,2,0,0,1,3,0,5,0,0,0,0,1,1,0,3,0,1
51,4,10,4,0,3,9,0,13,0,0,4,0,3,2,0,5,0,1
39,0,4,0,4,1,6,0,7,0,0,5,0,3,2,0,7,0,1
54,4,7,4,1,3,8,0,7,1,0,6,0,5,2,0,8,0,1
29,1,5,1,1,0,3,0,5,0,0,7,0,2,1,0,4,0,1
8,1,1,1,0,0,2,0,2,0,0,0,0,1,0,0,1,0,1
12,2,2,2,0,0,3,0,2,1,0,0,1,2,0,0,0,0,1
7,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1
32,2,4,2,2,1,5,0,7,1,0,4,0,2,0,0,3,0,1
14,2,1,2,0,1,3,0,3,0,0,0,1,2,0,0,2,0,1
32,2,5,2,0,0,9,0,9,0,0,3,0,2,0,0,4,0,1
18,1,1,1,2,1,3,0,2,0,0,1,2,5,1,0,1,0,1
5,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
33,0,4,0,1,2,5,0,6,0,0,5,1,3,2,0,6,0,1
22,2,3,2,1,2,4,0,5,0,0,1,0,2,0,0,3,0,1
17,3,2,3,0,1,2,0,3,0,0,0,2,2,0,0,2,0,1
29,0,5,0,1,0,7,0,7,0,0,1,0,4,2,0,4,0,1
16,0,3,0,0,0,4,0,5,0,0,1,0,1,0,0,2,0,1
8,3,0,3,1,1,1,0,1,0,0,0,0,2,0,0,0,0,1
29,1,3,1,1,1,4,0,5,0,0,1,1,3,3,0,5,0,1
29,2,4,2,1,1,4,0,5,0,0,4,0,3,0,0,2,0,1
10,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,3,0,1
15,1,3,1,1,0,4,0,5,0,0,0,0,2,0,0,1,0,1
22,2,3,2,0,1,2,0,4,1,0,4,0,2,1,0,3,0,1
29,2,5,2,1,0,5,0,7,0,0,3,1,5,0,0,3,0,1
17,2,3,2,1,1,2,0,4,0,0,1,0,3,1,0,1,0,1
3,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10,0,2,0,0,0,3,0,3,0,0,0,0,1,0,0,1,0,1
23,3,2,3,1,0,4,0,5,0,0,5,0,5,0,0,3,0,1
35,3,5,3,1,1,4,0,7,0,0,3,0,3,3,0,5,0,1
40,2,7,2,1,0,10,0,8,1,0,3,2,5,3,0,2,0,1
17,0,2,0,2,1,3,0,3,0,0,2,3,2,0,0,1,0,1
14,2,2,2,0,0,2,0,2,0,0,1,0,2,1,0,3,0,1
5,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
33,2,4,2,2,1,6,0,9,1,0,0,0,3,2,0,2,0,1
31,0,5,0,1,3,4,0,7,1,0,2,0,2,2,0,4,0,1
12,2,2,2,1,0,3,0,2,0,0,0,1,1,0,0,1,0,1
16,0,2,0,0,0,3,0,1,0,0,2,2,2,2,0,4,0,1
16,1,2,1,2,1,1,0,2,1,0,1,0,4,1,0,1,0,1
19,0,0,0,0,2,1,0,0,0,0,3,2,3,2,0,5,0,1
76,5,9,5,5,2,12,0,15,3,0,3,1,12,4,0,7,0,1
12,2,3,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,1
13,1,1,1,0,0,2,0,2,1,0,2,0,2,0,0,1,0,1
4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
21,1,3,1,0,1,5,0,7,0,0,0,0,5,0,0,2,0,1
34,1,7,1,2,0,4,0,10,0,0,2,0,4,1,0,4,0,1
20,4,1,4,2,2,4,0,3,0,0,0,1,4,0,0,0,0,1
37,4,6,4,2,2,4,0,7,0,0,3,1,5,3,0,3,0,1
19,4,1,4,1,1,3,0,3,0,0,2,1,2,1,0,2,0,1
12,3,1,3,1,0,3,0,3,0,0,0,0,2,0,0,0,0,1
54,3,11,3,0,2,7,0,14,0,0,3,0,6,3,0,6,0,1
14,3,2,3,0,0,2,0,4,0,0,0,1,4,0,0,1,0,1
19,0,3,0,0,0,3,0,3,0,0,2,2,2,0,0,3,0,1
55,5,9,5,2,3,10,0,13,0,0,1,2,6,2,0,5,0,1
12,1,3,1,0,0,3,0,4,0,0,0,0,1,0,0,1,0,1
6,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
15,4,2,4,0,1,3,0,3,1,0,0,0,2,0,0,0,0,1
23,3,3,3,1,1,5,0,5,0,0,2,0,1,0,0,2,0,1
53,4,9,4,1,2,11,0,14,4,0,0,1,7,0,0,4,0,1
12,1,1,1,1,0,1,0,1,2,0,0,0,1,0,0,3,0,1
17,1,2,1,3,0,2,0,2,0,0,3,0,2,1,0,2,0,1
32,3,3,3,2,1,5,0,6,0,0,1,0,7,3,0,4,0,1
24,0,5,0,0,0,4,0,4,1,0,1,0,2,2,0,2,0,1
22,2,3,2,0,1,5,0,7,0,0,0,0,4,0,0,1,0,1
7,2,1,2,0,1,1,0,2,0,0,0,0,1,0,0,0,0,1
26,5,0,5,3,0,4,0,4,0,0,0,0,4,1,0,3,0,1
70,6,6,6,1,5,12,0,14,0,0,3,0,8,6,0,10,0,1
10,0,4,0,0,0,1,0,1,2,0,0,0,2,0,0,1,0,1
11,1,2,1,1,1,1,0,3,0,0,1,0,2,0,0,1,0,1
8,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,2,0,1
11,3,0,3,1,1,2,0,1,0,0,0,0,1,1,0,1,0,1
15,1,0,1,0,2,0,0,0,0,0,2,0,3,1,0,6,0,1
51,5,5,5,0,6,8,0,9,0,0,4,0,6,2,0,9,0,1
39,6,4,6,2,4,7,0,6,0,0,3,0,3,0,0,4,0,1
10,2,0,2,0,1,2,0,4,0,0,0,0,2,0,0,1,0,1
14,3,2,3,1,1,1,0,2,0,0,0,0,1,1,0,2,0,1
130,7,13,7,4,5,27,0,29,0,0,7,5,15,4,0,18,0,1
9,0,2,0,0,0,2,0,3,0,0,0,0,1,0,0,1,0,1
5,1,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,0,1
18,2,3,2,1,0,3,0,4,1,0,2,0,2,0,0,1,0,1
12,1,1,1,1,0,2,0,3,0,0,1,1,2,1,0,1,0,1
31,1,4,1,2,2,5,0,6,0,0,0,1,1,2,0,4,0,1
52,3,9,3,3,0,6,0,10,1,0,5,4,4,3,0,6,0,1
21,2,3,2,1,2,3,0,5,0,0,1,2,1,0,0,1,0,1
18,2,2,2,1,1,2,0,2,1,0,1,0,1,1,0,2,0,1
28,0,5,0,1,1,3,0,4,1,0,2,3,2,1,0,7,0,1
51,6,9,6,1,0,9,0,9,1,0,3,2,7,0,0,3,0,1
9,1,1,1,0,0,1,0,1,1,0,2,0,1,0,0,1,0,1
12,1,0,1,1,0,4,0,2,0,0,1,0,2,1,0,0,0,1
27,1,1,1,1,1,6,0,4,0,0,2,1,3,4,0,4,0,1
7,2,1,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,1
35,2,3,2,1,0,6,0,8,0,0,3,0,6,4,0,5,0,1
49,2,7,2,3,3,9,0,9,0,0,0,5,10,1,0,6,0,1
47,5,5,5,2,2,7,0,7,0,0,2,3,5,3,0,5,0,1
9,1,1,1,0,0,0,0,1,0,0,1,0,2,0,0,2,0,1
17,3,3,3,1,1,4,0,5,0,0,0,0,2,0,0,0,0,1
18,2,2,2,0,1,2,0,3,0,0,1,0,3,2,0,4,0,1
9,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,2,0,1
12,2,0,2,2,0,1,0,2,0,0,0,0,3,1,0,0,0,1
13,1,1,1,2,0,2,0,3,1,0,0,0,3,2,0,0,0,1
35,2,3,2,1,3,8,0,5,0,0,1,3,3,0,0,3,0,1
8,0,1,0,0,0,1,0,2,0,0,0,0,2,1,0,3,0,1
10,1,0,1,1,1,2,0,2,0,0,2,0,1,0,0,1,0,1
21,3,5,3,2,0,4,0,5,0,0,1,0,1,0,0,0,0,1
24,2,4,2,1,1,3,0,4,0,0,4,0,2,0,0,3,0,1
5,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
12,1,2,1,0,1,3,0,3,0,0,1,0,1,0,0,1,0,1
58,3,5,3,4,3,7,0,10,0,0,4,2,7,4,0,5,0,1
22,3,3,3,1,2,5,0,4,0,0,1,0,2,0,0,1,0,1
9,0,2,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,1
16,1,0,1,0,1,2,0,2,0,0,1,0,1,3,0,4,0,1
12,0,1,0,1,1,0,0,0,1,0,3,0,1,1,0,3,0,1
24,4,2,4,2,1,5,0,3,0,0,2,0,2,2,0,2,0,1
46,2,7,2,3,0,6,0,7,0,0,8,2,5,2,0,6,0,1
21,2,1,2,1,1,4,0,4,0,0,2,0,3,0,0,3,0,1
15,0,1,0,1,1,3,0,3,0,0,1,0,2,0,0,4,0,1
34,2,5,2,1,2,7,0,8,0,0,1,2,6,1,0,2,0,1
22,0,2,0,1,1,1,0,4,2,0,4,1,1,0,0,4,0,1
10,1,1,1,1,0,2,0,2,0,0,0,1,1,1,0,1,0,1
2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
20,0,1,0,0,2,4,0,3,0,0,2,0,2,1,0,5,0,1
87,5,12,5,5,1,15,0,15,4,0,2,9,22,1,0,6,0,1
21,0,2,0,1,1,3,0,4,0,0,2,3,3,1,0,2,0,1
7,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,2,0,1
15,0,2,0,0,0,4,0,5,0,0,0,0,3,2,0,2,0,1
7,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,2,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,4,3,4,1,2,5,0,5,0,0,2,1,2,1,0,3,0,1
28,4,1,4,1,3,4,0,3,0,0,0,4,7,1,0,0,0,1
24,1,4,1,1,1,4,0,6,0,0,2,0,2,0,0,2,0,1
17,0,1,0,0,1,4,0,4,1,0,3,0,2,0,0,3,0,1
35,2,3,2,1,1,7,0,8,0,0,3,0,3,1,0,5,0,1
9,1,1,1,0,0,3,0,2,0,0,0,0,1,0,0,0,0,1
8,1,0,1,0,1,0,0,2,0,0,0,1,1,0,0,2,0,1
38,5,2,5,2,0,9,0,8,0,0,3,0,4,1,0,4,0,1
33,3,3,3,1,0,5,0,3,0,0,2,3,6,2,0,5,0,1
18,2,1,2,1,0,2,0,2,1,0,1,0,4,0,0,2,0,1
8,1,1,1,0,0,1,0,1,0,0,0,2,3,0,0,1,0,1
18,0,2,0,0,1,3,0,2,0,0,5,0,2,0,0,3,0,1
22,1,2,1,1,1,2,0,3,1,0,4,1,2,2,0,3,0,1
5,1,0,1,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1
6,0,0,0,1,0,1,0,1,0,0,1,0,2,0,0,2,0,1
23,0,1,0,2,1,3,0,6,0,0,2,0,2,1,0,3,0,1
24,1,2,1,0,1,2,0,2,0,0,6,0,4,2,0,7,0,1
27,2,4,2,0,0,5,0,7,0,0,1,0,4,2,0,4,0,1
40,0,4,0,1,2,10,0,8,0,0,4,0,4,2,0,8,0,1
14,0,2,0,1,1,2,0,3,0,0,1,0,2,0,0,2,0,1
18,0,2,0,0,1,4,0,4,0,0,1,2,2,0,0,3,0,1
43,2,7,2,0,2,11,0,12,1,0,1,0,4,1,0,2,0,1
27,2,4,2,1,2,3,0,7,0,0,1,0,3,1,0,4,0,1
33,1,3,1,2,2,6,0,5,0,0,5,0,4,0,0,4,0,1
35,2,3,2,2,2,5,0,5,0,0,0,6,3,1,0,3,0,1
14,1,1,1,1,0,2,0,2,0,0,1,0,1,2,0,2,0,1
6,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
10,0,1,0,0,0,3,0,2,1,0,0,0,2,1,0,1,0,1
21,1,2,1,1,2,3,0,2,0,0,3,0,1,1,0,4,0,1
38,2,4,2,2,1,5,0,4,1,0,5,4,4,3,0,4,0,1
68,5,12,5,2,2,14,0,17,2,0,1,2,10,1,0,5,0,1
31,1,6,1,1,1,5,0,6,0,0,0,0,4,1,0,6,0,1
14,3,1,3,1,0,2,0,2,0,0,1,1,2,0,0,2,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,1
9,2,0,2,0,0,2,0,2,0,0,1,0,1,0,0,2,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1
25,2,4,2,2,1,5,0,4,0,0,1,3,2,1,0,1,0,1
10,0,1,0,0,1,2,0,2,0,0,0,0,3,0,0,3,0,1
23,1,1,1,1,1,1,0,1,0,0,5,0,2,2,0,5,0,1
5,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
27,3,4,3,0,1,4,0,5,0,0,2,3,5,0,0,3,0,1
30,2,4,2,2,1,4,0,7,0,0,3,0,2,2,0,4,0,1
2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
6,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,1
15,2,2,2,2,1,1,0,3,0,0,0,0,2,1,0,2,0,1
34,0,4,0,0,0,7,0,7,0,0,2,1,5,2,0,6,0,1
7,1,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,1
19,2,3,2,1,1,4,0,3,0,0,1,2,3,0,0,2,0,1
113,4,11,4,6,6,16,2,15,1,0,17,3,20,2,0,20,0,1
31,2,3,2,1,2,7,0,6,0,0,0,0,3,2,0,4,0,1
21,2,1,2,0,1,2,0,3,0,0,3,0,1,2,0,5,0,1
46,5,12,5,2,1,9,0,12,2,0,0,0,4,0,0,1,0,1
12,0,1,0,1,0,1,0,2,1,0,2,0,5,1,0,1,0,1
11,2,1,2,2,1,2,0,1,0,0,0,0,1,0,0,2,0,1
55,5,3,5,1,1,6,0,7,0,0,10,0,6,6,0,11,0,1
24,2,3,2,1,1,3,0,4,1,0,2,0,3,1,0,2,0,1
19,1,2,1,1,0,4,0,4,0,0,2,0,2,2,0,3,0,1
18,2,2,2,1,2,2,0,7,0,0,1,0,2,0,0,1,0,1
17,0,2,0,0,0,3,0,3,0,0,3,0,1,1,0,3,0,1
10,0,0,0,1,1,0,0,0,0,0,3,0,1,1,0,3,0,1
11,0,1,0,1,1,3,0,2,0,0,0,0,1,0,0,1,0,1
9,1,1,1,1,0,1,0,1,0,0,2,0,1,1,0,1,0,1
8,2,1,2,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1
14,0,3,0,0,1,2,0,3,0,0,1,1,1,0,0,3,0,1
22,1,4,1,1,1,2,0,3,0,0,1,3,3,2,0,1,0,1
24,1,5,1,0,0,5,0,6,0,0,0,1,3,1,0,3,0,1
63,1,12,1,3,1,12,0,16,0,0,5,2,15,2,0,3,0,1
8,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1
11,1,1,1,0,0,2,0,1,1,0,1,0,2,0,0,2,0,1
11,0,2,0,0,0,2,0,2,0,0,0,2,4,0,0,1,0,1
21,0,2,0,1,1,2,0,4,0,0,3,1,3,0,0,3,0,1
18,3,2,3,1,2,2,0,3,0,0,1,0,1,0,0,2,0,1
22,4,1,4,1,2,1,0,3,0,0,1,0,1,2,0,3,1,1
27,3,3,3,0,2,6,0,7,0,0,2,0,1,0,0,3,0,1
14,1,3,1,0,0,4,0,5,0,0,0,0,2,0,0,1,0,1
12,4,0,4,1,2,2,0,2,0,0,0,0,4,0,0,0,0,1
36,0,3,0,1,2,8,0,6,0,0,5,0,8,0,0,4,0,1
34,4,2,4,2,0,6,0,5,0,0,5,0,2,3,0,6,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
9,0,2,0,0,0,3,0,3,0,0,0,0,1,0,0,1,0,1
27,1,4,1,0,1,6,0,8,1,0,0,1,5,1,0,4,0,1
5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
6,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,2,0,1
24,2,3,2,2,1,4,0,5,0,0,1,0,6,1,0,2,0,1
21,0,3,0,1,0,3,0,3,0,0,1,2,3,1,0,4,0,1
21,2,1,2,0,1,3,0,4,1,0,1,0,4,0,0,5,0,1
9,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
37,2,6,2,2,0,4,0,5,0,0,3,1,4,2,0,4,0,1
35,2,4,2,1,0,7,0,7,0,0,3,0,4,3,0,4,0,1
42,4,5,4,1,2,7,1,8,0,0,5,4,9,1,0,4,0,1
28,1,4,1,0,1,5,0,5,1,0,3,2,4,0,0,3,0,1
9,1,2,1,0,0,2,0,3,0,0,0,0,1,0,0,1,0,1
5,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1
7,1,0,1,1,0,0,0,0,0,0,1,0,2,1,0,2,0,1
15,0,3,0,0,0,2,0,3,0,0,0,2,3,0,0,1,0,1
5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
22,1,4,1,1,0,3,0,4,1,0,1,0,4,1,0,3,0,1
22,1,4,1,0,1,4,0,4,0,0,1,1,2,0,0,3,0,1
3,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
17,0,1,0,0,2,4,0,4,0,0,1,0,1,1,0,3,0,1
14,3,1,3,1,0,2,0,2,0,0,2,0,5,0,0,2,0,1
32,1,4,1,0,1,2,0,5,0,0,3,0,7,0,0,7,0,1
75,4,10,4,3,2,9,0,16,0,0,4,0,19,4,0,17,0,1
53,1,6,1,1,1,11,0,13,1,0,4,1,4,4,0,8,0,1
73,5,11,5,3,2,14,0,17,1,0,2,2,11,3,0,6,0,1
10,1,3,1,1,0,2,0,1,0,0,0,1,3,0,0,0,0,1
9,1,0,1,0,0,1,0,2,0,0,1,0,1,0,0,3,0,1
5,1,1,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,1
34,4,3,4,3,4,5,0,4,0,0,2,3,2,3,0,2,0,1
17,1,4,1,0,0,5,0,4,0,0,1,0,1,1,0,1,0,1
19,0,3,0,2,0,4,0,4,0,0,1,0,2,0,0,1,0,1
8,0,1,0,0,0,1,0,1,0,0,2,0,1,0,0,2,0,1
32,0,4,0,2,2,4,0,6,3,0,3,1,4,2,0,3,0,1
31,1,2,1,1,1,4,0,2,0,0,1,1,4,2,0,8,0,1
27,0,4,0,0,2,4,0,2,1,0,2,5,4,0,0,3,0,1
11,0,2,0,0,1,1,0,3,0,0,1,0,2,0,0,3,0,1
8,1,1,1,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1
30,4,3,4,1,1,5,0,7,0,0,0,0,3,2,0,4,0,1
3,2,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1
20,2,4,2,1,1,1,0,5,1,0,1,2,2,0,0,1,0,1
13,1,2,1,2,0,2,0,3,0,0,0,0,1,0,0,2,0,1
22,1,0,1,0,2,3,0,3,1,0,1,0,2,3,0,6,0,1
21,2,2,2,1,1,2,0,4,0,0,3,0,4,0,0,3,0,1
35,2,7,2,0,2,6,0,5,0,0,3,4,4,0,0,4,0,1
58,7,11,7,0,2,10,0,15,0,0,2,0,4,1,0,5,0,1
4,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,1
24,2,4,2,1,1,4,0,4,0,0,2,1,3,1,0,3,0,1
44,4,9,4,0,1,8,0,11,2,0,1,3,9,0,0,2,0,1
25,4,2,4,3,1,4,0,4,0,0,2,2,4,0,0,2,0,1
21,1,2,1,0,1,5,0,5,0,0,0,0,3,1,0,3,0,1
28,2,6,2,0,0,5,0,5,1,0,2,2,5,0,0,3,0,1
4,2,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1
31,2,4,2,0,2,6,0,6,0,0,3,1,2,1,0,4,0,1
20,6,2,6,2,3,1,0,2,0,0,2,1,4,0,0,0,0,1
22,2,5,2,0,0,5,0,5,1,0,1,1,1,0,0,1,0,1
37,1,7,1,1,1,6,0,8,0,0,1,0,6,2,0,3,0,1
20,1,1,1,0,0,5,0,3,0,0,2,0,8,2,0,3,0,1
30,3,1,3,1,1,5,0,4,0,0,5,2,4,1,0,4,0,1
26,2,2,2,1,1,3,0,3,0,0,4,0,2,2,0,6,0,1
20,1,3,1,0,0,3,0,4,1,0,1,1,3,1,0,3,0,1
20,6,1,6,1,2,2,0,6,0,0,1,0,3,0,0,0,0,1
18,0,3,0,2,0,4,0,5,0,0,1,0,2,1,0,2,0,1
23,0,3,0,0,0,5,0,5,0,0,4,0,2,1,0,3,0,1
7,2,1,2,0,0,1,0,2,0,0,0,0,2,0,0,1,0,1
12,0,2,0,1,0,1,0,2,0,0,3,0,1,0,0,2,0,1
7,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,2,0,1
23,4,0,4,2,2,3,0,3,0,0,2,0,3,0,0,2,0,1
11,1,2,1,1,0,3,0,4,0,0,0,0,3,0,0,0,0,1
35,2,3,2,2,2,6,0,6,1,0,1,0,3,1,0,4,0,1
11,1,0,1,0,0,1,0,2,0,0,0,0,3,1,0,6,0,1
32,5,2,5,2,3,4,0,7,0,0,1,1,1,2,0,3,0,1
51,2,6,2,0,2,9,0,8,0,0,3,2,6,2,0,9,0,1
17,2,3,2,2,0,3,0,4,0,0,0,0,2,0,0,1,0,1
6,0,0,0,0,0,1,0,2,0,0,0,0,1,1,0,2,0,1
8,1,2,1,0,0,1,0,1,1,0,0,2,1,0,0,0,0,1
21,1,4,1,2,1,3,0,6,2,0,0,0,1,0,0,2,0,1
8,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,1
6,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,1
14,1,2,1,0,1,2,0,3,0,0,0,1,2,0,0,2,0,1
23,3,2,3,2,0,3,0,5,0,0,3,0,3,1,0,1,0,1
6,1,0,1,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1
8,2,1,2,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1
5,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,1,0,1
17,3,3,3,2,1,3,0,2,0,0,1,1,3,0,0,0,0,1
11,2,3,2,0,1,0,0,4,0,0,0,0,2,0,0,0,0,1
9,0,0,0,0,0,3,0,3,0,0,0,0,2,1,0,0,0,1
44,2,6,2,2,1,9,0,9,0,0,4,0,4,2,0,7,0,1
36,2,4,2,0,0,6,0,7,0,0,2,1,3,2,0,7,0,1
6,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,2,0,1
14,0,2,0,0,0,2,0,3,0,0,1,1,2,2,0,3,0,1
8,1,1,1,0,1,0,0,3,0,0,1,0,2,0,0,1,0,1
28,2,2,2,0,2,2,0,7,1,0,3,0,3,2,0,5,0,1
68,5,11,5,2,1,13,0,16,0,0,7,1,7,1,0,7,0,1
