pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_pron,pos_propn,pos_punct,pos_sconj,pos_sym,pos_verb,pos_x,pos_comparatives,pos_superlatives,rule1,rule2,rule3,rule4,rule5,lexicon_subjective,lexicon_positive,lexicon_negative,lexicon_quotation_exclamation,lexicon_subjective_prop,lexicon_positive_prop,lexicon_negative_prop,lexicon_quotation_exclamation_prop,concept_aptitude_avg,concept_aptitude_sum,concept_attention_avg,concept_attention_sum,concept_pleasantness_avg,concept_pleasantness_sum,concept_polarity_avg,concept_polarity_sum,concept_sensitivity_avg,concept_sensitivity_sum,count_dictionary_words,count_named_entities,count_number_date_time,future_tense,count_url,count_elongated,count_mentions,emoji_polarity_score,emoticon_polarity_score,count_words,count_capitalized_words,proportion_capitalized_words,count_capitalized_chars,proportion_capitalized_chars,subjectivity
2.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042499999999999994,0.051,0.0,0.0,0.00375,0.045,0.0026666666666666666,0.032,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
0.0,2.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.09540740740740741,2.576,-0.011148148148148154,-0.30100000000000016,0.06325925925925927,1.7080000000000002,0.08396296296296298,2.2670000000000003,-0.0020370370370370373,-0.05500000000000001,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.125,13.0,0.0962962962962963,1.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011999999999999997,-0.19199999999999995,-0.0608125,-0.973,-0.009375000000000001,-0.15000000000000002,0.013187500000000005,0.21100000000000008,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,8.0,0.5,15.0,0.1388888888888889,0.0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.02166666666666667,0.32500000000000007,-0.12973333333333334,-1.946,0.046,0.69,0.06586666666666667,0.9880000000000001,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,7.0,0.4117647058823529,17.0,0.13709677419354838,0.0
1.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,-0.020900000000000002,-0.41800000000000004,0.0031500000000000026,0.06300000000000006,-0.043300000000000005,-0.8660000000000001,0.0065500000000000115,0.13100000000000023,0.0211,0.422,16.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,21.0,2.0,0.09523809523809523,3.0,0.009287925696594427,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,-0.094,-2.068,0.004636363636363636,0.10200000000000001,-0.0881818181818182,-1.9400000000000002,-0.09445454545454544,-2.078,0.1025,2.255,8.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,14.0,0.7777777777777778,59.0,0.427536231884058,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05053846153846154,-0.657,0.013153846153846155,0.171,0.0036153846153846154,0.047,-0.032692307692307694,-0.42500000000000004,-0.06446153846153846,-0.838,5.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,3.0,0.2,3.0,0.02040816326530612,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,4.0,0.26666666666666666,4.0,0.025477707006369428,0.0
0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667857142857143,2.335,-0.03835714285714286,-0.537,0.12214285714285714,1.71,0.1591428571428571,2.2279999999999998,0.0,0.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,6.0,0.375,6.0,0.03636363636363636,0.0
1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.01393333333333333,0.20899999999999996,-0.0008666666666666665,-0.012999999999999998,-0.005800000000000001,-0.08700000000000002,-0.00893333333333333,-0.13399999999999995,0.050866666666666664,0.763,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,0.25,3.0,0.03614457831325301,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.125,1.0,0.014492753623188406,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003619047619047619,0.076,0.04476190476190476,0.94,0.04157142857142857,0.873,0.029714285714285714,0.624,0.0007619047619047619,0.016,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,14.0,0.8235294117647058,21.0,0.17796610169491525,0.0
1.0,4.0,1.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,-0.023037037037037036,-0.622,-0.01740740740740741,-0.47000000000000003,-0.01888888888888889,-0.51,-0.01722222222222222,-0.46499999999999986,0.05044444444444445,1.362,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.23809523809523808,7.0,0.04794520547945205,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047439999999999996,-1.186,0.011439999999999999,0.286,-0.06164,-1.541,-0.05523999999999999,-1.3809999999999998,0.0602,1.505,14.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,0.30434782608695654,10.0,0.078125,0.0
2.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1069,1.069,-0.1526,-1.526,0.15230000000000002,1.5230000000000001,0.1373,1.373,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.2,2.0,0.028169014084507043,0.0
1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003533333333333344,0.05300000000000016,-0.11813333333333334,-1.772,-0.02399999999999999,-0.3599999999999999,0.03260000000000001,0.4890000000000002,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026176470588235294,0.445,-0.05723529411764706,-0.973,0.04941176470588235,0.84,0.044294117647058824,0.753,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,2.0,0.15384615384615385,3.0,0.030303030303030304,0.0
0.0,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00791304347826087,0.182,0.08534782608695653,1.963,0.07839130434782608,1.803,0.05578260869565217,1.283,-0.004260869565217392,-0.098,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,3.0,0.15789473684210525,4.0,0.03305785123966942,0.0
2.0,3.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,0.02965,0.593,-0.045849999999999995,-0.9169999999999999,0.047349999999999996,0.947,0.04410000000000001,0.8820000000000001,0.0008,0.016,11.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,19.0,4.0,0.21052631578947367,7.0,0.056,0.0
3.0,1.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.006999999999999997,0.16799999999999993,-0.008583333333333332,-0.20599999999999996,0.018416666666666665,0.44199999999999995,0.011916666666666667,0.28600000000000003,0.01416666666666667,0.3400000000000001,18.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.21739130434782608,7.0,0.059322033898305086,1.0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0625,0.0625,0.0625,0.0625,0.10937500000000001,1.7500000000000002,0.0694375,1.111,0.11087500000000002,1.7740000000000002,0.133625,2.138,-0.0105625,-0.169,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,4.0,0.26666666666666666,4.0,0.04040404040404041,0.0
0.0,3.0,2.0,0.0,1.0,2.0,0.0,4.0,1.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.032458333333333346,0.7790000000000002,-0.07329166666666667,-1.7590000000000001,0.030708333333333327,0.7369999999999999,0.05008333333333334,1.2020000000000002,0.0,0.0,18.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,5.0,0.21739130434782608,7.0,0.04964539007092199,0.0
3.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,5.0,0.29411764705882354,10.0,0.08771929824561403,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15114285714285716,1.058,0.05242857142857143,0.367,0.11542857142857144,0.808,0.09457142857142857,0.662,-0.02357142857142857,-0.16499999999999998,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.8,6.0,0.10344827586206896,0.0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,5.0,0.3125,7.0,0.06542056074766354,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,-0.03376190476190476,-0.709,-0.025761904761904757,-0.5409999999999999,-0.030142857142857138,-0.6329999999999999,-0.033428571428571426,-0.702,0.06914285714285714,1.452,8.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,6.0,0.25,6.0,0.02654867256637168,0.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07391666666666667,-0.887,0.0,0.0,-0.06158333333333333,-0.739,-0.06774999999999999,-0.813,0.06783333333333333,0.814,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.7142857142857143,35.0,0.7142857142857143,0.0
1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05064285714285714,-0.709,0.007928571428571429,0.111,-0.06742857142857142,-0.944,-0.036714285714285706,-0.5139999999999999,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.08333333333333333,2.0,0.0273972602739726,0.0
0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001692307692307694,-0.02200000000000002,-0.04376923076923077,-0.569,0.06592307692307692,0.857,0.011230769230769232,0.14600000000000002,0.07438461538461538,0.967,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,0.25,8.0,0.09302325581395349,0.0
1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027391304347826086,-0.63,-0.024695652173913046,-0.5680000000000001,-0.02991304347826087,-0.688,-0.0238695652173913,-0.5489999999999999,0.06065217391304348,1.395,11.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,20.0,8.0,0.4,10.0,0.06944444444444445,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325000000000001,1.479,-0.050583333333333334,-0.607,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.4444444444444444,4.0,0.09302325581395349,0.0
1.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022115384615384617,0.5750000000000001,-0.03742307692307692,-0.973,0.033115384615384616,0.861,0.030884615384615385,0.803,0.0,0.0,13.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,25.0,7.0,0.28,12.0,0.08759124087591241,0.0
0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,14.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03907142857142857,1.0939999999999999,-0.06707142857142857,-1.8780000000000001,0.061892857142857145,1.733,0.05703571428571429,1.597,-0.0018571428571428571,-0.052,5.0,3.0,3.0,0.0,1.0,0.0,0.0,0.35,0.0,20.0,12.0,0.6,21.0,0.175,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.625,0.0
0.0,2.0,3.0,2.0,0.0,4.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.04519230769230769,1.175,-0.11307692307692307,-2.94,0.08015384615384616,2.084,0.0795,2.067,0.0,0.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.125,4.0,0.032520325203252036,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.85,0.18680000000000002,0.934,0.1582,0.791,0.1716,0.858,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.3333333333333333,1.0,0.045454545454545456,0.0
1.0,5.0,2.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,-0.023533333333333333,-0.706,0.0,0.0,-0.024333333333333332,-0.73,-0.021866666666666666,-0.656,0.017766666666666667,0.533,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.2916666666666667,7.0,0.056451612903225805,1.0
0.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.04235714285714286,0.593,-0.06549999999999999,-0.9169999999999999,0.06764285714285714,0.947,0.06300000000000001,0.8820000000000001,0.001142857142857143,0.016,10.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,2.0,0.13333333333333333,4.0,0.045454545454545456,0.0
1.0,3.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.05570833333333334,1.3370000000000002,-0.06620833333333333,-1.589,0.07204166666666667,1.729,0.07187500000000001,1.725,-0.002375,-0.057,17.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,21.0,3.0,0.14285714285714285,8.0,0.061068702290076333,0.0
2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046799999999999994,0.9359999999999999,0.047049999999999995,0.941,0.0,0.0,0.03035,0.607,0.00315,0.063,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.1111111111111111,3.0,0.030303030303030304,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016733333333333333,0.251,0.008066666666666668,0.12100000000000001,0.013533333333333335,0.203,0.015866666666666664,0.238,-0.0032,-0.048,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,9.0,0.6923076923076923,28.0,0.3010752688172043,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003619047619047619,0.076,0.04476190476190476,0.94,0.04157142857142857,0.873,0.029714285714285714,0.624,0.0007619047619047619,0.016,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,14.0,0.8235294117647058,21.0,0.17796610169491525,0.0
1.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09533333333333333,1.716,0.010999999999999998,0.19799999999999995,0.10194444444444445,1.8350000000000002,0.10327777777777777,1.859,-0.006500000000000001,-0.117,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,4.0,0.23529411764705882,4.0,0.04,0.0
1.0,3.0,1.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.04,0.04,0.04,0.04,0.05792,1.448,-0.07432,-1.8579999999999999,0.07256,1.814,0.07076,1.7690000000000001,0.00064,0.016,15.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,-1.0,24.0,4.0,0.16666666666666666,8.0,0.058394160583941604,0.0
0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034466666666666666,0.517,-0.06793333333333333,-1.019,0.06313333333333333,0.947,0.055200000000000006,0.8280000000000001,0.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,0.11764705882352941,3.0,0.020134228187919462,0.0
0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,-0.006076923076923078,-0.07900000000000001,-0.003,-0.039,-0.015461538461538462,-0.201,-0.006846153846153847,-0.08900000000000001,0.002,0.026,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,4.0,0.3076923076923077,10.0,0.11235955056179775,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,1.134,-0.047277777777777766,-0.8509999999999998,0.1487777777777778,2.678,0.12105555555555557,2.1790000000000003,0.0,0.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,0.2857142857142857,6.0,0.05405405405405406,0.0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12325000000000001,1.479,-0.050583333333333334,-0.607,0.22591666666666668,2.7110000000000003,0.18533333333333335,2.224,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.6363636363636364,12.0,0.1518987341772152,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058217391304347825,-1.339,0.007521739130434782,0.173,-0.068,-1.564,-0.06347826086956522,-1.46,0.0631304347826087,1.452,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.75,19.0,0.13194444444444445,0.0
1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018875,-0.45299999999999996,-0.01975,-0.47400000000000003,-0.030166666666666665,-0.724,-0.022749999999999992,-0.5459999999999998,0.04866666666666667,1.1680000000000001,10.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,22.0,8.0,0.36363636363636365,12.0,0.08695652173913043,0.0
